addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
5.0,el Fort Pienc,Biblioteques,1986-11-24T00:00:00,2024-07-26T12:42:58.401899
8.0,l'Antiga Esquerra de l'Eixample,Biblioteques,1986-05-21T00:00:00,2024-03-13T10:23:50.222010
8.0,l'Antiga Esquerra de l'Eixample,Sales d'estudi,1986-05-21T00:00:00,2024-03-13T10:23:50.222010
66.0,el Parc i la Llacuna del Poblenou,Museus,2008-12-01T14:02:22,2024-11-04T11:51:39.555054
66.0,el Parc i la Llacuna del Poblenou,Museus municipals,2008-12-01T14:02:22,2024-11-04T11:51:39.555054
9.0,la Nova Esquerra de l'Eixample,Biblioteques,1992-01-07T00:00:00,2024-11-13T10:30:35.773356
9.0,la Nova Esquerra de l'Eixample,Biblioteques municipals,1992-01-07T00:00:00,2024-11-13T10:30:35.773356
9.0,la Nova Esquerra de l'Eixample,Sales d'estudi,1992-01-07T00:00:00,2024-11-13T10:30:35.773356
21.0,Pedralbes,Biblioteques,1986-05-16T00:00:00,2023-02-01T17:03:01.500609
7.0,la Dreta de l'Eixample,Biblioteques,1986-05-16T00:00:00,2023-02-01T17:02:51.589184
2.0,el Barri Gòtic,Museus,2023-11-24T08:31:21.370215,2024-06-14T10:17:20.455275
7.0,la Dreta de l'Eixample,Biblioteques,1986-05-16T00:00:00,2023-02-01T17:02:51.498770
30.0,la Salut,Museus,1986-04-30T00:00:00,2024-11-15T12:49:32.637079
7.0,la Dreta de l'Eixample,Biblioteques,1986-05-23T00:00:00,2023-02-01T15:33:27.934966
4.0,"Sant Pere, Santa Caterina i la Ribera",Sales d'estudi,2016-04-22T00:00:00,2022-09-17T08:39:49.465312
4.0,"Sant Pere, Santa Caterina i la Ribera",WiFi BCN,2016-04-22T00:00:00,2022-09-17T08:39:49.465312
4.0,"Sant Pere, Santa Caterina i la Ribera",Biblioteques,1986-05-16T00:00:00,2024-05-17T12:10:46.239366
21.0,Pedralbes,Biblioteques,1986-05-16T00:00:00,2022-09-17T03:58:56.690159
8.0,l'Antiga Esquerra de l'Eixample,Biblioteques,1986-05-16T00:00:00,2021-07-20T16:31:01.269620
26.0,Sant Gervasi - Galvany,Museus,1989-04-19T00:00:00,2023-02-01T17:02:58.455672
1.0,el Raval,Museus,1984-05-30T00:00:00,2024-10-29T13:40:10.847321
1.0,el Raval,Museus municipals,1984-05-30T00:00:00,2024-10-29T13:40:10.847321
1.0,el Raval,Biblioteques,1988-12-02T00:00:00,2022-09-17T03:44:50.100276
20.0,la Maternitat i Sant Ramon,Biblioteques,1986-05-21T00:00:00,2024-10-22T13:25:26.077015
20.0,la Maternitat i Sant Ramon,Sales d'estudi,1986-05-21T00:00:00,2024-10-22T13:25:26.077015
18.0,Sants,Biblioteques,1994-05-19T00:00:00,2022-09-17T05:09:14.230532
60.0,Sant Andreu,Arxius municipals,1996-04-25T00:00:00,2024-06-11T11:56:27.269546
