addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
8,l'Antiga Esquerra de l'Eixample,Xampanyeries,2022-06-27T11:31:20.177904,2024-10-29T13:46:51.775290
8,l'Antiga Esquerra de l'Eixample,Restaurants,2022-06-27T11:31:20.177904,2024-10-29T13:46:51.775290
7,la Dreta de l'Eixample,Bars i pubs musicals,2007-08-03T10:52:22,2022-09-17T06:50:23.630915
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,2018-06-01T11:02:00,2022-09-17T09:19:48.095174
19,les Corts,Bars i pubs musicals,2018-02-06T14:03:48,2022-09-17T09:12:29.955355
67,la Vila Olímpica del Poblenou,Bars i pubs musicals,2007-10-03T12:54:27,2022-09-17T06:52:38.226782
67,la Vila Olímpica del Poblenou,Discoteques,2007-10-03T12:54:27,2022-09-17T06:52:38.226782
31,la Vila de Gràcia,Cocteleries,2018-07-04T13:19:56,2024-09-18T14:50:39.277694
31,la Vila de Gràcia,Xampanyeries,2018-07-04T13:19:56,2024-09-18T14:50:39.277694
2,el Barri Gòtic,Bars i pubs musicals,2015-02-13T17:27:52,2022-09-17T08:14:10.264939
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,2018-07-24T14:03:13,2022-09-17T10:51:56.560002
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,2018-07-24T14:03:13,2022-09-17T10:51:56.406315
1,el Raval,Bars i pubs musicals,2016-06-22T10:34:08,2022-09-17T08:41:54.051181
1,el Raval,Restaurants,2016-06-22T10:34:08,2022-09-17T08:41:54.051181
26,Sant Gervasi - Galvany,Discoteques,2019-07-24T11:48:40,2022-09-17T11:06:08.734790
1,el Raval,Bars i pubs musicals,2019-06-03T15:38:28,2024-06-14T09:39:04.449374
8,l'Antiga Esquerra de l'Eixample,Bars i pubs musicals,2018-05-25T14:40:42,2022-09-17T09:18:38.287548
7,la Dreta de l'Eixample,Bars i pubs musicals,2018-05-28T10:39:41,2021-05-28T14:38:29.924310
7,la Dreta de l'Eixample,Cocteleries,2018-05-28T10:39:41,2021-05-28T14:38:29.924310
7,la Dreta de l'Eixample,Xampanyeries,2018-05-28T10:39:41,2021-05-28T14:38:29.924310
26,Sant Gervasi - Galvany,Bars i pubs musicals,1996-09-17T00:00:00,2023-10-03T10:45:03.162614
7,la Dreta de l'Eixample,Cocteleries,2022-01-07T09:03:49.740496,2022-01-07T09:04:04.905337
7,la Dreta de l'Eixample,Xampanyeries,2022-01-07T09:03:49.740496,2022-01-07T09:04:04.905337
26,Sant Gervasi - Galvany,Bars i pubs musicals,2022-04-04T12:13:25.661639,2023-10-03T10:36:41.075146
