Codi_Barri,Nom_Barri,Any,Index_Gini
5,el Fort Pienc,2022,31.4
5,el Fort Pienc,2022,32.3
5,el Fort Pienc,2022,31.3
5,el Fort Pienc,2022,31.4
5,el Fort Pienc,2022,31
5,el Fort Pienc,2022,31.6
5,el Fort Pienc,2022,33.7
5,el Fort Pienc,2022,30.2
5,el Fort Pienc,2022,34
5,el Fort Pienc,2022,32.8
5,el Fort Pienc,2022,32.2
5,el Fort Pienc,2022,32.3
5,el Fort Pienc,2022,33.1
5,el Fort Pienc,2022,34.9
6,la Sagrada Família,2022,30
6,la Sagrada Família,2022,36.5
6,la Sagrada Família,2022,29
6,la Sagrada Família,2022,34.1
6,la Sagrada Família,2022,32.1
6,la Sagrada Família,2022,34.6
6,la Sagrada Família,2022,33.8
6,la Sagrada Família,2022,33.8
6,la Sagrada Família,2022,31
6,la Sagrada Família,2022,29.6
6,la Sagrada Família,2022,31.3
6,la Sagrada Família,2022,29.3
6,la Sagrada Família,2022,31.2
6,la Sagrada Família,2022,33.3
6,la Sagrada Família,2022,31.5
6,la Sagrada Família,2022,29.2
6,la Sagrada Família,2022,27.6
6,la Sagrada Família,2022,30.7
6,la Sagrada Família,2022,32.2
6,la Sagrada Família,2022,32.6
6,la Sagrada Família,2022,32
6,la Sagrada Família,2022,31.7
6,la Sagrada Família,2022,32.7
6,la Sagrada Família,2022,33.2
6,la Sagrada Família,2022,32.3
6,la Sagrada Família,2022,33.5
6,la Sagrada Família,2022,34.2
6,la Sagrada Família,2022,35.4
6,la Sagrada Família,2022,39.6
6,la Sagrada Família,2022,33
6,la Sagrada Família,2022,35.3
6,la Sagrada Família,2022,35.7
6,la Sagrada Família,2022,33.7
6,la Sagrada Família,2022,31.3
7,la Dreta de l'Eixample,2022,31.8
7,la Dreta de l'Eixample,2022,32.6
7,la Dreta de l'Eixample,2022,37.8
7,la Dreta de l'Eixample,2022,29.9
7,la Dreta de l'Eixample,2022,39.8
7,la Dreta de l'Eixample,2022,34.2
7,la Dreta de l'Eixample,2022,38.4
7,la Dreta de l'Eixample,2022,37.6
7,la Dreta de l'Eixample,2022,39.4
7,la Dreta de l'Eixample,2022,34.7
7,la Dreta de l'Eixample,2022,34.4
7,la Dreta de l'Eixample,2022,31.1
7,la Dreta de l'Eixample,2022,33.8
7,la Dreta de l'Eixample,2022,33.2
7,la Dreta de l'Eixample,2022,35.9
7,la Dreta de l'Eixample,2022,36.2
7,la Dreta de l'Eixample,2022,34
7,la Dreta de l'Eixample,2022,37.6
7,la Dreta de l'Eixample,2022,35.9
7,la Dreta de l'Eixample,2022,43.6
7,la Dreta de l'Eixample,2022,37.6
7,la Dreta de l'Eixample,2022,39.7
7,la Dreta de l'Eixample,2022,40.4
7,la Dreta de l'Eixample,2022,38.2
7,la Dreta de l'Eixample,2022,44.2
7,la Dreta de l'Eixample,2022,42
7,la Dreta de l'Eixample,2022,38.1
7,la Dreta de l'Eixample,2022,42.5
7,la Dreta de l'Eixample,2022,43
8,l'Antiga Esquerra de l'Eixample,2022,36.8
8,l'Antiga Esquerra de l'Eixample,2022,37.4
8,l'Antiga Esquerra de l'Eixample,2022,37.2
8,l'Antiga Esquerra de l'Eixample,2022,35.7
8,l'Antiga Esquerra de l'Eixample,2022,37
8,l'Antiga Esquerra de l'Eixample,2022,34.7
8,l'Antiga Esquerra de l'Eixample,2022,35.8
8,l'Antiga Esquerra de l'Eixample,2022,37.4
8,l'Antiga Esquerra de l'Eixample,2022,37
8,l'Antiga Esquerra de l'Eixample,2022,37.1
8,l'Antiga Esquerra de l'Eixample,2022,34.7
8,l'Antiga Esquerra de l'Eixample,2022,34.3
8,l'Antiga Esquerra de l'Eixample,2022,35.2
8,l'Antiga Esquerra de l'Eixample,2022,34.2
8,l'Antiga Esquerra de l'Eixample,2022,36.9
8,l'Antiga Esquerra de l'Eixample,2022,36.3
8,l'Antiga Esquerra de l'Eixample,2022,30.7
8,l'Antiga Esquerra de l'Eixample,2022,34.3
8,l'Antiga Esquerra de l'Eixample,2022,36.7
8,l'Antiga Esquerra de l'Eixample,2022,34.6
8,l'Antiga Esquerra de l'Eixample,2022,37.1
8,l'Antiga Esquerra de l'Eixample,2022,34.1
8,l'Antiga Esquerra de l'Eixample,2022,38.6
8,l'Antiga Esquerra de l'Eixample,2022,35.8
8,l'Antiga Esquerra de l'Eixample,2022,35.6
8,l'Antiga Esquerra de l'Eixample,2022,36.4
9,la Nova Esquerra de l'Eixample,2022,34.8
9,la Nova Esquerra de l'Eixample,2022,35.3
9,la Nova Esquerra de l'Eixample,2022,31.5
9,la Nova Esquerra de l'Eixample,2022,34.9
9,la Nova Esquerra de l'Eixample,2022,32.4
9,la Nova Esquerra de l'Eixample,2022,36.6
9,la Nova Esquerra de l'Eixample,2022,29.9
9,la Nova Esquerra de l'Eixample,2022,31.9
9,la Nova Esquerra de l'Eixample,2022,32.3
9,la Nova Esquerra de l'Eixample,2022,27.3
9,la Nova Esquerra de l'Eixample,2022,30.7
9,la Nova Esquerra de l'Eixample,2022,33.3
9,la Nova Esquerra de l'Eixample,2022,31.9
9,la Nova Esquerra de l'Eixample,2022,33.6
9,la Nova Esquerra de l'Eixample,2022,30.6
9,la Nova Esquerra de l'Eixample,2022,32.7
9,la Nova Esquerra de l'Eixample,2022,29.4
9,la Nova Esquerra de l'Eixample,2022,32.2
9,la Nova Esquerra de l'Eixample,2022,35.6
9,la Nova Esquerra de l'Eixample,2022,33.9
9,la Nova Esquerra de l'Eixample,2022,28.3
9,la Nova Esquerra de l'Eixample,2022,35.1
9,la Nova Esquerra de l'Eixample,2022,30.3
9,la Nova Esquerra de l'Eixample,2022,26.3
9,la Nova Esquerra de l'Eixample,2022,31.5
9,la Nova Esquerra de l'Eixample,2022,33.1
9,la Nova Esquerra de l'Eixample,2022,32.2
9,la Nova Esquerra de l'Eixample,2022,33
9,la Nova Esquerra de l'Eixample,2022,31.4
9,la Nova Esquerra de l'Eixample,2022,33.4
9,la Nova Esquerra de l'Eixample,2022,31.5
9,la Nova Esquerra de l'Eixample,2022,32.2
9,la Nova Esquerra de l'Eixample,2022,35.5
9,la Nova Esquerra de l'Eixample,2022,33.7
9,la Nova Esquerra de l'Eixample,2022,35.2
9,la Nova Esquerra de l'Eixample,2022,36.2
9,la Nova Esquerra de l'Eixample,2022,36.4
9,la Nova Esquerra de l'Eixample,2022,33
9,la Nova Esquerra de l'Eixample,2022,32.8
9,la Nova Esquerra de l'Eixample,2022,35.6
10,Sant Antoni,2022,35.1
10,Sant Antoni,2022,33.6
10,Sant Antoni,2022,33.3
10,Sant Antoni,2022,29
10,Sant Antoni,2022,33.2
10,Sant Antoni,2022,31
10,Sant Antoni,2022,32
10,Sant Antoni,2022,32.2
10,Sant Antoni,2022,31.1
10,Sant Antoni,2022,34.7
10,Sant Antoni,2022,33.1
10,Sant Antoni,2022,33.8
10,Sant Antoni,2022,32.8
10,Sant Antoni,2022,33.3
10,Sant Antoni,2022,37.2
10,Sant Antoni,2022,36.1
10,Sant Antoni,2022,34.9
10,Sant Antoni,2022,32.1
10,Sant Antoni,2022,34.7
10,Sant Antoni,2022,32.9
10,Sant Antoni,2022,30.1
10,Sant Antoni,2022,35.3
10,Sant Antoni,2022,33.2
10,Sant Antoni,2022,33.6
11,el Poble Sec,2022,31.9
11,el Poble Sec,2022,30.1
11,el Poble Sec,2022,34.8
11,el Poble Sec,2022,32.1
11,el Poble Sec,2022,34.3
11,el Poble Sec,2022,31.9
11,el Poble Sec,2022,34.7
11,el Poble Sec,2022,32.5
11,el Poble Sec,2022,30
11,el Poble Sec,2022,35
11,el Poble Sec,2022,33.8
11,el Poble Sec,2022,32.7
11,el Poble Sec,2022,33.2
11,el Poble Sec,2022,31.1
11,el Poble Sec,2022,35.4
11,el Poble Sec,2022,35.3
11,el Poble Sec,2022,34.9
11,el Poble Sec,2022,32.3
11,el Poble Sec,2022,31.3
11,el Poble Sec,2022,33
11,el Poble Sec,2022,31.7
11,el Poble Sec,2022,31.7
11,el Poble Sec,2022,33.2
11,el Poble Sec,2022,33.2
12,la Marina del Prat Vermell,2022,30
13,la Marina de Port,2022,24.9
13,la Marina de Port,2022,28.5
13,la Marina de Port,2022,33.4
13,la Marina de Port,2022,25.5
13,la Marina de Port,2022,25.8
13,la Marina de Port,2022,26.2
13,la Marina de Port,2022,31
13,la Marina de Port,2022,28.2
13,la Marina de Port,2022,30.3
13,la Marina de Port,2022,26.3
13,la Marina de Port,2022,28.9
13,la Marina de Port,2022,25.2
13,la Marina de Port,2022,28
13,la Marina de Port,2022,28.9
14,la Font de la Guatlla,2022,28
14,la Font de la Guatlla,2022,35.3
14,la Font de la Guatlla,2022,31.1
14,la Font de la Guatlla,2022,31.3
14,la Font de la Guatlla,2022,31.1
14,la Font de la Guatlla,2022,29.2
14,la Font de la Guatlla,2022,29.8
15,Hostafrancs,2022,31.1
15,Hostafrancs,2022,30.3
15,Hostafrancs,2022,33.2
15,Hostafrancs,2022,31.3
15,Hostafrancs,2022,34.3
15,Hostafrancs,2022,36.5
15,Hostafrancs,2022,34
15,Hostafrancs,2022,31.5
15,Hostafrancs,2022,31.6
15,Hostafrancs,2022,30.7
16,la Bordeta,2022,29.8
19,les Corts,2022,36
16,la Bordeta,2022,30.6
16,la Bordeta,2022,27.8
16,la Bordeta,2022,29.2
16,la Bordeta,2022,28.1
16,la Bordeta,2022,27.6
16,la Bordeta,2022,30.7
16,la Bordeta,2022,30.3
16,la Bordeta,2022,27.3
16,la Bordeta,2022,28.7
16,la Bordeta,2022,29
16,la Bordeta,2022,29
16,la Bordeta,2022,30.5
17,Sants-Badal,2022,29.2
17,Sants-Badal,2022,29.8
17,Sants-Badal,2022,29.4
17,Sants-Badal,2022,31.2
17,Sants-Badal,2022,31.4
17,Sants-Badal,2022,33.2
17,Sants-Badal,2022,27.6
17,Sants-Badal,2022,29.6
17,Sants-Badal,2022,33
17,Sants-Badal,2022,33
17,Sants-Badal,2022,32.1
17,Sants-Badal,2022,32.8
17,Sants-Badal,2022,33.4
17,Sants-Badal,2022,31.1
17,Sants-Badal,2022,29
17,Sants-Badal,2022,34
18,Sants,2022,28.2
18,Sants,2022,30.7
18,Sants,2022,30.4
18,Sants,2022,27.9
18,Sants,2022,29.6
18,Sants,2022,34.5
18,Sants,2022,33.3
19,les Corts,2022,37.3
18,Sants,2022,31.5
18,Sants,2022,29.8
18,Sants,2022,29.8
18,Sants,2022,33
18,Sants,2022,32.2
18,Sants,2022,31.7
18,Sants,2022,32.5
18,Sants,2022,32.3
18,Sants,2022,31.4
18,Sants,2022,32.1
18,Sants,2022,29.6
18,Sants,2022,33.9
18,Sants,2022,31.2
18,Sants,2022,32.5
18,Sants,2022,31.8
18,Sants,2022,32.3
18,Sants,2022,30.2
18,Sants,2022,33.2
18,Sants,2022,29.2
18,Sants,2022,30.5
18,Sants,2022,34.3
18,Sants,2022,32.6
13,la Marina de Port,2022,28.6
13,la Marina de Port,2022,30.3
13,la Marina de Port,2022,29.8
19,les Corts,2022,33.9
19,les Corts,2022,31.1
19,les Corts,2022,29.2
19,les Corts,2022,31.9
19,les Corts,2022,30.9
19,les Corts,2022,33.3
19,les Corts,2022,31.2
19,les Corts,2022,33.9
19,les Corts,2022,32.7
19,les Corts,2022,30.9
19,les Corts,2022,28.4
19,les Corts,2022,26.9
19,les Corts,2022,33.3
19,les Corts,2022,38.4
19,les Corts,2022,29.3
19,les Corts,2022,33
19,les Corts,2022,30.2
19,les Corts,2022,35.5
19,les Corts,2022,37.1
19,les Corts,2022,34.1
19,les Corts,2022,39
19,les Corts,2022,37.4
19,les Corts,2022,34.1
19,les Corts,2022,32.7
19,les Corts,2022,37.2
19,les Corts,2022,30.5
19,les Corts,2022,30.2
19,les Corts,2022,32.3
19,les Corts,2022,32.5
19,les Corts,2022,29.3
19,les Corts,2022,29.1
19,les Corts,2022,26.2
19,les Corts,2022,27.5
20,la Maternitat i Sant Ramon,2022,34.9
20,la Maternitat i Sant Ramon,2022,30.9
20,la Maternitat i Sant Ramon,2022,29.9
20,la Maternitat i Sant Ramon,2022,32.9
20,la Maternitat i Sant Ramon,2022,32.7
20,la Maternitat i Sant Ramon,2022,33.3
20,la Maternitat i Sant Ramon,2022,30.3
20,la Maternitat i Sant Ramon,2022,29.7
20,la Maternitat i Sant Ramon,2022,31.5
20,la Maternitat i Sant Ramon,2022,29.1
20,la Maternitat i Sant Ramon,2022,30.3
20,la Maternitat i Sant Ramon,2022,31.6
20,la Maternitat i Sant Ramon,2022,30
20,la Maternitat i Sant Ramon,2022,36.6
21,Pedralbes,2022,40.6
21,Pedralbes,2022,34.6
21,Pedralbes,2022,39.7
21,Pedralbes,2022,38.7
21,Pedralbes,2022,39
21,Pedralbes,2022,44.2
21,Pedralbes,2022,44.2
20,la Maternitat i Sant Ramon,2022,32.6
22,"Vallvidrera, el Tibidabo i les Planes",2022,31.9
25,Sant Gervasi- la Bonanova,2022,36.1
22,"Vallvidrera, el Tibidabo i les Planes",2022,41.1
22,"Vallvidrera, el Tibidabo i les Planes",2022,38.9
23,Sarrià,2022,44.2
23,Sarrià,2022,44.1
23,Sarrià,2022,44.2
23,Sarrià,2022,39.7
23,Sarrià,2022,44.2
23,Sarrià,2022,37.1
23,Sarrià,2022,34
23,Sarrià,2022,36.2
23,Sarrià,2022,35.6
23,Sarrià,2022,35.8
23,Sarrià,2022,37.3
23,Sarrià,2022,36.2
23,Sarrià,2022,35.9
23,Sarrià,2022,40.5
23,Sarrià,2022,34.6
23,Sarrià,2022,35.6
24,les Tres Torres,2022,42.4
24,les Tres Torres,2022,41.6
24,les Tres Torres,2022,44.2
24,les Tres Torres,2022,35.2
24,les Tres Torres,2022,41.8
24,les Tres Torres,2022,43.5
24,les Tres Torres,2022,42.4
24,les Tres Torres,2022,44.2
24,les Tres Torres,2022,39
24,les Tres Torres,2022,44.2
24,les Tres Torres,2022,38
25,Sant Gervasi- la Bonanova,2022,44.2
25,Sant Gervasi- la Bonanova,2022,44.2
25,Sant Gervasi- la Bonanova,2022,43
25,Sant Gervasi- la Bonanova,2022,39.6
25,Sant Gervasi- la Bonanova,2022,42.6
25,Sant Gervasi- la Bonanova,2022,36
25,Sant Gervasi- la Bonanova,2022,37.2
25,Sant Gervasi- la Bonanova,2022,34.5
25,Sant Gervasi- la Bonanova,2022,36.5
25,Sant Gervasi- la Bonanova,2022,35.8
25,Sant Gervasi- la Bonanova,2022,35.6
25,Sant Gervasi- la Bonanova,2022,36.2
25,Sant Gervasi- la Bonanova,2022,35.6
25,Sant Gervasi- la Bonanova,2022,36.1
25,Sant Gervasi- la Bonanova,2022,44.2
25,Sant Gervasi- la Bonanova,2022,38.9
25,Sant Gervasi- la Bonanova,2022,38.6
26,Sant Gervasi- Galvany,2022,43.3
26,Sant Gervasi- Galvany,2022,37.8
26,Sant Gervasi- Galvany,2022,40
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,40.8
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,39.5
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,38.2
26,Sant Gervasi- Galvany,2022,44.2
26,Sant Gervasi- Galvany,2022,38.4
26,Sant Gervasi- Galvany,2022,42.3
26,Sant Gervasi- Galvany,2022,36.5
26,Sant Gervasi- Galvany,2022,41.6
26,Sant Gervasi- Galvany,2022,39.7
26,Sant Gervasi- Galvany,2022,35.8
26,Sant Gervasi- Galvany,2022,34.4
26,Sant Gervasi- Galvany,2022,37.5
26,Sant Gervasi- Galvany,2022,35.4
26,Sant Gervasi- Galvany,2022,39.2
26,Sant Gervasi- Galvany,2022,37.1
26,Sant Gervasi- Galvany,2022,36.4
26,Sant Gervasi- Galvany,2022,36.7
26,Sant Gervasi- Galvany,2022,39.7
26,Sant Gervasi- Galvany,2022,40.5
26,Sant Gervasi- Galvany,2022,36.4
26,Sant Gervasi- Galvany,2022,33.1
27,el Putxet i el Farró,2022,37.7
27,el Putxet i el Farró,2022,35.5
27,el Putxet i el Farró,2022,33.1
27,el Putxet i el Farró,2022,31.6
27,el Putxet i el Farró,2022,36
27,el Putxet i el Farró,2022,33.8
27,el Putxet i el Farró,2022,33.3
27,el Putxet i el Farró,2022,36.4
27,el Putxet i el Farró,2022,33.6
27,el Putxet i el Farró,2022,35.7
27,el Putxet i el Farró,2022,35.8
27,el Putxet i el Farró,2022,33.2
27,el Putxet i el Farró,2022,37.7
27,el Putxet i el Farró,2022,38.4
27,el Putxet i el Farró,2022,37
27,el Putxet i el Farró,2022,33.8
27,el Putxet i el Farró,2022,32.7
27,el Putxet i el Farró,2022,34.4
27,el Putxet i el Farró,2022,36
28,Vallcarca i els Penitents,2022,33.6
28,Vallcarca i els Penitents,2022,32.3
28,Vallcarca i els Penitents,2022,31.7
28,Vallcarca i els Penitents,2022,34.6
28,Vallcarca i els Penitents,2022,34.6
28,Vallcarca i els Penitents,2022,32.4
28,Vallcarca i els Penitents,2022,33.4
28,Vallcarca i els Penitents,2022,38
28,Vallcarca i els Penitents,2022,35.4
28,Vallcarca i els Penitents,2022,34.6
28,Vallcarca i els Penitents,2022,34.5
29,el Coll,2022,33
29,el Coll,2022,31.5
29,el Coll,2022,35.7
29,el Coll,2022,30.7
29,el Coll,2022,31.3
30,la Salut,2022,32.4
30,la Salut,2022,33.2
30,la Salut,2022,33.4
30,la Salut,2022,33.4
30,la Salut,2022,34.8
30,la Salut,2022,28.1
30,la Salut,2022,31.8
30,la Salut,2022,29.6
30,la Salut,2022,31.7
30,la Salut,2022,32.1
31,la Vila de Gràcia,2022,32.9
31,la Vila de Gràcia,2022,29.7
31,la Vila de Gràcia,2022,33.1
31,la Vila de Gràcia,2022,28.5
31,la Vila de Gràcia,2022,29.9
31,la Vila de Gràcia,2022,32.4
31,la Vila de Gràcia,2022,32
31,la Vila de Gràcia,2022,31.4
31,la Vila de Gràcia,2022,34.2
31,la Vila de Gràcia,2022,33.5
31,la Vila de Gràcia,2022,31
31,la Vila de Gràcia,2022,34.9
31,la Vila de Gràcia,2022,35.2
31,la Vila de Gràcia,2022,34
31,la Vila de Gràcia,2022,37.2
31,la Vila de Gràcia,2022,37.3
31,la Vila de Gràcia,2022,38.8
31,la Vila de Gràcia,2022,35.6
31,la Vila de Gràcia,2022,31.9
31,la Vila de Gràcia,2022,34.1
31,la Vila de Gràcia,2022,36.3
31,la Vila de Gràcia,2022,31.7
31,la Vila de Gràcia,2022,31.5
31,la Vila de Gràcia,2022,35
31,la Vila de Gràcia,2022,31.3
31,la Vila de Gràcia,2022,36.7
31,la Vila de Gràcia,2022,33.5
31,la Vila de Gràcia,2022,33.1
31,la Vila de Gràcia,2022,34.2
31,la Vila de Gràcia,2022,34.7
31,la Vila de Gràcia,2022,36.1
31,la Vila de Gràcia,2022,32.5
31,la Vila de Gràcia,2022,31.2
31,la Vila de Gràcia,2022,32.5
31,la Vila de Gràcia,2022,28.2
31,la Vila de Gràcia,2022,31.6
32,el Camp d'en Grassot i Gràcia Nova,2022,31.7
32,el Camp d'en Grassot i Gràcia Nova,2022,30.4
32,el Camp d'en Grassot i Gràcia Nova,2022,31.1
32,el Camp d'en Grassot i Gràcia Nova,2022,33.5
32,el Camp d'en Grassot i Gràcia Nova,2022,31.8
32,el Camp d'en Grassot i Gràcia Nova,2022,32.2
32,el Camp d'en Grassot i Gràcia Nova,2022,31.2
32,el Camp d'en Grassot i Gràcia Nova,2022,32.1
32,el Camp d'en Grassot i Gràcia Nova,2022,30.8
32,el Camp d'en Grassot i Gràcia Nova,2022,29
32,el Camp d'en Grassot i Gràcia Nova,2022,32.5
32,el Camp d'en Grassot i Gràcia Nova,2022,29.2
32,el Camp d'en Grassot i Gràcia Nova,2022,29.6
32,el Camp d'en Grassot i Gràcia Nova,2022,31.5
32,el Camp d'en Grassot i Gràcia Nova,2022,31.2
32,el Camp d'en Grassot i Gràcia Nova,2022,31.1
32,el Camp d'en Grassot i Gràcia Nova,2022,31.3
32,el Camp d'en Grassot i Gràcia Nova,2022,32.6
32,el Camp d'en Grassot i Gràcia Nova,2022,28.9
32,el Camp d'en Grassot i Gràcia Nova,2022,27.7
32,el Camp d'en Grassot i Gràcia Nova,2022,29.2
32,el Camp d'en Grassot i Gràcia Nova,2022,31
32,el Camp d'en Grassot i Gràcia Nova,2022,28.4
32,el Camp d'en Grassot i Gràcia Nova,2022,27.2
32,el Camp d'en Grassot i Gràcia Nova,2022,31.2
33,el Baix Guinardó,2022,29.2
33,el Baix Guinardó,2022,32.2
33,el Baix Guinardó,2022,33.6
33,el Baix Guinardó,2022,30.2
33,el Baix Guinardó,2022,29.7
33,el Baix Guinardó,2022,29.5
33,el Baix Guinardó,2022,28.4
33,el Baix Guinardó,2022,27.5
33,el Baix Guinardó,2022,30.4
33,el Baix Guinardó,2022,32.8
33,el Baix Guinardó,2022,32
33,el Baix Guinardó,2022,30
33,el Baix Guinardó,2022,27
33,el Baix Guinardó,2022,30.7
33,el Baix Guinardó,2022,31.2
33,el Baix Guinardó,2022,29.8
33,el Baix Guinardó,2022,29
33,el Baix Guinardó,2022,32.1
33,el Baix Guinardó,2022,30.2
34,Can Baró,2022,33.9
34,Can Baró,2022,31
34,Can Baró,2022,35.6
34,Can Baró,2022,30.2
34,Can Baró,2022,30.6
34,Can Baró,2022,31.5
34,Can Baró,2022,29.9
35,el Guinardó,2022,31.7
35,el Guinardó,2022,34.5
35,el Guinardó,2022,33.5
35,el Guinardó,2022,30.7
35,el Guinardó,2022,33.2
35,el Guinardó,2022,30.1
35,el Guinardó,2022,31.9
35,el Guinardó,2022,29.7
35,el Guinardó,2022,28.7
35,el Guinardó,2022,32.4
35,el Guinardó,2022,31.4
35,el Guinardó,2022,28
35,el Guinardó,2022,31.1
35,el Guinardó,2022,31.9
35,el Guinardó,2022,32.3
35,el Guinardó,2022,31.6
35,el Guinardó,2022,33.1
35,el Guinardó,2022,30.7
35,el Guinardó,2022,31.1
35,el Guinardó,2022,29.4
35,el Guinardó,2022,31.9
35,el Guinardó,2022,28.7
35,el Guinardó,2022,31.1
35,el Guinardó,2022,32.6
35,el Guinardó,2022,32.2
36,la Font d'en Fargues,2022,28.2
36,la Font d'en Fargues,2022,28.2
36,la Font d'en Fargues,2022,32.4
36,la Font d'en Fargues,2022,31.6
36,la Font d'en Fargues,2022,32.9
36,la Font d'en Fargues,2022,31.7
36,la Font d'en Fargues,2022,30.1
37,el Carmel,2022,28.1
37,el Carmel,2022,28.8
37,el Carmel,2022,26.6
37,el Carmel,2022,27.8
37,el Carmel,2022,26
37,el Carmel,2022,30.6
37,el Carmel,2022,28.7
37,el Carmel,2022,29.3
37,el Carmel,2022,29.6
37,el Carmel,2022,29.9
37,el Carmel,2022,29.2
37,el Carmel,2022,31.7
37,el Carmel,2022,26
37,el Carmel,2022,29.2
37,el Carmel,2022,28.1
37,el Carmel,2022,28
37,el Carmel,2022,30.1
37,el Carmel,2022,29.2
37,el Carmel,2022,28.5
37,el Carmel,2022,26.9
37,el Carmel,2022,27.4
37,el Carmel,2022,28.1
38,la Teixonera,2022,28.6
38,la Teixonera,2022,28
38,la Teixonera,2022,28.7
38,la Teixonera,2022,31.2
38,la Teixonera,2022,26.5
38,la Teixonera,2022,32.9
38,la Teixonera,2022,29.9
38,la Teixonera,2022,31.4
39,Sant Genís dels Agudells,2022,29.3
39,Sant Genís dels Agudells,2022,28.4
39,Sant Genís dels Agudells,2022,28.7
39,Sant Genís dels Agudells,2022,30.7
39,Sant Genís dels Agudells,2022,29.3
40,Montbau,2022,28.7
40,Montbau,2022,29.2
40,Montbau,2022,29.8
40,Montbau,2022,28.7
41,la Vall d'Hebron,2022,28.3
41,la Vall d'Hebron,2022,23.7
41,la Vall d'Hebron,2022,26.6
41,la Vall d'Hebron,2022,28.6
42,la Clota,2022,28.7
43,Horta,2022,35.5
43,Horta,2022,29.8
43,Horta,2022,27.9
43,Horta,2022,29.6
43,Horta,2022,29.5
43,Horta,2022,28.2
43,Horta,2022,28.1
43,Horta,2022,30.6
43,Horta,2022,29.1
43,Horta,2022,29.7
43,Horta,2022,27.7
43,Horta,2022,29.8
43,Horta,2022,29.2
43,Horta,2022,28.5
43,Horta,2022,30
43,Horta,2022,30.9
43,Horta,2022,28.9
43,Horta,2022,30.7
43,Horta,2022,29.5
43,Horta,2022,29.7
43,Horta,2022,28.3
44,Vilapicina i la Torre Llobeta,2022,26.7
44,Vilapicina i la Torre Llobeta,2022,28.7
44,Vilapicina i la Torre Llobeta,2022,30.2
44,Vilapicina i la Torre Llobeta,2022,31.5
44,Vilapicina i la Torre Llobeta,2022,30.8
44,Vilapicina i la Torre Llobeta,2022,33.1
44,Vilapicina i la Torre Llobeta,2022,28.6
44,Vilapicina i la Torre Llobeta,2022,30.6
52,la Prosperitat,2022,29.5
44,Vilapicina i la Torre Llobeta,2022,28.3
44,Vilapicina i la Torre Llobeta,2022,27.1
44,Vilapicina i la Torre Llobeta,2022,28.7
44,Vilapicina i la Torre Llobeta,2022,27.9
44,Vilapicina i la Torre Llobeta,2022,30.5
44,Vilapicina i la Torre Llobeta,2022,31
44,Vilapicina i la Torre Llobeta,2022,28.4
44,Vilapicina i la Torre Llobeta,2022,32.2
44,Vilapicina i la Torre Llobeta,2022,30.9
44,Vilapicina i la Torre Llobeta,2022,29.1
44,Vilapicina i la Torre Llobeta,2022,31.5
45,Porta,2022,31.9
45,Porta,2022,30.9
45,Porta,2022,30.2
45,Porta,2022,29.1
45,Porta,2022,29.3
45,Porta,2022,29.4
45,Porta,2022,29.3
45,Porta,2022,27.4
45,Porta,2022,26.8
45,Porta,2022,28.8
45,Porta,2022,28.2
45,Porta,2022,27
45,Porta,2022,29.2
45,Porta,2022,29.2
45,Porta,2022,30.2
45,Porta,2022,27.4
45,Porta,2022,27.1
45,Porta,2022,30
46,el Turó de la Peira,2022,31.2
46,el Turó de la Peira,2022,30
46,el Turó de la Peira,2022,30.2
46,el Turó de la Peira,2022,31.1
46,el Turó de la Peira,2022,27.6
46,el Turó de la Peira,2022,28.6
46,el Turó de la Peira,2022,28.8
46,el Turó de la Peira,2022,30.8
46,el Turó de la Peira,2022,28.4
46,el Turó de la Peira,2022,29.5
47,Can Peguera,2022,28.3
47,Can Peguera,2022,30.1
48,la Guineueta,2022,25.9
48,la Guineueta,2022,24.5
48,la Guineueta,2022,24.7
48,la Guineueta,2022,25.9
48,la Guineueta,2022,25.7
48,la Guineueta,2022,24.1
48,la Guineueta,2022,26.7
48,la Guineueta,2022,25.7
48,la Guineueta,2022,26.1
48,la Guineueta,2022,26
49,Canyelles,2022,25.3
49,Canyelles,2022,24.3
49,Canyelles,2022,24.1
49,Canyelles,2022,22.9
49,Canyelles,2022,25
50,les Roquetes,2022,33
50,les Roquetes,2022,30.9
50,les Roquetes,2022,27.8
50,les Roquetes,2022,27.9
50,les Roquetes,2022,29.3
50,les Roquetes,2022,28.6
50,les Roquetes,2022,27
50,les Roquetes,2022,29.7
50,les Roquetes,2022,30.5
50,les Roquetes,2022,31.4
51,Verdun,2022,28.4
51,Verdun,2022,27.7
51,Verdun,2022,28.2
51,Verdun,2022,30
51,Verdun,2022,29.1
51,Verdun,2022,30.8
51,Verdun,2022,31.1
51,Verdun,2022,29.6
52,la Prosperitat,2022,32
52,la Prosperitat,2022,27.1
52,la Prosperitat,2022,28.8
52,la Prosperitat,2022,30.5
52,la Prosperitat,2022,29.5
52,la Prosperitat,2022,28.8
52,la Prosperitat,2022,30.3
52,la Prosperitat,2022,26.5
