Codi_barri,Nom_barri,Any,Edat_mitjana
44,Vilapicina i la Torre Llobeta,2024,59.2
44,Vilapicina i la Torre Llobeta,2024,60.0
44,Vilapicina i la Torre Llobeta,2024,66.5
44,Vilapicina i la Torre Llobeta,2024,70.4
44,Vilapicina i la Torre Llobeta,2024,52.5
44,Vilapicina i la Torre Llobeta,2024,81.4
44,Vilapicina i la Torre Llobeta,2024,56.0
44,Vilapicina i la Torre Llobeta,2024,66.0
45,Porta,2024,56.4
45,Porta,2024,50.5
45,Porta,2024,53.6
45,Porta,2024,60.1
45,Porta,2024,54.5
45,Porta,2024,58.4
45,Porta,2024,56.9
45,Porta,2024,47.1
45,Porta,2024,86.5
45,Porta,2024,46.0
45,Porta,2024,51.8
45,Porta,2024,50.2
45,Porta,2024,57.0
45,Porta,2024,54.1
45,Porta,2024,58.3
45,Porta,2024,44.3
45,Porta,2024,59.7
45,Porta,2024,53.7
46,el Turó de la Peira,2024,73.3
46,el Turó de la Peira,2024,66.8
46,el Turó de la Peira,2024,42.0
46,el Turó de la Peira,2024,67.8
46,el Turó de la Peira,2024,110.8
46,el Turó de la Peira,2024,44.8
46,el Turó de la Peira,2024,59.6
46,el Turó de la Peira,2024,61.6
46,el Turó de la Peira,2024,54.3
46,el Turó de la Peira,2024,62.9
47,Can Peguera,2024,95.1
47,Can Peguera,2024,90.9
48,la Guineueta,2024,47.4
48,la Guineueta,2024,36.8
48,la Guineueta,2024,55.0
48,la Guineueta,2024,48.6
48,la Guineueta,2024,64.2
48,la Guineueta,2024,49.5
48,la Guineueta,2024,58.1
48,la Guineueta,2024,58.0
48,la Guineueta,2024,60.7
48,la Guineueta,2024,57.7
48,la Guineueta,2024,52.8
49,Canyelles,2024,47.0
49,Canyelles,2024,50.1
49,Canyelles,2024,48.9
49,Canyelles,2024,50.0
49,Canyelles,2024,55.5
50,les Roquetes,2024,55.6
50,les Roquetes,2024,57.8
50,les Roquetes,2024,53.4
50,les Roquetes,2024,52.2
50,les Roquetes,2024,51.7
50,les Roquetes,2024,54.6
50,les Roquetes,2024,51.5
50,les Roquetes,2024,51.8
50,les Roquetes,2024,61.6
50,les Roquetes,2024,53.7
51,Verdun,2024,56.8
51,Verdun,2024,56.7
51,Verdun,2024,35.9
51,Verdun,2024,64.5
51,Verdun,2024,56.2
51,Verdun,2024,54.0
51,Verdun,2024,58.4
51,Verdun,2024,58.8
52,la Prosperitat,2024,54.3
52,la Prosperitat,2024,56.8
52,la Prosperitat,2024,66.5
52,la Prosperitat,2024,58.1
52,la Prosperitat,2024,55.8
52,la Prosperitat,2024,57.1
52,la Prosperitat,2024,69.2
52,la Prosperitat,2024,54.6
52,la Prosperitat,2024,52.6
52,la Prosperitat,2024,50.3
52,la Prosperitat,2024,55.9
52,la Prosperitat,2024,52.0
52,la Prosperitat,2024,56.2
52,la Prosperitat,2024,52.3
52,la Prosperitat,2024,47.2
52,la Prosperitat,2024,58.1
52,la Prosperitat,2024,60.8
52,la Prosperitat,2024,54.3
52,la Prosperitat,2024,49.0
52,la Prosperitat,2024,54.9
53,la Trinitat Nova,2024,63.3
53,la Trinitat Nova,2024,54.5
53,la Trinitat Nova,2024,56.0
53,la Trinitat Nova,2024,65.4
53,la Trinitat Nova,2024,44.8
54,Torre Baró,2024,55.5
54,Torre Baró,2024,56.2
55,Ciutat Meridiana,2024,56.2
55,Ciutat Meridiana,2024,54.4
55,Ciutat Meridiana,2024,53.9
55,Ciutat Meridiana,2024,53.2
55,Ciutat Meridiana,2024,52.1
55,Ciutat Meridiana,2024,56.7
56,Vallbona,2024,57.4
57,la Trinitat Vella,2024,56.4
57,la Trinitat Vella,2024,56.4
57,la Trinitat Vella,2024,53.7
57,la Trinitat Vella,2024,52.9
57,la Trinitat Vella,2024,48.8
58,Baró de Viver,2024,32.0
58,Baró de Viver,2024,36.6
59,el Bon Pastor,2024,20.9
59,el Bon Pastor,2024,46.0
59,el Bon Pastor,2024,38.0
59,el Bon Pastor,2024,82.7
59,el Bon Pastor,2024,63.8
59,el Bon Pastor,2024,58.7
59,el Bon Pastor,2024,52.8
60,Sant Andreu,2024,45.5
60,Sant Andreu,2024,61.5
60,Sant Andreu,2024,39.8
60,Sant Andreu,2024,46.0
60,Sant Andreu,2024,71.1
60,Sant Andreu,2024,67.3
60,Sant Andreu,2024,98.8
60,Sant Andreu,2024,79.9
60,Sant Andreu,2024,73.8
60,Sant Andreu,2024,86.1
60,Sant Andreu,2024,54.2
60,Sant Andreu,2024,45.4
60,Sant Andreu,2024,32.2
60,Sant Andreu,2024,52.3
60,Sant Andreu,2024,29.0
60,Sant Andreu,2024,37.0
60,Sant Andreu,2024,35.3
60,Sant Andreu,2024,37.2
60,Sant Andreu,2024,55.9
60,Sant Andreu,2024,74.0
60,Sant Andreu,2024,52.3
60,Sant Andreu,2024,50.2
60,Sant Andreu,2024,42.5
60,Sant Andreu,2024,70.3
60,Sant Andreu,2024,70.5
60,Sant Andreu,2024,79.8
60,Sant Andreu,2024,83.2
60,Sant Andreu,2024,80.3
60,Sant Andreu,2024,82.7
60,Sant Andreu,2024,85.4
60,Sant Andreu,2024,77.3
60,Sant Andreu,2024,79.2
60,Sant Andreu,2024,58.6
60,Sant Andreu,2024,66.0
60,Sant Andreu,2024,74.5
60,Sant Andreu,2024,80.8
60,Sant Andreu,2024,64.2
60,Sant Andreu,2024,78.7
60,Sant Andreu,2024,51.4
61,la Sagrera,2024,49.0
61,la Sagrera,2024,57.5
61,la Sagrera,2024,69.2
61,la Sagrera,2024,75.8
61,la Sagrera,2024,58.0
61,la Sagrera,2024,77.2
61,la Sagrera,2024,45.8
61,la Sagrera,2024,55.3
61,la Sagrera,2024,40.6
61,la Sagrera,2024,49.8
61,la Sagrera,2024,58.8
61,la Sagrera,2024,36.4
61,la Sagrera,2024,70.8
61,la Sagrera,2024,42.5
61,la Sagrera,2024,51.6
61,la Sagrera,2024,57.7
61,la Sagrera,2024,55.3
61,la Sagrera,2024,61.2
61,la Sagrera,2024,48.0
61,la Sagrera,2024,49.0
62,el Congrés i els Indians,2024,64.8
62,el Congrés i els Indians,2024,72.5
62,el Congrés i els Indians,2024,65.2
62,el Congrés i els Indians,2024,93.3
62,el Congrés i els Indians,2024,58.4
62,el Congrés i els Indians,2024,66.3
62,el Congrés i els Indians,2024,54.3
62,el Congrés i els Indians,2024,60.6
62,el Congrés i els Indians,2024,57.5
63,Navas,2024,73.0
63,Navas,2024,59.2
63,Navas,2024,76.0
63,Navas,2024,72.5
63,Navas,2024,46.1
63,Navas,2024,48.1
63,Navas,2024,61.3
63,Navas,2024,80.2
63,Navas,2024,47.9
63,Navas,2024,52.4
63,Navas,2024,48.2
63,Navas,2024,56.4
63,Navas,2024,51.6
64,el Camp de l'Arpa del Clot,2024,80.7
65,el Clot,2024,27.3
64,el Camp de l'Arpa del Clot,2024,77.6
64,el Camp de l'Arpa del Clot,2024,71.4
64,el Camp de l'Arpa del Clot,2024,66.1
64,el Camp de l'Arpa del Clot,2024,57.5
64,el Camp de l'Arpa del Clot,2024,59.5
64,el Camp de l'Arpa del Clot,2024,51.8
64,el Camp de l'Arpa del Clot,2024,59.5
64,el Camp de l'Arpa del Clot,2024,77.8
64,el Camp de l'Arpa del Clot,2024,72.6
64,el Camp de l'Arpa del Clot,2024,59.0
64,el Camp de l'Arpa del Clot,2024,78.1
64,el Camp de l'Arpa del Clot,2024,89.3
64,el Camp de l'Arpa del Clot,2024,91.0
64,el Camp de l'Arpa del Clot,2024,68.7
64,el Camp de l'Arpa del Clot,2024,87.3
64,el Camp de l'Arpa del Clot,2024,74.6
64,el Camp de l'Arpa del Clot,2024,79.9
64,el Camp de l'Arpa del Clot,2024,72.1
64,el Camp de l'Arpa del Clot,2024,83.5
64,el Camp de l'Arpa del Clot,2024,68.0
64,el Camp de l'Arpa del Clot,2024,79.5
64,el Camp de l'Arpa del Clot,2024,81.7
64,el Camp de l'Arpa del Clot,2024,90.1
64,el Camp de l'Arpa del Clot,2024,70.3
65,el Clot,2024,80.5
65,el Clot,2024,64.0
65,el Clot,2024,72.0
65,el Clot,2024,59.7
65,el Clot,2024,49.5
65,el Clot,2024,69.4
65,el Clot,2024,90.3
65,el Clot,2024,23.9
65,el Clot,2024,50.8
65,el Clot,2024,68.9
65,el Clot,2024,63.7
65,el Clot,2024,84.6
65,el Clot,2024,93.8
65,el Clot,2024,67.5
65,el Clot,2024,95.1
65,el Clot,2024,49.1
66,el Parc i la Llacuna del Poblenou,2024,59.1
66,el Parc i la Llacuna del Poblenou,2024,64.5
66,el Parc i la Llacuna del Poblenou,2024,51.4
66,el Parc i la Llacuna del Poblenou,2024,56.5
66,el Parc i la Llacuna del Poblenou,2024,53.8
66,el Parc i la Llacuna del Poblenou,2024,60.5
66,el Parc i la Llacuna del Poblenou,2024,65.5
66,el Parc i la Llacuna del Poblenou,2024,61.0
66,el Parc i la Llacuna del Poblenou,2024,47.1
67,la Vila Olímpica del Poblenou,2024,49.2
67,la Vila Olímpica del Poblenou,2024,53.9
67,la Vila Olímpica del Poblenou,2024,32.6
67,la Vila Olímpica del Poblenou,2024,31.6
67,la Vila Olímpica del Poblenou,2024,31.8
68,el Poblenou,2024,82.2
68,el Poblenou,2024,85.1
68,el Poblenou,2024,83.2
68,el Poblenou,2024,75.1
68,el Poblenou,2024,81.8
68,el Poblenou,2024,71.9
68,el Poblenou,2024,75.3
68,el Poblenou,2024,77.6
68,el Poblenou,2024,93.3
68,el Poblenou,2024,72.4
68,el Poblenou,2024,75.0
68,el Poblenou,2024,30.2
68,el Poblenou,2024,27.3
68,el Poblenou,2024,30.9
68,el Poblenou,2024,68.9
68,el Poblenou,2024,46.9
68,el Poblenou,2024,68.2
68,el Poblenou,2024,68.6
68,el Poblenou,2024,65.4
68,el Poblenou,2024,67.5
69,Diagonal Mar i el Front Marítim del Poblenou,2024,22.9
69,Diagonal Mar i el Front Marítim del Poblenou,2024,47.3
69,Diagonal Mar i el Front Marítim del Poblenou,2024,21.9
69,Diagonal Mar i el Front Marítim del Poblenou,2024,23.9
69,Diagonal Mar i el Front Marítim del Poblenou,2024,20.7
69,Diagonal Mar i el Front Marítim del Poblenou,2024,43.8
69,Diagonal Mar i el Front Marítim del Poblenou,2024,46.9
70,el Besòs i el Maresme,2024,35.8
70,el Besòs i el Maresme,2024,58.7
70,el Besòs i el Maresme,2024,52.7
70,el Besòs i el Maresme,2024,61.1
70,el Besòs i el Maresme,2024,57.1
70,el Besòs i el Maresme,2024,45.2
70,el Besòs i el Maresme,2024,51.0
70,el Besòs i el Maresme,2024,44.1
70,el Besòs i el Maresme,2024,76.0
70,el Besòs i el Maresme,2024,59.4
70,el Besòs i el Maresme,2024,56.1
70,el Besòs i el Maresme,2024,44.6
70,el Besòs i el Maresme,2024,41.5
71,Provençals del Poblenou,2024,66.3
71,Provençals del Poblenou,2024,56.0
71,Provençals del Poblenou,2024,29.9
71,Provençals del Poblenou,2024,44.5
71,Provençals del Poblenou,2024,35.4
71,Provençals del Poblenou,2024,32.6
71,Provençals del Poblenou,2024,73.9
71,Provençals del Poblenou,2024,57.6
71,Provençals del Poblenou,2024,55.6
71,Provençals del Poblenou,2024,47.7
71,Provençals del Poblenou,2024,43.5
71,Provençals del Poblenou,2024,57.3
72,Sant Martí de Provençals,2024,49.5
72,Sant Martí de Provençals,2024,55.2
72,Sant Martí de Provençals,2024,70.8
72,Sant Martí de Provençals,2024,47.5
72,Sant Martí de Provençals,2024,57.1
72,Sant Martí de Provençals,2024,53.5
72,Sant Martí de Provençals,2024,62.0
72,Sant Martí de Provençals,2024,48.1
72,Sant Martí de Provençals,2024,56.2
72,Sant Martí de Provençals,2024,64.0
72,Sant Martí de Provençals,2024,63.7
72,Sant Martí de Provençals,2024,99.1
72,Sant Martí de Provençals,2024,57.9
72,Sant Martí de Provençals,2024,59.0
72,Sant Martí de Provençals,2024,57.8
72,Sant Martí de Provençals,2024,65.2
72,Sant Martí de Provençals,2024,52.6
72,Sant Martí de Provençals,2024,49.0
73,la Verneda i la Pau,2024,48.2
73,la Verneda i la Pau,2024,42.0
73,la Verneda i la Pau,2024,49.4
73,la Verneda i la Pau,2024,56.0
73,la Verneda i la Pau,2024,32.8
73,la Verneda i la Pau,2024,51.0
73,la Verneda i la Pau,2024,41.4
73,la Verneda i la Pau,2024,56.2
73,la Verneda i la Pau,2024,43.9
73,la Verneda i la Pau,2024,55.8
73,la Verneda i la Pau,2024,55.7
73,la Verneda i la Pau,2024,59.6
73,la Verneda i la Pau,2024,84.9
73,la Verneda i la Pau,2024,56.6
73,la Verneda i la Pau,2024,46.8
73,la Verneda i la Pau,2024,42.6
73,la Verneda i la Pau,2024,58.0
73,la Verneda i la Pau,2024,60.5
73,la Verneda i la Pau,2024,51.9
73,la Verneda i la Pau,2024,58.7
73,la Verneda i la Pau,2024,60.9
1,el Raval,2023,98.9
1,el Raval,2023,108.9
1,el Raval,2023,109.3
1,el Raval,2023,92.6
1,el Raval,2023,116.6
1,el Raval,2023,126.4
1,el Raval,2023,103.6
1,el Raval,2023,118.3
1,el Raval,2023,105.4
1,el Raval,2023,129.7
1,el Raval,2023,142.6
1,el Raval,2023,110.6
1,el Raval,2023,117.0
1,el Raval,2023,137.8
1,el Raval,2023,112.5
1,el Raval,2023,114.9
1,el Raval,2023,140.0
1,el Raval,2023,110.5
1,el Raval,2023,144.0
1,el Raval,2023,119.9
1,el Raval,2023,113.0
2,el Barri Gòtic,2023,110.2
2,el Barri Gòtic,2023,123.4
2,el Barri Gòtic,2023,172.7
2,el Barri Gòtic,2023,142.9
2,el Barri Gòtic,2023,141.8
2,el Barri Gòtic,2023,119.8
2,el Barri Gòtic,2023,113.1
2,el Barri Gòtic,2023,110.2
2,el Barri Gòtic,2023,134.9
3,la Barceloneta,2023,92.9
3,la Barceloneta,2023,86.9
3,la Barceloneta,2023,83.6
3,la Barceloneta,2023,96.2
3,la Barceloneta,2023,60.9
3,la Barceloneta,2023,94.4
3,la Barceloneta,2023,107.6
3,la Barceloneta,2023,92.6
3,la Barceloneta,2023,86.8
3,la Barceloneta,2023,101.8
3,la Barceloneta,2023,87.7
4,"Sant Pere, Santa Caterina i la Ribera",2023,117.7
4,"Sant Pere, Santa Caterina i la Ribera",2023,97.1
4,"Sant Pere, Santa Caterina i la Ribera",2023,131.4
4,"Sant Pere, Santa Caterina i la Ribera",2023,125.6
4,"Sant Pere, Santa Caterina i la Ribera",2023,131.9
4,"Sant Pere, Santa Caterina i la Ribera",2023,123.5
4,"Sant Pere, Santa Caterina i la Ribera",2023,101.6
4,"Sant Pere, Santa Caterina i la Ribera",2023,121.3
4,"Sant Pere, Santa Caterina i la Ribera",2023,126.0
4,"Sant Pere, Santa Caterina i la Ribera",2023,119.7
4,"Sant Pere, Santa Caterina i la Ribera",2023,122.5
4,"Sant Pere, Santa Caterina i la Ribera",2023,106.6
4,"Sant Pere, Santa Caterina i la Ribera",2023,85.4
5,el Fort Pienc,2023,57.1
5,el Fort Pienc,2023,54.8
5,el Fort Pienc,2023,72.9
5,el Fort Pienc,2023,60.8
5,el Fort Pienc,2023,57.2
5,el Fort Pienc,2023,78.7
5,el Fort Pienc,2023,64.6
5,el Fort Pienc,2023,69.7
5,el Fort Pienc,2023,72.6
5,el Fort Pienc,2023,63.7
5,el Fort Pienc,2023,54.6
5,el Fort Pienc,2023,70.4
5,el Fort Pienc,2023,81.9
5,el Fort Pienc,2023,85.6
5,el Fort Pienc,2023,71.7
5,el Fort Pienc,2023,65.7
5,el Fort Pienc,2023,67.6
5,el Fort Pienc,2023,73.2
5,el Fort Pienc,2023,61.4
5,el Fort Pienc,2023,70.3
6,la Sagrada Família,2023,63.1
6,la Sagrada Família,2023,83.2
6,la Sagrada Família,2023,48.4
6,la Sagrada Família,2023,70.0
6,la Sagrada Família,2023,69.2
6,la Sagrada Família,2023,74.6
6,la Sagrada Família,2023,66.1
6,la Sagrada Família,2023,76.5
6,la Sagrada Família,2023,62.5
6,la Sagrada Família,2023,60.3
6,la Sagrada Família,2023,73.3
6,la Sagrada Família,2023,63.8
6,la Sagrada Família,2023,76.4
6,la Sagrada Família,2023,74.7
6,la Sagrada Família,2023,66.8
6,la Sagrada Família,2023,68.7
6,la Sagrada Família,2023,59.9
6,la Sagrada Família,2023,72.4
6,la Sagrada Família,2023,71.7
6,la Sagrada Família,2023,78.4
6,la Sagrada Família,2023,76.8
6,la Sagrada Família,2023,51.9
6,la Sagrada Família,2023,62.5
6,la Sagrada Família,2023,79.7
6,la Sagrada Família,2023,64.4
6,la Sagrada Família,2023,69.2
6,la Sagrada Família,2023,62.6
6,la Sagrada Família,2023,75.7
6,la Sagrada Família,2023,71.4
6,la Sagrada Família,2023,74.0
6,la Sagrada Família,2023,93.7
6,la Sagrada Família,2023,73.2
6,la Sagrada Família,2023,74.6
6,la Sagrada Família,2023,74.1
7,la Dreta de l'Eixample,2023,80.7
7,la Dreta de l'Eixample,2023,70.9
7,la Dreta de l'Eixample,2023,78.9
7,la Dreta de l'Eixample,2023,97.1
7,la Dreta de l'Eixample,2023,84.1
7,la Dreta de l'Eixample,2023,78.3
7,la Dreta de l'Eixample,2023,79.3
7,la Dreta de l'Eixample,2023,107.1
7,la Dreta de l'Eixample,2023,87.5
7,la Dreta de l'Eixample,2023,89.8
7,la Dreta de l'Eixample,2023,103.4
7,la Dreta de l'Eixample,2023,82.0
7,la Dreta de l'Eixample,2023,90.0
7,la Dreta de l'Eixample,2023,97.5
7,la Dreta de l'Eixample,2023,94.5
7,la Dreta de l'Eixample,2023,91.0
7,la Dreta de l'Eixample,2023,91.6
7,la Dreta de l'Eixample,2023,91.6
7,la Dreta de l'Eixample,2023,97.9
7,la Dreta de l'Eixample,2023,113.1
7,la Dreta de l'Eixample,2023,103.5
7,la Dreta de l'Eixample,2023,102.4
7,la Dreta de l'Eixample,2023,94.1
7,la Dreta de l'Eixample,2023,84.2
7,la Dreta de l'Eixample,2023,92.3
7,la Dreta de l'Eixample,2023,85.1
7,la Dreta de l'Eixample,2023,93.0
7,la Dreta de l'Eixample,2023,79.7
7,la Dreta de l'Eixample,2023,94.6
8,l'Antiga Esquerra de l'Eixample,2023,97.4
8,l'Antiga Esquerra de l'Eixample,2023,90.5
8,l'Antiga Esquerra de l'Eixample,2023,94.1
8,l'Antiga Esquerra de l'Eixample,2023,85.6
8,l'Antiga Esquerra de l'Eixample,2023,87.5
8,l'Antiga Esquerra de l'Eixample,2023,103.1
8,l'Antiga Esquerra de l'Eixample,2023,109.0
8,l'Antiga Esquerra de l'Eixample,2023,96.2
8,l'Antiga Esquerra de l'Eixample,2023,91.8
8,l'Antiga Esquerra de l'Eixample,2023,83.4
8,l'Antiga Esquerra de l'Eixample,2023,88.5
8,l'Antiga Esquerra de l'Eixample,2023,100.3
8,l'Antiga Esquerra de l'Eixample,2023,94.3
8,l'Antiga Esquerra de l'Eixample,2023,85.7
8,l'Antiga Esquerra de l'Eixample,2023,96.7
8,l'Antiga Esquerra de l'Eixample,2023,88.4
8,l'Antiga Esquerra de l'Eixample,2023,53.3
8,l'Antiga Esquerra de l'Eixample,2023,74.1
8,l'Antiga Esquerra de l'Eixample,2023,80.8
8,l'Antiga Esquerra de l'Eixample,2023,101.9
8,l'Antiga Esquerra de l'Eixample,2023,55.4
8,l'Antiga Esquerra de l'Eixample,2023,82.8
8,l'Antiga Esquerra de l'Eixample,2023,81.5
8,l'Antiga Esquerra de l'Eixample,2023,64.9
8,l'Antiga Esquerra de l'Eixample,2023,63.8
8,l'Antiga Esquerra de l'Eixample,2023,67.7
9,la Nova Esquerra de l'Eixample,2023,65.1
9,la Nova Esquerra de l'Eixample,2023,64.9
9,la Nova Esquerra de l'Eixample,2023,49.4
9,la Nova Esquerra de l'Eixample,2023,40.8
9,la Nova Esquerra de l'Eixample,2023,59.8
9,la Nova Esquerra de l'Eixample,2023,84.0
9,la Nova Esquerra de l'Eixample,2023,52.9
9,la Nova Esquerra de l'Eixample,2023,59.1
9,la Nova Esquerra de l'Eixample,2023,58.3
9,la Nova Esquerra de l'Eixample,2023,61.6
9,la Nova Esquerra de l'Eixample,2023,92.3
9,la Nova Esquerra de l'Eixample,2023,53.3
9,la Nova Esquerra de l'Eixample,2023,61.3
9,la Nova Esquerra de l'Eixample,2023,73.3
9,la Nova Esquerra de l'Eixample,2023,46.9
9,la Nova Esquerra de l'Eixample,2023,53.8
9,la Nova Esquerra de l'Eixample,2023,45.6
9,la Nova Esquerra de l'Eixample,2023,58.9
9,la Nova Esquerra de l'Eixample,2023,73.8
9,la Nova Esquerra de l'Eixample,2023,68.2
9,la Nova Esquerra de l'Eixample,2023,50.0
9,la Nova Esquerra de l'Eixample,2023,77.0
9,la Nova Esquerra de l'Eixample,2023,66.1
9,la Nova Esquerra de l'Eixample,2023,38.9
9,la Nova Esquerra de l'Eixample,2023,85.4
9,la Nova Esquerra de l'Eixample,2023,83.3
9,la Nova Esquerra de l'Eixample,2023,66.6
9,la Nova Esquerra de l'Eixample,2023,69.3
9,la Nova Esquerra de l'Eixample,2023,61.3
9,la Nova Esquerra de l'Eixample,2023,87.2
9,la Nova Esquerra de l'Eixample,2023,75.9
9,la Nova Esquerra de l'Eixample,2023,72.9
9,la Nova Esquerra de l'Eixample,2023,83.3
9,la Nova Esquerra de l'Eixample,2023,93.1
9,la Nova Esquerra de l'Eixample,2023,86.5
9,la Nova Esquerra de l'Eixample,2023,77.8
9,la Nova Esquerra de l'Eixample,2023,70.1
9,la Nova Esquerra de l'Eixample,2023,73.7
9,la Nova Esquerra de l'Eixample,2023,59.3
9,la Nova Esquerra de l'Eixample,2023,71.4
10,Sant Antoni,2023,79.7
10,Sant Antoni,2023,82.9
10,Sant Antoni,2023,70.6
10,Sant Antoni,2023,66.8
10,Sant Antoni,2023,77.1
10,Sant Antoni,2023,80.7
10,Sant Antoni,2023,64.5
10,Sant Antoni,2023,67.7
10,Sant Antoni,2023,80.5
10,Sant Antoni,2023,89.8
10,Sant Antoni,2023,84.5
10,Sant Antoni,2023,87.4
10,Sant Antoni,2023,78.8
10,Sant Antoni,2023,88.1
10,Sant Antoni,2023,107.9
10,Sant Antoni,2023,98.3
10,Sant Antoni,2023,83.3
10,Sant Antoni,2023,73.8
10,Sant Antoni,2023,79.8
10,Sant Antoni,2023,120.6
10,Sant Antoni,2023,97.2
10,Sant Antoni,2023,89.4
10,Sant Antoni,2023,93.6
10,Sant Antoni,2023,95.8
11,el Poble Sec,2023,65.2
11,el Poble Sec,2023,82.9
11,el Poble Sec,2023,88.8
11,el Poble Sec,2023,82.4
11,el Poble Sec,2023,67.2
11,el Poble Sec,2023,71.9
11,el Poble Sec,2023,81.6
11,el Poble Sec,2023,104.1
11,el Poble Sec,2023,75.7
11,el Poble Sec,2023,88.9
11,el Poble Sec,2023,107.3
11,el Poble Sec,2023,101.8
11,el Poble Sec,2023,97.9
11,el Poble Sec,2023,97.0
11,el Poble Sec,2023,97.8
11,el Poble Sec,2023,80.6
11,el Poble Sec,2023,96.5
11,el Poble Sec,2023,78.5
11,el Poble Sec,2023,70.7
11,el Poble Sec,2023,54.6
11,el Poble Sec,2023,57.0
11,el Poble Sec,2023,67.4
11,el Poble Sec,2023,82.3
11,el Poble Sec,2023,81.6
12,la Marina del Prat Vermell,2023,41.7
13,la Marina de Port,2023,42.6
13,la Marina de Port,2023,42.7
13,la Marina de Port,2023,23.2
13,la Marina de Port,2023,24.5
13,la Marina de Port,2023,40.1
13,la Marina de Port,2023,48.6
13,la Marina de Port,2023,55.9
13,la Marina de Port,2023,81.0
13,la Marina de Port,2023,44.4
13,la Marina de Port,2023,48.9
13,la Marina de Port,2023,46.2
13,la Marina de Port,2023,43.7
13,la Marina de Port,2023,45.8
13,la Marina de Port,2023,43.1
14,la Font de la Guatlla,2023,36.6
14,la Font de la Guatlla,2023,57.4
14,la Font de la Guatlla,2023,67.0
14,la Font de la Guatlla,2023,64.7
14,la Font de la Guatlla,2023,58.0
14,la Font de la Guatlla,2023,66.3
14,la Font de la Guatlla,2023,54.4
15,Hostafrancs,2023,82.1
15,Hostafrancs,2023,88.9
15,Hostafrancs,2023,92.2
15,Hostafrancs,2023,77.1
15,Hostafrancs,2023,86.1
15,Hostafrancs,2023,80.2
15,Hostafrancs,2023,82.4
15,Hostafrancs,2023,69.8
15,Hostafrancs,2023,55.4
15,Hostafrancs,2023,51.8
16,la Bordeta,2023,62.7
16,la Bordeta,2023,58.1
16,la Bordeta,2023,66.5
16,la Bordeta,2023,54.8
16,la Bordeta,2023,73.9
16,la Bordeta,2023,87.7
16,la Bordeta,2023,73.0
16,la Bordeta,2023,33.0
16,la Bordeta,2023,41.8
16,la Bordeta,2023,52.7
16,la Bordeta,2023,49.9
16,la Bordeta,2023,54.3
16,la Bordeta,2023,45.9
17,Sants-Badal,2023,66.8
17,Sants-Badal,2023,66.7
17,Sants-Badal,2023,79.4
17,Sants-Badal,2023,68.9
17,Sants-Badal,2023,77.6
17,Sants-Badal,2023,54.1
17,Sants-Badal,2023,51.7
17,Sants-Badal,2023,52.7
17,Sants-Badal,2023,58.3
17,Sants-Badal,2023,69.8
17,Sants-Badal,2023,54.5
17,Sants-Badal,2023,64.2
17,Sants-Badal,2023,66.4
17,Sants-Badal,2023,85.9
17,Sants-Badal,2023,59.1
17,Sants-Badal,2023,68.4
18,Sants,2023,48.7
18,Sants,2023,59.5
18,Sants,2023,72.5
18,Sants,2023,63.4
18,Sants,2023,53.1
18,Sants,2023,91.5
18,Sants,2023,60.3
18,Sants,2023,64.0
18,Sants,2023,73.1
18,Sants,2023,64.1
18,Sants,2023,84.4
18,Sants,2023,80.1
18,Sants,2023,77.9
18,Sants,2023,98.3
18,Sants,2023,81.7
18,Sants,2023,81.7
18,Sants,2023,73.2
18,Sants,2023,71.0
18,Sants,2023,98.6
18,Sants,2023,87.7
18,Sants,2023,101.3
18,Sants,2023,78.7
18,Sants,2023,83.8
18,Sants,2023,87.0
18,Sants,2023,69.4
18,Sants,2023,81.4
18,Sants,2023,59.2
