Codi_Barri,Nom_Barri,Any,TipusEquipament,Indicador,Valor
66.0,el Parc i la Llacuna del Poblenou,2021,Centres d'exposicions,Num_Exposicions_Temporals,1
60.0,Sant Andreu,2021,Centres d'exposicions,Visites_Exposicions_Temporals,10218
66.0,el Parc i la Llacuna del Poblenou,2021,Centres d'exposicions,Visitants,25853
66.0,el Parc i la Llacuna del Poblenou,2021,Centres d'exposicions,Visites_Exposicions_Temporals,25853
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Num_Exposicions_Temporals,3
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visitants,403821
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visites_Exposicions_Temporals,40324
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,9419
2.0,el Barri Gòtic,2021,Espais d'interès patrimonial,Visitants,14474
7.0,la Dreta de l'Eixample,2021,Centres d'exposicions,Num_Exposicions_Temporals,3
7.0,la Dreta de l'Eixample,2021,Centres d'exposicions,Visitants,12768
7.0,la Dreta de l'Eixample,2021,Centres d'exposicions,Visites_Exposicions_Temporals,12768
60.0,Sant Andreu,2021,Centres d'exposicions,Num_Exposicions_Temporals,8
60.0,Sant Andreu,2021,Centres d'exposicions,Visitants,11328
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Num_Exposicions_Temporals,6
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Visitants,19609
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Visites_Exposicions_Temporals,55848
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Fons_Colleccio,27979
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Num_Exposicions_Temporals,4
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visitants,28832
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visites_Exposicions_Temporals,28832
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,85961
11.0,el Poble Sec,2021,Museus i col·leccions,Fons_Colleccio,21323
11.0,el Poble Sec,2021,Museus i col·leccions,Num_Exposicions_Temporals,5
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,96025
11.0,el Poble Sec,2021,Museus i col·leccions,Visites_Exposicions_Temporals,90194
20.0,la Maternitat i Sant Ramon,2021,Museus i col·leccions,Fons_Colleccio,1343
20.0,la Maternitat i Sant Ramon,2021,Museus i col·leccions,Num_Exposicions_Temporals,4
20.0,la Maternitat i Sant Ramon,2021,Museus i col·leccions,Visitants,3236
20.0,la Maternitat i Sant Ramon,2021,Museus i col·leccions,Visites_Exposicions_Temporals,3441
2.0,el Barri Gòtic,2021,Museus i col·leccions,Fons_Colleccio,9000
2.0,el Barri Gòtic,2021,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visitants,1667
67.0,la Vila Olímpica del Poblenou,2021,Centres d'exposicions,Num_Exposicions_Temporals,6
67.0,la Vila Olímpica del Poblenou,2021,Centres d'exposicions,Visitants,60290
67.0,la Vila Olímpica del Poblenou,2021,Centres d'exposicions,Visites_Exposicions_Temporals,60290
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visitants,692754
1.0,el Raval,2021,Centres d'exposicions,Num_Exposicions_Temporals,4
1.0,el Raval,2021,Centres d'exposicions,Visitants,27299
1.0,el Raval,2021,Centres d'exposicions,Visites_Exposicions_Temporals,27299
7.0,la Dreta de l'Eixample,2021,Espais d'interès patrimonial,Visitants,198460
1.0,el Raval,2021,Centres d'exposicions,Num_Exposicions_Temporals,16
1.0,el Raval,2021,Centres d'exposicions,Visitants,75508
1.0,el Raval,2021,Centres d'exposicions,Visites_Exposicions_Temporals,83863
11.0,el Poble Sec,2021,Museus i col·leccions,Fons_Colleccio,52513
11.0,el Poble Sec,2021,Museus i col·leccions,Num_Exposicions_Temporals,1
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,33269
11.0,el Poble Sec,2021,Museus i col·leccions,Visites_Exposicions_Temporals,29851
1.0,el Raval,2021,Museus i col·leccions,Fons_Colleccio,5733
1.0,el Raval,2021,Museus i col·leccions,Num_Exposicions_Temporals,11
1.0,el Raval,2021,Museus i col·leccions,Visitants,194565
1.0,el Raval,2021,Museus i col·leccions,Visites_Exposicions_Temporals,273344
2.0,el Barri Gòtic,2021,Museus i col·leccions,Fons_Colleccio,83678
2.0,el Barri Gòtic,2021,Museus i col·leccions,Num_Exposicions_Temporals,5
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visitants,310098
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visites_Exposicions_Temporals,54618
3.0,la Barceloneta,2021,Museus i col·leccions,Fons_Colleccio,15550
3.0,la Barceloneta,2021,Museus i col·leccions,Num_Exposicions_Temporals,2
3.0,la Barceloneta,2021,Museus i col·leccions,Visitants,47934
3.0,la Barceloneta,2021,Museus i col·leccions,Visites_Exposicions_Temporals,1401
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visitants,71513
70.0,el Besòs i el Maresme,2021,Museus i col·leccions,Fons_Colleccio,3181393
70.0,el Besòs i el Maresme,2021,Museus i col·leccions,Num_Exposicions_Temporals,3
70.0,el Besòs i el Maresme,2021,Museus i col·leccions,Visitants,186638
70.0,el Besòs i el Maresme,2021,Museus i col·leccions,Visites_Exposicions_Temporals,76760
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visitants,43600
5.0,el Fort Pienc,2021,Museus i col·leccions,Num_Exposicions_Temporals,4
5.0,el Fort Pienc,2021,Museus i col·leccions,Visitants,22392
5.0,el Fort Pienc,2021,Museus i col·leccions,Visites_Exposicions_Temporals,46373
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visitants,37702
66.0,el Parc i la Llacuna del Poblenou,2021,Museus i col·leccions,Fons_Colleccio,79872
66.0,el Parc i la Llacuna del Poblenou,2021,Museus i col·leccions,Num_Exposicions_Temporals,5
66.0,el Parc i la Llacuna del Poblenou,2021,Museus i col·leccions,Visitants,79039
66.0,el Parc i la Llacuna del Poblenou,2021,Museus i col·leccions,Visites_Exposicions_Temporals,88569
20.0,la Maternitat i Sant Ramon,2021,Museus i col·leccions,Visitants,378691
22.0,"Vallvidrera, el Tibidabo i les Planes",2021,Museus i col·leccions,Visitants,54165
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Fons_Colleccio,1229
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Num_Exposicions_Temporals,2
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Visitants,107226
7.0,la Dreta de l'Eixample,2021,Museus i col·leccions,Visites_Exposicions_Temporals,46462
11.0,el Poble Sec,2021,Museus i col·leccions,Fons_Colleccio,74000
11.0,el Poble Sec,2021,Museus i col·leccions,Num_Exposicions_Temporals,3
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,39350
11.0,el Poble Sec,2021,Museus i col·leccions,Visites_Exposicions_Temporals,12583
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visitants,35622
2.0,el Barri Gòtic,2021,Museus i col·leccions,Fons_Colleccio,55000
2.0,el Barri Gòtic,2021,Museus i col·leccions,Num_Exposicions_Temporals,2
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visitants,31958
2.0,el Barri Gòtic,2021,Museus i col·leccions,Visites_Exposicions_Temporals,17809
1.0,el Raval,2021,Museus i col·leccions,Fons_Colleccio,386256
1.0,el Raval,2021,Museus i col·leccions,Num_Exposicions_Temporals,5
1.0,el Raval,2021,Museus i col·leccions,Visitants,117002
1.0,el Raval,2021,Museus i col·leccions,Visites_Exposicions_Temporals,21867
11.0,el Poble Sec,2021,Museus i col·leccions,Num_Exposicions_Temporals,6
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,296179
11.0,el Poble Sec,2021,Museus i col·leccions,Visites_Exposicions_Temporals,436912
11.0,el Poble Sec,2021,Museus i col·leccions,Num_Exposicions_Temporals,3
11.0,el Poble Sec,2021,Museus i col·leccions,Visitants,21463
11.0,el Poble Sec,2021,Museus i col·leccions,Visites_Exposicions_Temporals,21463
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Fons_Colleccio,5101
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Num_Exposicions_Temporals,4
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visitants,297242
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visites_Exposicions_Temporals,512474
1.0,el Raval,2021,Espais d'interès patrimonial,Num_Exposicions_Temporals,3
1.0,el Raval,2021,Espais d'interès patrimonial,Visitants,83378
1.0,el Raval,2021,Espais d'interès patrimonial,Visites_Exposicions_Temporals,55215
7.0,la Dreta de l'Eixample,2021,Centres d'exposicions,Num_Exposicions_Temporals,10
7.0,la Dreta de l'Eixample,2021,Centres d'exposicions,Visitants,280352
7.0,la Dreta de l'Eixample,2021,Centres d'exposicions,Visites_Exposicions_Temporals,280352
30.0,la Salut,2021,Espais d'interès patrimonial,Visitants,1506642
11.0,el Poble Sec,2021,Espais d'interès patrimonial,Fons_Colleccio,5308
11.0,el Poble Sec,2021,Espais d'interès patrimonial,Num_Exposicions_Temporals,6
11.0,el Poble Sec,2021,Espais d'interès patrimonial,Visitants,43562
11.0,el Poble Sec,2021,Espais d'interès patrimonial,Visites_Exposicions_Temporals,22744
35.0,el Guinardó,2021,Espais d'interès patrimonial,Visitants,98568
21.0,Pedralbes,2021,Museus i col·leccions,Visitants,48706
1.0,el Raval,2021,Centres d'exposicions,Num_Exposicions_Temporals,13
1.0,el Raval,2021,Centres d'exposicions,Visitants,46774
1.0,el Raval,2021,Centres d'exposicions,Visites_Exposicions_Temporals,45700
4.0,"Sant Pere, Santa Caterina i la Ribera",2021,Museus i col·leccions,Visitants,621137
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Arxius,Num_Exposicions_Temporals,2
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Arxius,Visitants,9331
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Arxius,Visites_Exposicions_Temporals,9314
6.0,la Sagrada Família,2020,Espais d'interès arquitectònic,Visitants,763545
14.0,la Font de la Guatlla,2020,Centres d'exposicions,Num_Exposicions_Temporals,10
14.0,la Font de la Guatlla,2020,Centres d'exposicions,Visitants,213478
14.0,la Font de la Guatlla,2020,Centres d'exposicions,Visites_Exposicions_Temporals,453067
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Num_Exposicions_Temporals,2
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Visitants,6209
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Visites_Exposicions_Temporals,5750
7.0,la Dreta de l'Eixample,2020,Espais d'interès arquitectònic,Visitants,9566
7.0,la Dreta de l'Eixample,2020,Espais d'interès arquitectònic,Visitants,230744
31.0,la Vila de Gràcia,2020,Espais d'interès arquitectònic,Num_Exposicions_Temporals,3
31.0,la Vila de Gràcia,2020,Espais d'interès arquitectònic,Visitants,49376
31.0,la Vila de Gràcia,2020,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,51631
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,5
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,189501
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,84560
1.0,el Raval,2020,Centres d'exposicions,Num_Exposicions_Temporals,4
1.0,el Raval,2020,Centres d'exposicions,Visitants,147818
1.0,el Raval,2020,Centres d'exposicions,Visites_Exposicions_Temporals,104264
25.0,Sant Gervasi - la Bonanova,2020,Museus i col·leccions,Fons_Colleccio,8226
25.0,Sant Gervasi - la Bonanova,2020,Museus i col·leccions,Num_Exposicions_Temporals,5
25.0,Sant Gervasi - la Bonanova,2020,Museus i col·leccions,Visitants,358480
25.0,Sant Gervasi - la Bonanova,2020,Museus i col·leccions,Visites_Exposicions_Temporals,250882
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Museus i col·leccions,Num_Exposicions_Temporals,1
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Museus i col·leccions,Visitants,295566
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Museus i col·leccions,Visites_Exposicions_Temporals,9939
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,2
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,3748
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,2510
2.0,el Barri Gòtic,2020,Espais d'interès arquitectònic,Visitants,64222
7.0,la Dreta de l'Eixample,2020,Centres d'exposicions,Num_Exposicions_Temporals,4
7.0,la Dreta de l'Eixample,2020,Centres d'exposicions,Visitants,5412
30.0,la Salut,2020,Espais d'interès arquitectònic,Visitants,588723
7.0,la Dreta de l'Eixample,2020,Centres d'exposicions,Visites_Exposicions_Temporals,9788
60.0,Sant Andreu,2020,Centres d'exposicions,Num_Exposicions_Temporals,6
60.0,Sant Andreu,2020,Centres d'exposicions,Visitants,7576
60.0,Sant Andreu,2020,Centres d'exposicions,Visites_Exposicions_Temporals,6946
7.0,la Dreta de l'Eixample,2020,Museus i col·leccions,Num_Exposicions_Temporals,6
7.0,la Dreta de l'Eixample,2020,Museus i col·leccions,Visitants,13471
7.0,la Dreta de l'Eixample,2020,Museus i col·leccions,Visites_Exposicions_Temporals,37380
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Museus i col·leccions,Visitants,20607
11.0,el Poble Sec,2020,Museus i col·leccions,Fons_Colleccio,470
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,33274
11.0,el Poble Sec,2020,Museus i col·leccions,Fons_Colleccio,20341
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,8
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,68351
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,200172
20.0,la Maternitat i Sant Ramon,2020,Museus i col·leccions,Fons_Colleccio,1343
20.0,la Maternitat i Sant Ramon,2020,Museus i col·leccions,Num_Exposicions_Temporals,3
20.0,la Maternitat i Sant Ramon,2020,Museus i col·leccions,Visitants,4838
20.0,la Maternitat i Sant Ramon,2020,Museus i col·leccions,Visites_Exposicions_Temporals,2785
2.0,el Barri Gòtic,2020,Museus i col·leccions,Fons_Colleccio,9000
2.0,el Barri Gòtic,2020,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visitants,2510
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visites_Exposicions_Temporals,3000
67.0,la Vila Olímpica del Poblenou,2020,Centres d'exposicions,Num_Exposicions_Temporals,3
67.0,la Vila Olímpica del Poblenou,2020,Centres d'exposicions,Visitants,35210
67.0,la Vila Olímpica del Poblenou,2020,Centres d'exposicions,Visites_Exposicions_Temporals,35210
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visitants,310636
1.0,el Raval,2020,Centres d'exposicions,Num_Exposicions_Temporals,4
1.0,el Raval,2020,Centres d'exposicions,Visitants,18836
1.0,el Raval,2020,Centres d'exposicions,Visites_Exposicions_Temporals,18836
7.0,la Dreta de l'Eixample,2020,Espais d'interès arquitectònic,Num_Exposicions_Temporals,2
7.0,la Dreta de l'Eixample,2020,Espais d'interès arquitectònic,Visitants,161396
7.0,la Dreta de l'Eixample,2020,Espais d'interès arquitectònic,Visites_Exposicions_Temporals,30913
1.0,el Raval,2020,Centres d'exposicions,Num_Exposicions_Temporals,11
1.0,el Raval,2020,Centres d'exposicions,Visitants,64206
1.0,el Raval,2020,Centres d'exposicions,Visites_Exposicions_Temporals,75850
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,1
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,15305
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,12774
1.0,el Raval,2020,Museus i col·leccions,Fons_Colleccio,5402
1.0,el Raval,2020,Museus i col·leccions,Num_Exposicions_Temporals,8
1.0,el Raval,2020,Museus i col·leccions,Visitants,85185
1.0,el Raval,2020,Museus i col·leccions,Visites_Exposicions_Temporals,269528
2.0,el Barri Gòtic,2020,Museus i col·leccions,Fons_Colleccio,78703
2.0,el Barri Gòtic,2020,Museus i col·leccions,Num_Exposicions_Temporals,5
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Fons_Colleccio,79223
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visitants,227791
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visites_Exposicions_Temporals,26511
3.0,la Barceloneta,2020,Museus i col·leccions,Fons_Colleccio,11250
3.0,la Barceloneta,2020,Museus i col·leccions,Num_Exposicions_Temporals,3
3.0,la Barceloneta,2020,Museus i col·leccions,Visitants,37668
3.0,la Barceloneta,2020,Museus i col·leccions,Visites_Exposicions_Temporals,10789
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visitants,14401
70.0,el Besòs i el Maresme,2020,Museus i col·leccions,Fons_Colleccio,3126292
70.0,el Besòs i el Maresme,2020,Museus i col·leccions,Num_Exposicions_Temporals,4
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Num_Exposicions_Temporals,2
70.0,el Besòs i el Maresme,2020,Museus i col·leccions,Visitants,120549
70.0,el Besòs i el Maresme,2020,Museus i col·leccions,Visites_Exposicions_Temporals,49514
2.0,el Barri Gòtic,2020,Museus i col·leccions,Fons_Colleccio,800
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visitants,15158
5.0,el Fort Pienc,2020,Museus i col·leccions,Num_Exposicions_Temporals,5
5.0,el Fort Pienc,2020,Museus i col·leccions,Visitants,15321
5.0,el Fort Pienc,2020,Museus i col·leccions,Visites_Exposicions_Temporals,244
4.0,"Sant Pere, Santa Caterina i la Ribera",2020,Museus i col·leccions,Visitants,26674
7.0,la Dreta de l'Eixample,2020,Centres d'exposicions,Visites_Exposicions_Temporals,271629
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Visitants,34721
66.0,el Parc i la Llacuna del Poblenou,2020,Museus i col·leccions,Visites_Exposicions_Temporals,28042
20.0,la Maternitat i Sant Ramon,2020,Museus i col·leccions,Visitants,226555
22.0,"Vallvidrera, el Tibidabo i les Planes",2020,Museus i col·leccions,Visitants,5184
11.0,el Poble Sec,2020,Museus i col·leccions,Fons_Colleccio,74000
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,2
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,22916
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,4514
2.0,el Barri Gòtic,2020,Museus i col·leccions,Fons_Colleccio,55000
2.0,el Barri Gòtic,2020,Museus i col·leccions,Num_Exposicions_Temporals,1
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visitants,30770
2.0,el Barri Gòtic,2020,Museus i col·leccions,Visites_Exposicions_Temporals,226
1.0,el Raval,2020,Museus i col·leccions,Fons_Colleccio,382972
1.0,el Raval,2020,Museus i col·leccions,Num_Exposicions_Temporals,7
1.0,el Raval,2020,Museus i col·leccions,Visitants,65059
1.0,el Raval,2020,Museus i col·leccions,Visites_Exposicions_Temporals,7812
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,4
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,210465
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,51525
11.0,el Poble Sec,2020,Museus i col·leccions,Num_Exposicions_Temporals,2
11.0,el Poble Sec,2020,Museus i col·leccions,Visitants,10450
11.0,el Poble Sec,2020,Museus i col·leccions,Visites_Exposicions_Temporals,10450
