addresses_neighborhood_id,addresses_neighborhood_name,secondary_filters_name,created,modified
1,el Raval,Hotels 3 estr.,2008-06-03T11:31:13,2022-09-17T07:01:33.897782
25,Sant Gervasi - la Bonanova,Hotels 4 estr.,1997-02-12T00:00:00,2022-09-17T05:28:32.758651
7,la Dreta de l'Eixample,Hotels 5 estr.,2016-04-27T08:43:14,2022-09-17T08:39:57.092358
9,la Nova Esquerra de l'Eixample,Hotels 3 estr.,2004-05-13T08:59:22,2022-09-17T06:17:13.690639
15,Hostafrancs,Hotels 4 estr.,2006-07-11T12:44:54,2022-09-17T06:37:14.711418
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 4 estr.,2012-08-09T14:26:46,2024-10-14T14:16:04.307517
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 3 estr.,2012-08-10T09:18:15,2022-09-17T07:50:14.749289
68,el Poblenou,Hotels 3 estr.,2013-07-02T14:20:28,2022-09-17T07:55:59.793036
25,Sant Gervasi - la Bonanova,Hotels 5 estr.,2008-02-20T12:37:51,2022-09-17T06:56:22.291244
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2006-12-22T09:24:55,2022-09-17T06:44:38.243224
10,Sant Antoni,Hotels 2 estr.,2015-07-30T18:25:08,2022-09-17T08:26:16.348352
2,el Barri Gòtic,Hotels 3 estr.,2015-07-30T18:26:31,2022-09-17T08:26:18.462964
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2015-07-30T18:33:43,2022-09-17T08:26:19.230877
7,la Dreta de l'Eixample,Hotels 1 estr.,2015-07-30T18:37:26,2022-09-17T08:26:19.970865
10,Sant Antoni,Hotels 4 estr.,2013-01-09T11:55:23,2022-09-17T07:52:05.277233
1,el Raval,Hotels 5 estr.,2010-08-30T13:55:37,2022-09-17T07:25:31.414158
11,el Poble-sec,Hotels 3 estr.,2018-08-20T09:26:36,2022-09-17T10:54:03.259471
7,la Dreta de l'Eixample,Hotels 2 estr.,2018-08-23T12:37:52,2022-09-17T10:54:16.816380
31,la Vila de Gràcia,Hotels 4 estr.,2018-07-10T12:37:56,2022-09-17T09:26:10.508480
9,la Nova Esquerra de l'Eixample,Hotels 4 estr.,2006-11-13T16:40:51,2022-09-17T06:38:56.641218
2,el Barri Gòtic,Hotels 2 estr.,1984-05-30T00:00:00,2022-09-17T04:56:38.792593
14,la Font de la Guatlla,Hotels 4 estr.,2007-11-29T11:36:16,2024-02-01T14:40:09.820364
7,la Dreta de l'Eixample,Hotels 4 estr.,2013-05-30T13:34:37,2022-09-17T07:54:42.501078
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 4 estr.,2012-10-17T17:24:41,2022-09-17T07:51:04.369264
67,la Vila Olímpica del Poblenou,Hotels 4 estr.,2004-10-29T12:54:15,2022-09-17T06:20:30.733392
7,la Dreta de l'Eixample,Hotels 4 estr.,2018-07-10T12:15:22,2022-09-17T09:26:10.576503
26,Sant Gervasi - Galvany,Hotels 4 estr.,1984-05-30T00:00:00,2022-09-17T04:56:34.725680
7,la Dreta de l'Eixample,Hotels 3 estr.,1984-05-30T00:00:00,2022-09-17T04:56:38.742924
2,el Barri Gòtic,Hotels 3 estr.,1984-05-30T00:00:00,2022-09-17T04:56:39.771393
7,la Dreta de l'Eixample,Hotels 4 estr.,2017-06-19T17:12:10,2023-03-06T16:17:41.955950
66,el Parc i la Llacuna del Poblenou,Hotels 4 estr.,2017-10-25T12:04:45,2022-09-17T09:07:58.268339
17,Sants - Badal,Hotels 3 estr.,2017-10-25T13:09:38,2022-09-17T09:08:00.393978
7,la Dreta de l'Eixample,Hotels 5 estr.,2017-10-09T16:19:21,2022-09-17T09:05:50.263511
68,el Poblenou,Hotels 3 estr.,2002-05-28T20:22:51,2022-09-17T05:56:21.268720
2,el Barri Gòtic,Hotels 5 estr.,2020-03-06T14:45:02,2022-05-24T12:06:54.161612
7,la Dreta de l'Eixample,Hotels 4 estr.,2017-03-06T12:00:26,2022-09-17T08:55:03.296017
8,l'Antiga Esquerra de l'Eixample,Hotels 1 estr.,2015-01-05T11:51:04,2022-09-17T08:12:06.961364
6,la Sagrada Família,Hotels 2 estr.,2013-01-28T13:32:20,2022-09-17T07:52:16.937670
9,la Nova Esquerra de l'Eixample,Hotels 4 estr.,2012-08-09T14:12:22,2022-09-17T07:50:12.482776
10,Sant Antoni,Hotels 4 estr.,2013-10-17T14:08:22,2022-09-17T07:58:09.107941
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 3 estr.,2014-12-22T13:40:48,2022-09-17T08:12:00.476870
7,la Dreta de l'Eixample,Hotels 4 estr.,2019-12-13T10:24:58,2022-05-24T12:37:14.439104
31,la Vila de Gràcia,Hotels 1 estr.,2015-07-30T18:13:47,2022-09-17T08:26:09.625818
7,la Dreta de l'Eixample,Hotels 2 estr.,2015-07-30T18:17:50,2022-09-17T08:26:16.321496
1,el Raval,Hotels 2 estr.,2015-07-30T18:23:51,2022-09-17T08:26:16.415760
11,el Poble-sec,Hotels 3 estr.,2015-07-30T18:36:17,2022-09-17T08:26:20.027321
7,la Dreta de l'Eixample,Hotels 3 estr.,2015-07-31T09:34:10,2022-09-17T08:26:25.918780
10,Sant Antoni,Hotels 1 estr.,2015-07-31T10:59:45,2022-09-17T08:26:27.159799
20,la Maternitat i Sant Ramon,Hotels 5 estr.,2017-11-13T12:01:26,2024-04-04T10:41:16.606385
2,el Barri Gòtic,Hotels 3 estr.,2015-07-30T18:21:55,2022-09-17T08:26:16.386323
2,el Barri Gòtic,Hotels 4 estr.,2015-07-30T18:29:55,2022-09-17T08:26:19.426013
2,el Barri Gòtic,Hotels 3 estr.,2015-07-30T18:32:30,2022-09-17T08:26:19.913187
2,el Barri Gòtic,Hotels 3 estr.,2015-07-30T18:42:42,2022-09-17T08:26:21.119396
7,la Dreta de l'Eixample,Hotels 1 estr.,2015-07-31T09:03:04,2022-09-17T08:26:22.410697
1,el Raval,Hotels 3 estr.,2005-07-21T14:45:56,2022-09-17T06:27:05.129061
7,la Dreta de l'Eixample,Hotels 4 estr.,2016-02-09T17:30:22,2022-01-07T09:00:33.894563
7,la Dreta de l'Eixample,Hotels 4 estr.,2016-10-21T09:16:26,2022-09-17T08:46:54.653245
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2017-03-03T14:17:32,2022-09-17T08:55:00.943374
7,la Dreta de l'Eixample,Hotels 2 estr.,2014-12-22T13:52:00,2022-09-17T08:12:01.642802
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2014-12-22T14:03:24,2022-09-17T08:12:02.931468
1,el Raval,Hotels 4 estr.,2006-09-20T11:53:37,2022-09-17T06:38:10.715725
2,el Barri Gòtic,Hotels 4 estr.,2006-12-04T11:12:13,2022-09-17T06:41:16.267365
6,la Sagrada Família,Hotels 3 estr.,2004-11-16T13:51:03,2022-09-17T06:20:52.961565
69,Diagonal Mar i el Front Marítim del Poblenou,Hotels 4 estr.,2004-03-05T13:23:34,2022-09-17T06:12:31.204231
68,el Poblenou,Hotels 4 estr.,2022-05-24T12:39:28.325472,2022-05-24T12:42:16.688269
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2004-11-02T13:18:08,2022-09-17T06:20:31.117735
66,el Parc i la Llacuna del Poblenou,Hotels 4 estr.,2005-01-12T09:50:25,2022-04-21T10:53:26.379783
9,la Nova Esquerra de l'Eixample,Hotels 2 estr.,2004-10-27T16:17:08,2022-09-17T06:20:22.514691
1,el Raval,Hotels 4 estr.,2005-01-19T11:58:48,2022-09-17T06:22:00.368579
66,el Parc i la Llacuna del Poblenou,Hotels 4 estr.,2008-12-17T11:38:31,2022-09-17T07:09:01.954057
7,la Dreta de l'Eixample,Hotels 4 estr.,2003-03-12T17:28:13,2022-09-17T06:01:06.745642
22,"Vallvidrera, el Tibidabo i les Planes",Hotels 5 estr.,2003-03-21T12:36:41,2023-02-15T13:54:43.133389
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2003-06-12T12:27:21,2022-09-17T06:02:32.124984
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 4 estr.,2002-10-17T12:19:54,2022-09-17T05:58:46.100050
11,el Poble-sec,Hotels 4 estr.,2004-04-01T14:45:27,2022-09-17T06:15:40.204159
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2003-12-03T13:15:58,2022-09-17T06:06:44.013353
7,la Dreta de l'Eixample,Hotels 4 estr.,2003-06-18T12:58:42,2022-09-17T06:02:41.436400
7,la Dreta de l'Eixample,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:17:22.228686
26,Sant Gervasi - Galvany,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:40:42.606597
2,el Barri Gòtic,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:03:12.284394
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:02:57.817515
2,el Barri Gòtic,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:03:20.716660
23,Sarrià,Hotels 2 estr.,1998-06-20T00:00:00,2023-10-03T10:38:03.052065
9,la Nova Esquerra de l'Eixample,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:17:51.801118
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:15:40.499279
1,el Raval,Hotels 4 estr.,2005-01-05T13:50:04,2022-09-17T06:21:41.655412
69,Diagonal Mar i el Front Marítim del Poblenou,Hotels 4 estr.,2003-04-05T11:47:16,2023-10-03T10:37:26.475104
68,el Poblenou,Hotels 4 estr.,2003-10-20T09:49:42,2021-03-03T22:16:02.833809
7,la Dreta de l'Eixample,Hotels 3 estr.,2004-03-04T16:01:16,2022-09-17T06:12:09.153108
27,el Putxet i el Farró,Hotels 2 estr.,1994-10-14T00:00:00,2022-09-17T05:10:36.650597
23,Sarrià,Hotels 4 estr.,2006-02-10T09:53:17,2022-09-17T06:34:30.450530
15,Hostafrancs,Hotels 5 estr.,2004-09-20T13:16:10,2023-02-16T12:45:36.312586
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 5 estr.,2005-06-08T13:39:27,2024-10-22T08:41:54.516413
43,Horta,Hotels 1 estr.,2000-06-10T00:00:00,2023-10-03T10:37:39.454434
7,la Dreta de l'Eixample,Hotels 4 estr.,2004-08-20T13:01:36,2022-05-24T12:35:57.294824
7,la Dreta de l'Eixample,Hotels 5 estr.,2008-07-03T13:02:58,2022-09-17T07:02:37.316596
68,el Poblenou,Hotels 4 estr.,2010-08-10T11:23:00,2022-09-17T07:25:05.129045
7,la Dreta de l'Eixample,Hotels 5 estr.,2009-11-26T11:24:24,2022-09-17T07:16:59.081358
7,la Dreta de l'Eixample,Hotels 5 estr.,2008-03-20T12:06:08,2022-04-07T09:45:54.352486
2,el Barri Gòtic,Hotels 3 estr.,1999-06-19T00:00:00,2023-10-03T10:02:39.333503
28,Vallcarca i els Penitents,Hotels 4 estr.,2005-10-27T10:01:34,2022-09-17T06:30:55.340358
7,la Dreta de l'Eixample,Hotels 3 estr.,2004-02-09T20:22:48,2022-09-17T06:10:17.918324
68,el Poblenou,Hotels 4 estr.,2008-03-19T13:29:01,2022-09-17T06:57:51.800908
18,Sants,Hotels 4 estr.,2009-10-13T14:39:07,2022-09-17T07:15:23.371220
66,el Parc i la Llacuna del Poblenou,Hotels 4 estr.,2009-10-15T18:12:54,2022-09-17T07:15:24.329756
9,la Nova Esquerra de l'Eixample,Hotels 3 estr.,2006-07-11T12:12:14,2022-09-17T06:37:12.654155
24,les Tres Torres,Hotels 5 estr.,2011-12-29T11:25:14,2022-05-24T12:05:47.870012
8,l'Antiga Esquerra de l'Eixample,Hotels 1 estr.,2013-12-03T11:09:39,2022-09-17T07:58:56.407483
7,la Dreta de l'Eixample,Hotels 4 estr.,2013-06-12T16:56:37,2022-09-17T07:55:10.596491
1,el Raval,Hotels 2 estr.,1996-09-18T00:00:00,2023-10-03T10:04:04.202637
6,la Sagrada Família,Hotels 3 estr.,2015-11-11T11:45:37,2022-09-17T08:29:49.497997
1,el Raval,Hotels 3 estr.,2008-10-30T14:09:00,2022-09-17T07:05:21.347060
3,la Barceloneta,Hotels 5 estr.,2009-07-29T10:33:54,2024-05-09T09:22:30.221261
2,el Barri Gòtic,Hotels 4 estr.,2012-03-22T13:18:57,2022-09-17T07:46:38.649745
2,el Barri Gòtic,Hotels 5 estr.,2012-03-22T13:33:30,2022-09-17T07:46:41.706345
7,la Dreta de l'Eixample,Hotels 2 estr.,2004-03-23T09:37:23,2022-09-17T06:14:56.737632
3,la Barceloneta,Hotels 5 estr.,1996-09-18T00:00:00,2023-02-28T13:31:59.680780
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2012-03-16T14:51:53,2022-09-17T07:46:08.083927
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2004-05-18T09:36:19,2022-09-17T06:17:21.462983
3,la Barceloneta,Hotels 1 estr.,1996-09-18T00:00:00,2023-10-03T10:03:06.215406
21,Pedralbes,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:39:58.503938
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 3 estr.,2015-07-27T18:51:53,2022-09-17T08:26:00.280963
2,el Barri Gòtic,Hotels 4 estr.,2016-10-21T09:35:09,2022-09-17T08:46:54.578785
7,la Dreta de l'Eixample,Hotels 5 estr.,2017-03-03T13:52:48,2022-09-17T08:55:00.857063
2,el Barri Gòtic,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:02:51.254947
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 1 estr.,1996-09-18T00:00:00,2023-10-03T10:03:45.114534
1,el Raval,Hotels 3 estr.,2012-08-09T13:42:18,2022-09-17T07:50:11.596061
7,la Dreta de l'Eixample,Hotels 3 estr.,2012-08-09T14:36:08,2022-09-17T07:50:13.759039
7,la Dreta de l'Eixample,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:16:58.383267
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:18:50.872373
33,el Baix Guinardó,Hotels 2 estr.,2014-10-17T09:52:03,2022-09-17T08:09:14.573887
7,la Dreta de l'Eixample,Hotels 3 estr.,2015-07-23T10:43:32,2022-09-17T08:24:52.688901
7,la Dreta de l'Eixample,Hotels 4 estr.,2015-07-31T09:44:41,2022-09-17T08:26:26.902739
23,Sarrià,Hotels 4 estr.,2018-08-10T15:21:44,2022-09-17T10:53:44.739015
7,la Dreta de l'Eixample,Hotels 5 estr.,2010-06-10T11:51:40,2022-09-17T07:24:19.311742
7,la Dreta de l'Eixample,Hotels 4 estr.,1997-04-05T00:00:00,2023-10-03T10:16:22.406739
7,la Dreta de l'Eixample,Hotels 4 estr.,2014-05-29T11:46:53,2022-09-17T08:02:30.634960
7,la Dreta de l'Eixample,Hotels 4 estr.,2014-05-29T12:01:33,2022-09-17T08:02:32.504795
7,la Dreta de l'Eixample,Hotels 4 estr.,2018-08-10T15:34:42,2022-09-17T10:53:47.717589
68,el Poblenou,Hotels 2 estr.,2020-01-20T16:19:46,2022-09-17T11:11:27.615873
1,el Raval,Hotels 2 estr.,2020-01-20T16:30:45,2021-12-21T11:39:32.328128
1,el Raval,Hotels 2 estr.,2018-08-14T15:32:01,2022-09-17T10:53:52.367935
7,la Dreta de l'Eixample,Hotels 2 estr.,2018-08-16T09:30:10,2022-09-17T10:53:52.155773
2,el Barri Gòtic,Hotels 5 estr.,2012-10-17T17:04:29,2022-09-17T07:51:03.830891
66,el Parc i la Llacuna del Poblenou,Hotels 3 estr.,2011-12-29T11:18:02,2022-09-17T07:44:14.520177
68,el Poblenou,Hotels 5 estr.,2013-06-12T17:54:32,2022-09-17T07:55:11.120725
2,el Barri Gòtic,Hotels 4 estr.,2012-06-07T10:13:08,2022-09-17T07:48:55.664296
61,la Sagrera,Hotels 3 estr.,2011-06-21T11:42:22,2022-09-17T07:40:32.890756
25,Sant Gervasi - la Bonanova,Hotels 5 estr.,2021-10-11T12:09:27.266506,2022-05-24T11:55:38.765888
8,l'Antiga Esquerra de l'Eixample,Hotels 4 estr.,2001-07-07T00:00:00,2023-10-03T10:14:53.385539
1,el Raval,Hotels 4 estr.,2008-09-25T12:07:02,2022-09-17T07:04:00.937679
1,el Raval,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:03:19.078218
1,el Raval,Hotels 3 estr.,1996-09-17T00:00:00,2023-10-03T10:04:10.194419
20,la Maternitat i Sant Ramon,Hotels 2 estr.,1996-09-18T00:00:00,2023-10-03T10:43:24.224427
19,les Corts,Hotels 2 estr.,1996-09-18T00:00:00,2023-10-03T10:43:21.651009
7,la Dreta de l'Eixample,Hotels 1 estr.,1996-09-18T00:00:00,2023-10-03T10:18:16.005161
2,el Barri Gòtic,Hotels 4 estr.,1996-09-17T00:00:00,2023-10-03T10:03:51.936441
1,el Raval,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:04:05.124330
2,el Barri Gòtic,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:03:44.788114
12,la Marina del Prat Vermell,Hotels 4 estr.,1996-11-25T00:00:00,2023-10-03T10:42:20.963958
1,el Raval,Hotels 1 estr.,1996-09-18T00:00:00,2024-06-25T08:48:25.343994
7,la Dreta de l'Eixample,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:17:56.772799
69,Diagonal Mar i el Front Marítim del Poblenou,Hotels 4 estr.,2001-02-20T00:00:00,2022-09-17T02:21:46.003892
5,el Fort Pienc,Hotels 2 estr.,2014-03-25T13:29:44,2022-09-17T08:01:01.104372
68,el Poblenou,Hotels 4 estr.,2011-02-14T13:53:42,2022-09-17T07:31:04.905077
1,el Raval,Hotels 3 estr.,1996-09-17T00:00:00,2023-10-03T10:03:58.244880
27,el Putxet i el Farró,Hotels 3 estr.,1996-09-17T00:00:00,2023-10-03T10:45:20.727568
2,el Barri Gòtic,Hotels 5 estr.,2011-03-15T12:15:47,2022-09-17T07:33:15.974226
27,el Putxet i el Farró,Hotels 3 estr.,1997-06-17T00:00:00,2022-09-17T05:32:11.334925
1,el Raval,Hotels 1 estr.,2001-08-04T00:00:00,2023-10-03T10:02:33.950345
7,la Dreta de l'Eixample,Hotels 5 estr.,1996-09-18T00:00:00,2023-10-03T10:17:40.291675
26,Sant Gervasi - Galvany,Hotels 4 estr.,1988-03-24T00:00:00,2022-09-17T04:36:55.094767
7,la Dreta de l'Eixample,Hotels 3 estr.,2002-03-05T00:00:00,2022-09-17T02:34:49.835407
69,Diagonal Mar i el Front Marítim del Poblenou,Hotels 4 estr.,2003-11-14T11:46:41,2022-09-17T06:05:47.018560
2,el Barri Gòtic,Hotels 5 estr.,2003-05-16T10:22:00,2023-02-16T10:10:37.744768
2,el Barri Gòtic,Hotels 1 estr.,2002-05-11T10:56:11,2023-10-03T10:02:32.401191
7,la Dreta de l'Eixample,Hotels 2 estr.,2018-08-16T09:38:03,2022-09-17T10:53:56.118869
2,el Barri Gòtic,Hotels 1 estr.,2018-08-16T10:26:11,2022-09-17T10:53:57.352682
8,l'Antiga Esquerra de l'Eixample,Hotels 3 estr.,2005-01-05T13:55:50,2022-09-17T06:21:43.602849
26,Sant Gervasi - Galvany,Hotels 4 estr.,2003-04-09T14:37:11,2022-09-17T06:01:30.632092
15,Hostafrancs,Hotels 1 estr.,1996-09-18T00:00:00,2023-10-03T10:43:27.153799
7,la Dreta de l'Eixample,Hotels 4 estr.,2022-05-24T12:28:00.690468,2022-05-24T12:33:07.016939
27,el Putxet i el Farró,Hotels 3 estr.,1996-09-18T00:00:00,2023-10-03T10:44:23.251421
5,el Fort Pienc,Hotels 3 estr.,2005-01-14T12:10:34,2022-09-17T06:21:57.769330
4,"Sant Pere, Santa Caterina i la Ribera",Hotels 3 estr.,2005-01-14T14:25:20,2022-09-17T06:21:57.325841
11,el Poble-sec,Hotels 2 estr.,2005-01-19T17:21:35,2022-09-17T06:22:01.264628
59,el Bon Pastor,Hotels 3 estr.,2004-09-16T10:35:48,2022-09-17T06:19:22.651946
7,la Dreta de l'Eixample,Hotels 4 estr.,1996-09-18T00:00:00,2023-10-03T10:17:19.153238
