Codi_Barri,Nom_Barri,Any,Import_Euros
19,les Corts,2016,23631
19,les Corts,2016,20423
19,les Corts,2016,29364
19,les Corts,2016,29364
19,les Corts,2016,18419
19,les Corts,2016,19735
19,les Corts,2016,18733
19,les Corts,2016,22506
19,les Corts,2016,21624
19,les Corts,2016,15279
19,les Corts,2016,17492
19,les Corts,2016,16680
19,les Corts,2016,21928
19,les Corts,2016,19726
20,la Maternitat i Sant Ramon,2016,15271
20,la Maternitat i Sant Ramon,2016,17434
20,la Maternitat i Sant Ramon,2016,17693
20,la Maternitat i Sant Ramon,2016,16672
20,la Maternitat i Sant Ramon,2016,13113
20,la Maternitat i Sant Ramon,2016,13832
20,la Maternitat i Sant Ramon,2016,14469
20,la Maternitat i Sant Ramon,2016,21229
20,la Maternitat i Sant Ramon,2016,15785
20,la Maternitat i Sant Ramon,2016,15175
20,la Maternitat i Sant Ramon,2016,23527
20,la Maternitat i Sant Ramon,2016,18040
20,la Maternitat i Sant Ramon,2016,19797
20,la Maternitat i Sant Ramon,2016,25388
21,Pedralbes,2016,29364
21,Pedralbes,2016,20511
21,Pedralbes,2016,29364
21,Pedralbes,2016,21337
21,Pedralbes,2016,27738
21,Pedralbes,2016,29364
21,Pedralbes,2016,29364
20,la Maternitat i Sant Ramon,2016,23215
22,"Vallvidrera, el Tibidabo i les Planes",2016,12967
22,"Vallvidrera, el Tibidabo i les Planes",2016,22962
22,"Vallvidrera, el Tibidabo i les Planes",2016,21524
23,Sarrià,2016,29364
23,Sarrià,2016,14469
23,Sarrià,2016,29364
23,Sarrià,2016,24407
23,Sarrià,2016,26202
23,Sarrià,2016,22036
23,Sarrià,2016,19910
23,Sarrià,2016,21290
23,Sarrià,2016,19742
23,Sarrià,2016,22066
23,Sarrià,2016,22468
23,Sarrià,2016,21881
23,Sarrià,2016,18085
23,Sarrià,2016,28863
23,Sarrià,2016,21339
23,Sarrià,2016,26720
24,les Tres Torres,2016,24069
24,les Tres Torres,2016,29364
24,les Tres Torres,2016,27306
24,les Tres Torres,2016,18984
24,les Tres Torres,2016,27988
24,les Tres Torres,2016,29364
24,les Tres Torres,2016,29364
24,les Tres Torres,2016,29364
24,les Tres Torres,2016,29364
24,les Tres Torres,2016,29364
24,les Tres Torres,2016,29364
25,Sant Gervasi - la Bonanova,2016,29364
25,Sant Gervasi - la Bonanova,2016,29364
25,Sant Gervasi - la Bonanova,2016,23543
25,Sant Gervasi - la Bonanova,2016,20976
25,Sant Gervasi - la Bonanova,2016,29364
25,Sant Gervasi - la Bonanova,2016,27536
25,Sant Gervasi - la Bonanova,2016,21708
25,Sant Gervasi - la Bonanova,2016,20766
25,Sant Gervasi - la Bonanova,2016,26741
26,Sant Gervasi - Galvany,2016,20072
25,Sant Gervasi - la Bonanova,2016,18693
25,Sant Gervasi - la Bonanova,2016,18973
25,Sant Gervasi - la Bonanova,2016,20021
25,Sant Gervasi - la Bonanova,2016,21232
25,Sant Gervasi - la Bonanova,2016,18574
25,Sant Gervasi - la Bonanova,2016,25004
25,Sant Gervasi - la Bonanova,2016,29364
25,Sant Gervasi - la Bonanova,2016,24614
25,Sant Gervasi - la Bonanova,2016,22461
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,22422
26,Sant Gervasi - Galvany,2016,25028
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,29364
26,Sant Gervasi - Galvany,2016,27927
26,Sant Gervasi - Galvany,2016,26478
26,Sant Gervasi - Galvany,2016,20251
26,Sant Gervasi - Galvany,2016,24708
26,Sant Gervasi - Galvany,2016,23224
26,Sant Gervasi - Galvany,2016,23433
26,Sant Gervasi - Galvany,2016,22115
26,Sant Gervasi - Galvany,2016,26663
26,Sant Gervasi - Galvany,2016,23727
26,Sant Gervasi - Galvany,2016,22806
26,Sant Gervasi - Galvany,2016,22036
26,Sant Gervasi - Galvany,2016,20987
31,Vila de Gràcia,2016,13532
26,Sant Gervasi - Galvany,2016,21313
26,Sant Gervasi - Galvany,2016,20471
26,Sant Gervasi - Galvany,2016,23490
26,Sant Gervasi - Galvany,2016,21797
26,Sant Gervasi - Galvany,2016,24166
26,Sant Gervasi - Galvany,2016,23341
26,Sant Gervasi - Galvany,2016,20413
26,Sant Gervasi - Galvany,2016,21551
27,el Putget i Farró,2016,19606
27,el Putget i Farró,2016,19179
27,el Putget i Farró,2016,18452
27,el Putget i Farró,2016,18891
27,el Putget i Farró,2016,18772
27,el Putget i Farró,2016,17233
27,el Putget i Farró,2016,18932
27,el Putget i Farró,2016,21002
27,el Putget i Farró,2016,19436
27,el Putget i Farró,2016,20980
27,el Putget i Farró,2016,19379
27,el Putget i Farró,2016,20150
27,el Putget i Farró,2016,25407
27,el Putget i Farró,2016,21051
27,el Putget i Farró,2016,24196
27,el Putget i Farró,2016,17532
27,el Putget i Farró,2016,21255
27,el Putget i Farró,2016,20872
27,el Putget i Farró,2016,19182
28,Vallcarca i els Penitents,2016,16153
28,Vallcarca i els Penitents,2016,16425
28,Vallcarca i els Penitents,2016,15557
28,Vallcarca i els Penitents,2016,16618
28,Vallcarca i els Penitents,2016,21133
28,Vallcarca i els Penitents,2016,17825
28,Vallcarca i els Penitents,2016,16479
28,Vallcarca i els Penitents,2016,21683
28,Vallcarca i els Penitents,2016,17778
28,Vallcarca i els Penitents,2016,21679
28,Vallcarca i els Penitents,2016,20914
29,el Coll,2016,15142
29,el Coll,2016,14871
29,el Coll,2016,12947
29,el Coll,2016,12878
29,el Coll,2016,13414
30,la Salut,2016,15251
30,la Salut,2016,15589
30,la Salut,2016,15750
30,la Salut,2016,18108
30,la Salut,2016,16677
30,la Salut,2016,21592
30,la Salut,2016,16920
30,la Salut,2016,16708
30,la Salut,2016,17576
30,la Salut,2016,17772
31,Vila de Gràcia,2016,15154
31,Vila de Gràcia,2016,17085
31,Vila de Gràcia,2016,15018
31,Vila de Gràcia,2016,16194
31,Vila de Gràcia,2016,14938
31,Vila de Gràcia,2016,16752
31,Vila de Gràcia,2016,15830
31,Vila de Gràcia,2016,19589
31,Vila de Gràcia,2016,18947
31,Vila de Gràcia,2016,17114
31,Vila de Gràcia,2016,16440
31,Vila de Gràcia,2016,14780
31,Vila de Gràcia,2016,17460
31,Vila de Gràcia,2016,16765
31,Vila de Gràcia,2016,18240
31,Vila de Gràcia,2016,17373
31,Vila de Gràcia,2016,20169
31,Vila de Gràcia,2016,16388
31,Vila de Gràcia,2016,14288
31,Vila de Gràcia,2016,12380
31,Vila de Gràcia,2016,14731
31,Vila de Gràcia,2016,15346
31,Vila de Gràcia,2016,14548
31,Vila de Gràcia,2016,14924
31,Vila de Gràcia,2016,16025
31,Vila de Gràcia,2016,14528
31,Vila de Gràcia,2016,15917
31,Vila de Gràcia,2016,14084
31,Vila de Gràcia,2016,14408
31,Vila de Gràcia,2016,15772
31,Vila de Gràcia,2016,15790
31,Vila de Gràcia,2016,14144
31,Vila de Gràcia,2016,15271
31,Vila de Gràcia,2016,14388
31,Vila de Gràcia,2016,14298
32,el Camp d'en Grassot i Gràcia Nova,2016,18626
32,el Camp d'en Grassot i Gràcia Nova,2016,17670
32,el Camp d'en Grassot i Gràcia Nova,2016,16727
32,el Camp d'en Grassot i Gràcia Nova,2016,16489
32,el Camp d'en Grassot i Gràcia Nova,2016,18082
32,el Camp d'en Grassot i Gràcia Nova,2016,17518
32,el Camp d'en Grassot i Gràcia Nova,2016,15678
32,el Camp d'en Grassot i Gràcia Nova,2016,16849
32,el Camp d'en Grassot i Gràcia Nova,2016,18317
32,el Camp d'en Grassot i Gràcia Nova,2016,16054
32,el Camp d'en Grassot i Gràcia Nova,2016,16188
32,el Camp d'en Grassot i Gràcia Nova,2016,19016
32,el Camp d'en Grassot i Gràcia Nova,2016,16976
32,el Camp d'en Grassot i Gràcia Nova,2016,15188
32,el Camp d'en Grassot i Gràcia Nova,2016,14534
32,el Camp d'en Grassot i Gràcia Nova,2016,16259
32,el Camp d'en Grassot i Gràcia Nova,2016,15985
32,el Camp d'en Grassot i Gràcia Nova,2016,16363
32,el Camp d'en Grassot i Gràcia Nova,2016,17512
32,el Camp d'en Grassot i Gràcia Nova,2016,17831
32,el Camp d'en Grassot i Gràcia Nova,2016,16418
32,el Camp d'en Grassot i Gràcia Nova,2016,17974
32,el Camp d'en Grassot i Gràcia Nova,2016,19806
32,el Camp d'en Grassot i Gràcia Nova,2016,20328
32,el Camp d'en Grassot i Gràcia Nova,2016,16930
33,el Baix Guinardó,2016,17011
33,el Baix Guinardó,2016,14419
33,el Baix Guinardó,2016,15252
33,el Baix Guinardó,2016,14441
33,el Baix Guinardó,2016,14837
33,el Baix Guinardó,2016,16298
33,el Baix Guinardó,2016,13696
33,el Baix Guinardó,2016,16130
33,el Baix Guinardó,2016,14213
33,el Baix Guinardó,2016,15120
33,el Baix Guinardó,2016,15453
33,el Baix Guinardó,2016,14039
33,el Baix Guinardó,2016,16454
33,el Baix Guinardó,2016,12482
33,el Baix Guinardó,2016,14034
33,el Baix Guinardó,2016,16768
33,el Baix Guinardó,2016,14678
33,el Baix Guinardó,2016,15164
33,el Baix Guinardó,2016,15187
34,Can Baró,2016,14716
34,Can Baró,2016,16416
34,Can Baró,2016,13975
34,Can Baró,2016,11419
34,Can Baró,2016,12553
34,Can Baró,2016,13172
34,Can Baró,2016,14878
35,el Guinardó,2016,13484
35,el Guinardó,2016,13289
35,el Guinardó,2016,15612
35,el Guinardó,2016,13423
35,el Guinardó,2016,13057
35,el Guinardó,2016,13993
35,el Guinardó,2016,15441
35,el Guinardó,2016,16105
35,el Guinardó,2016,16770
35,el Guinardó,2016,16043
35,el Guinardó,2016,15176
35,el Guinardó,2016,14119
35,el Guinardó,2016,14984
35,el Guinardó,2016,15222
35,el Guinardó,2016,13204
35,el Guinardó,2016,14533
35,el Guinardó,2016,14567
35,el Guinardó,2016,16091
35,el Guinardó,2016,14281
35,el Guinardó,2016,13579
35,el Guinardó,2016,14166
35,el Guinardó,2016,14751
35,el Guinardó,2016,15753
35,el Guinardó,2016,14219
35,el Guinardó,2016,14252
36,la Font d'en Fargues,2016,17899
36,la Font d'en Fargues,2016,15989
36,la Font d'en Fargues,2016,19605
36,la Font d'en Fargues,2016,21150
36,la Font d'en Fargues,2016,15643
36,la Font d'en Fargues,2016,16422
36,la Font d'en Fargues,2016,15796
37,el Carmel,2016,11044
37,el Carmel,2016,10535
37,el Carmel,2016,11544
37,el Carmel,2016,12038
37,el Carmel,2016,10065
37,el Carmel,2016,10869
37,el Carmel,2016,9940
61,la Sagrera,2016,15856
37,el Carmel,2016,9919
37,el Carmel,2016,9902
37,el Carmel,2016,9493
37,el Carmel,2016,10195
37,el Carmel,2016,10295
37,el Carmel,2016,11730
37,el Carmel,2016,11834
37,el Carmel,2016,11064
37,el Carmel,2016,11104
37,el Carmel,2016,10834
37,el Carmel,2016,10574
37,el Carmel,2016,9821
37,el Carmel,2016,10784
37,el Carmel,2016,11245
37,el Carmel,2016,11466
38,la Teixonera,2016,12415
38,la Teixonera,2016,11493
38,la Teixonera,2016,11659
38,la Teixonera,2016,11746
38,la Teixonera,2016,12351
38,la Teixonera,2016,11681
38,la Teixonera,2016,12450
38,la Teixonera,2016,11314
39,Sant Genís dels Agudells,2016,14097
39,Sant Genís dels Agudells,2016,12439
39,Sant Genís dels Agudells,2016,12636
39,Sant Genís dels Agudells,2016,10684
39,Sant Genís dels Agudells,2016,12986
40,Montbau,2016,13847
40,Montbau,2016,14264
40,Montbau,2016,12539
40,Montbau,2016,15303
41,la Vall d'Hebron,2016,18681
48,la Guineueta,2016,14844
41,la Vall d'Hebron,2016,15444
41,la Vall d'Hebron,2016,14435
41,la Vall d'Hebron,2016,14821
42,la Clota,2016,13651
43,Horta,2016,12582
43,Horta,2016,11754
43,Horta,2016,15272
43,Horta,2016,15089
43,Horta,2016,15901
43,Horta,2016,14683
43,Horta,2016,12391
43,Horta,2016,15167
43,Horta,2016,17448
43,Horta,2016,14694
43,Horta,2016,13264
43,Horta,2016,15620
43,Horta,2016,17277
43,Horta,2016,13740
43,Horta,2016,12736
43,Horta,2016,14577
43,Horta,2016,12727
43,Horta,2016,13727
43,Horta,2016,12399
43,Horta,2016,13563
43,Horta,2016,14276
44,Vilapicina i la Torre Llobeta,2016,13366
44,Vilapicina i la Torre Llobeta,2016,15172
44,Vilapicina i la Torre Llobeta,2016,13350
44,Vilapicina i la Torre Llobeta,2016,12839
44,Vilapicina i la Torre Llobeta,2016,13841
44,Vilapicina i la Torre Llobeta,2016,14196
44,Vilapicina i la Torre Llobeta,2016,14571
44,Vilapicina i la Torre Llobeta,2016,14599
44,Vilapicina i la Torre Llobeta,2016,12748
44,Vilapicina i la Torre Llobeta,2016,14363
44,Vilapicina i la Torre Llobeta,2016,15353
44,Vilapicina i la Torre Llobeta,2016,13440
44,Vilapicina i la Torre Llobeta,2016,13990
44,Vilapicina i la Torre Llobeta,2016,12445
44,Vilapicina i la Torre Llobeta,2016,11971
44,Vilapicina i la Torre Llobeta,2016,12390
44,Vilapicina i la Torre Llobeta,2016,14814
44,Vilapicina i la Torre Llobeta,2016,13341
44,Vilapicina i la Torre Llobeta,2016,12195
45,Porta,2016,13747
45,Porta,2016,12757
45,Porta,2016,13516
45,Porta,2016,12070
45,Porta,2016,13269
45,Porta,2016,12182
45,Porta,2016,13531
45,Porta,2016,14128
45,Porta,2016,12069
45,Porta,2016,11113
45,Porta,2016,11101
45,Porta,2016,12980
45,Porta,2016,13154
45,Porta,2016,11654
45,Porta,2016,10792
45,Porta,2016,11440
45,Porta,2016,10223
45,Porta,2016,11865
46,el Turó de la Peira,2016,11344
46,el Turó de la Peira,2016,11792
46,el Turó de la Peira,2016,8870
46,el Turó de la Peira,2016,8011
46,el Turó de la Peira,2016,13606
46,el Turó de la Peira,2016,11284
46,el Turó de la Peira,2016,9716
46,el Turó de la Peira,2016,9216
46,el Turó de la Peira,2016,11072
46,el Turó de la Peira,2016,9205
47,Can Peguera,2016,8515
47,Can Peguera,2016,10199
48,la Guineueta,2016,13884
48,la Guineueta,2016,12849
48,la Guineueta,2016,14404
48,la Guineueta,2016,13596
48,la Guineueta,2016,16849
48,la Guineueta,2016,12373
48,la Guineueta,2016,12429
48,la Guineueta,2016,11642
48,la Guineueta,2016,12175
49,Canyelles,2016,13589
49,Canyelles,2016,11492
49,Canyelles,2016,13018
49,Canyelles,2016,16018
49,Canyelles,2016,11151
50,les Roquetes,2016,8594
50,les Roquetes,2016,8427
50,les Roquetes,2016,10465
50,les Roquetes,2016,9412
50,les Roquetes,2016,8999
50,les Roquetes,2016,9165
50,les Roquetes,2016,9927
50,les Roquetes,2016,10484
50,les Roquetes,2016,8784
50,les Roquetes,2016,9067
51,Verdun,2016,10696
51,Verdun,2016,11455
51,Verdun,2016,8722
51,Verdun,2016,9769
51,Verdun,2016,9284
51,Verdun,2016,10377
51,Verdun,2016,9277
51,Verdun,2016,10685
52,la Prosperitat,2016,10435
52,la Prosperitat,2016,10658
52,la Prosperitat,2016,10409
52,la Prosperitat,2016,11080
52,la Prosperitat,2016,11107
52,la Prosperitat,2016,10739
52,la Prosperitat,2016,10943
52,la Prosperitat,2016,11868
52,la Prosperitat,2016,11448
52,la Prosperitat,2016,12004
52,la Prosperitat,2016,10594
52,la Prosperitat,2016,12015
52,la Prosperitat,2016,13773
52,la Prosperitat,2016,11269
52,la Prosperitat,2016,10781
52,la Prosperitat,2016,10115
52,la Prosperitat,2016,10864
52,la Prosperitat,2016,11177
52,la Prosperitat,2016,11548
52,la Prosperitat,2016,10132
53,la Trinitat Nova,2016,8016
53,la Trinitat Nova,2016,8793
53,la Trinitat Nova,2016,8753
53,la Trinitat Nova,2016,8635
53,la Trinitat Nova,2016,9082
54,Torre Baró,2016,8019
54,Torre Baró,2016,7558
55,Ciutat Meridiana,2016,6690
55,Ciutat Meridiana,2016,7673
55,Ciutat Meridiana,2016,7601
55,Ciutat Meridiana,2016,7786
55,Ciutat Meridiana,2016,8395
55,Ciutat Meridiana,2016,8006
56,Vallbona,2016,8445
48,la Guineueta,2016,13379
57,la Trinitat Vella,2016,7110
57,la Trinitat Vella,2016,8098
57,la Trinitat Vella,2016,8267
57,la Trinitat Vella,2016,9111
57,la Trinitat Vella,2016,11913
58,Baró de Viver,2016,8587
58,Baró de Viver,2016,8430
59,el Bon Pastor,2016,16064
59,el Bon Pastor,2016,12481
59,el Bon Pastor,2016,11301
59,el Bon Pastor,2016,9354
59,el Bon Pastor,2016,8462
59,el Bon Pastor,2016,8906
59,el Bon Pastor,2016,9958
60,Sant Andreu,2016,14460
60,Sant Andreu,2016,13787
60,Sant Andreu,2016,13530
60,Sant Andreu,2016,14925
60,Sant Andreu,2016,15206
60,Sant Andreu,2016,15945
60,Sant Andreu,2016,16556
60,Sant Andreu,2016,15338
60,Sant Andreu,2016,15018
60,Sant Andreu,2016,14881
60,Sant Andreu,2016,15928
60,Sant Andreu,2016,15796
60,Sant Andreu,2016,17056
60,Sant Andreu,2016,14132
60,Sant Andreu,2016,15487
60,Sant Andreu,2016,16180
60,Sant Andreu,2016,11790
60,Sant Andreu,2016,13859
60,Sant Andreu,2016,12841
60,Sant Andreu,2016,13525
60,Sant Andreu,2016,14654
60,Sant Andreu,2016,12489
60,Sant Andreu,2016,15249
60,Sant Andreu,2016,14838
60,Sant Andreu,2016,14943
60,Sant Andreu,2016,13960
60,Sant Andreu,2016,15257
60,Sant Andreu,2016,13674
60,Sant Andreu,2016,14658
60,Sant Andreu,2016,14456
60,Sant Andreu,2016,15383
60,Sant Andreu,2016,16020
60,Sant Andreu,2016,14313
60,Sant Andreu,2016,14037
60,Sant Andreu,2016,15766
60,Sant Andreu,2016,15344
60,Sant Andreu,2016,13984
60,Sant Andreu,2016,16672
60,Sant Andreu,2016,15641
61,la Sagrera,2016,12677
61,la Sagrera,2016,14875
61,la Sagrera,2016,13542
61,la Sagrera,2016,14672
61,la Sagrera,2016,13567
61,la Sagrera,2016,13742
61,la Sagrera,2016,13304
61,la Sagrera,2016,15732
61,la Sagrera,2016,14725
61,la Sagrera,2016,13818
61,la Sagrera,2016,15537
61,la Sagrera,2016,12705
61,la Sagrera,2016,15260
61,la Sagrera,2016,14265
61,la Sagrera,2016,10790
61,la Sagrera,2016,13422
61,la Sagrera,2016,11552
61,la Sagrera,2016,14410
62,el Congrés i els Indians,2016,13699
62,el Congrés i els Indians,2016,13401
62,el Congrés i els Indians,2016,13013
62,el Congrés i els Indians,2016,13407
62,el Congrés i els Indians,2016,13364
62,el Congrés i els Indians,2016,14597
62,el Congrés i els Indians,2016,14480
62,el Congrés i els Indians,2016,13983
62,el Congrés i els Indians,2016,13819
63,Navas,2016,13999
63,Navas,2016,16092
63,Navas,2016,13818
63,Navas,2016,13803
63,Navas,2016,15575
63,Navas,2016,12939
63,Navas,2016,13544
63,Navas,2016,13809
63,Navas,2016,14048
63,Navas,2016,14129
63,Navas,2016,14454
63,Navas,2016,13867
63,Navas,2016,14167
61,la Sagrera,2016,14453
64,Camp de l'Arpa del Clot,2016,12507
64,Camp de l'Arpa del Clot,2016,13475
64,Camp de l'Arpa del Clot,2016,14066
64,Camp de l'Arpa del Clot,2016,14195
64,Camp de l'Arpa del Clot,2016,15729
64,Camp de l'Arpa del Clot,2016,15352
64,Camp de l'Arpa del Clot,2016,19280
64,Camp de l'Arpa del Clot,2016,15756
64,Camp de l'Arpa del Clot,2016,16454
64,Camp de l'Arpa del Clot,2016,14518
64,Camp de l'Arpa del Clot,2016,15714
64,Camp de l'Arpa del Clot,2016,15504
64,Camp de l'Arpa del Clot,2016,13993
64,Camp de l'Arpa del Clot,2016,14055
64,Camp de l'Arpa del Clot,2016,14965
64,Camp de l'Arpa del Clot,2016,15789
64,Camp de l'Arpa del Clot,2016,14436
64,Camp de l'Arpa del Clot,2016,13599
64,Camp de l'Arpa del Clot,2016,14210
64,Camp de l'Arpa del Clot,2016,13031
64,Camp de l'Arpa del Clot,2016,12422
64,Camp de l'Arpa del Clot,2016,14182
64,Camp de l'Arpa del Clot,2016,13444
64,Camp de l'Arpa del Clot,2016,15025
64,Camp de l'Arpa del Clot,2016,13430
65,el Clot,2016,14894
65,el Clot,2016,14938
65,el Clot,2016,14093
65,el Clot,2016,12954
65,el Clot,2016,14558
65,el Clot,2016,13810
65,el Clot,2016,14292
65,el Clot,2016,17038
65,el Clot,2016,13592
65,el Clot,2016,15450
65,el Clot,2016,15558
65,el Clot,2016,11800
65,el Clot,2016,14038
65,el Clot,2016,12457
65,el Clot,2016,13929
65,el Clot,2016,15015
66,el Parc i la Llacuna del Poblenou,2016,12429
66,el Parc i la Llacuna del Poblenou,2016,12504
66,el Parc i la Llacuna del Poblenou,2016,14642
66,el Parc i la Llacuna del Poblenou,2016,16505
66,el Parc i la Llacuna del Poblenou,2016,16395
66,el Parc i la Llacuna del Poblenou,2016,15937
66,el Parc i la Llacuna del Poblenou,2016,16130
66,el Parc i la Llacuna del Poblenou,2016,15550
66,el Parc i la Llacuna del Poblenou,2016,15837
67,la Vila Olímpica del Poblenou,2016,16952
67,la Vila Olímpica del Poblenou,2016,21522
67,la Vila Olímpica del Poblenou,2016,22388
67,la Vila Olímpica del Poblenou,2016,21039
67,la Vila Olímpica del Poblenou,2016,25262
68,el Poblenou,2016,11675
68,el Poblenou,2016,13025
68,el Poblenou,2016,12867
68,el Poblenou,2016,15170
68,el Poblenou,2016,12985
68,el Poblenou,2016,16601
68,el Poblenou,2016,16910
68,el Poblenou,2016,15210
68,el Poblenou,2016,15046
68,el Poblenou,2016,15368
68,el Poblenou,2016,15505
68,el Poblenou,2016,19940
68,el Poblenou,2016,17540
68,el Poblenou,2016,15400
68,el Poblenou,2016,13251
68,el Poblenou,2016,16386
68,el Poblenou,2016,14362
68,el Poblenou,2016,13018
68,el Poblenou,2016,12987
68,el Poblenou,2016,13154
69,Diagonal Mar i el Front Marítim del Poblenou,2016,16881
69,Diagonal Mar i el Front Marítim del Poblenou,2016,17707
69,Diagonal Mar i el Front Marítim del Poblenou,2016,19396
69,Diagonal Mar i el Front Marítim del Poblenou,2016,15902
69,Diagonal Mar i el Front Marítim del Poblenou,2016,20913
70,el Besòs i el Maresme,2016,10289
70,el Besòs i el Maresme,2016,6790
70,el Besòs i el Maresme,2016,6262
70,el Besòs i el Maresme,2016,8389
70,el Besòs i el Maresme,2016,7752
70,el Besòs i el Maresme,2016,8634
70,el Besòs i el Maresme,2016,9138
70,el Besòs i el Maresme,2016,12130
70,el Besòs i el Maresme,2016,8348
70,el Besòs i el Maresme,2016,9897
70,el Besòs i el Maresme,2016,10954
70,el Besòs i el Maresme,2016,13553
70,el Besòs i el Maresme,2016,14392
71,Provençals del Poblenou,2016,16135
71,Provençals del Poblenou,2016,11625
71,Provençals del Poblenou,2016,15985
71,Provençals del Poblenou,2016,16312
71,Provençals del Poblenou,2016,14136
71,Provençals del Poblenou,2016,10540
71,Provençals del Poblenou,2016,12298
71,Provençals del Poblenou,2016,12487
71,Provençals del Poblenou,2016,11871
71,Provençals del Poblenou,2016,13512
71,Provençals del Poblenou,2016,14652
72,Sant Martí de Provençals,2016,13411
72,Sant Martí de Provençals,2016,13620
72,Sant Martí de Provençals,2016,16129
72,Sant Martí de Provençals,2016,12787
72,Sant Martí de Provençals,2016,12380
72,Sant Martí de Provençals,2016,12198
72,Sant Martí de Provençals,2016,12759
72,Sant Martí de Provençals,2016,16704
72,Sant Martí de Provençals,2016,12559
72,Sant Martí de Provençals,2016,11084
72,Sant Martí de Provençals,2016,12324
72,Sant Martí de Provençals,2016,11359
72,Sant Martí de Provençals,2016,12396
72,Sant Martí de Provençals,2016,15590
72,Sant Martí de Provençals,2016,12256
72,Sant Martí de Provençals,2016,11987
72,Sant Martí de Provençals,2016,11916
72,Sant Martí de Provençals,2016,15416
73,la Verneda i la Pau,2016,12713
73,la Verneda i la Pau,2016,13370
73,la Verneda i la Pau,2016,12100
73,la Verneda i la Pau,2016,13812
73,la Verneda i la Pau,2016,13536
73,la Verneda i la Pau,2016,14196
73,la Verneda i la Pau,2016,14434
73,la Verneda i la Pau,2016,13457
73,la Verneda i la Pau,2016,15106
73,la Verneda i la Pau,2016,12302
73,la Verneda i la Pau,2016,11684
73,la Verneda i la Pau,2016,11832
73,la Verneda i la Pau,2016,11821
73,la Verneda i la Pau,2016,12185
73,la Verneda i la Pau,2016,10341
73,la Verneda i la Pau,2016,9850
73,la Verneda i la Pau,2016,10709
73,la Verneda i la Pau,2016,10346
73,la Verneda i la Pau,2016,10846
73,la Verneda i la Pau,2016,9930
73,la Verneda i la Pau,2016,10551
65,el Clot,2016,13866
69,Diagonal Mar i el Front Marítim del Poblenou,2016,12175
69,Diagonal Mar i el Front Marítim del Poblenou,2016,13028
71,Provençals del Poblenou,2016,11887
1,el Raval,2016,9977
1,el Raval,2016,7366
1,el Raval,2016,7657
1,el Raval,2016,9510
1,el Raval,2016,7714
1,el Raval,2016,9131
1,el Raval,2016,8189
1,el Raval,2016,6812
1,el Raval,2016,8437
1,el Raval,2016,7592
1,el Raval,2016,6796
1,el Raval,2016,9117
1,el Raval,2016,9880
1,el Raval,2016,8531
1,el Raval,2016,8857
1,el Raval,2016,8357
1,el Raval,2016,7713
1,el Raval,2016,8235
1,el Raval,2016,8095
1,el Raval,2016,13194
1,el Raval,2016,12340
2,el Gòtic,2016,15591
2,el Gòtic,2016,13615
2,el Gòtic,2016,11760
2,el Gòtic,2016,11285
2,el Gòtic,2016,10910
2,el Gòtic,2016,11116
2,el Gòtic,2016,9797
2,el Gòtic,2016,10211
2,el Gòtic,2016,10322
3,la Barceloneta,2016,13006
3,la Barceloneta,2016,10089
3,la Barceloneta,2016,10333
3,la Barceloneta,2016,10404
3,la Barceloneta,2016,11175
3,la Barceloneta,2016,10872
3,la Barceloneta,2016,10201
3,la Barceloneta,2016,11596
3,la Barceloneta,2016,11880
3,la Barceloneta,2016,10287
3,la Barceloneta,2016,12067
4,"Sant Pere, Santa Caterina i la Ribera",2016,15122
4,"Sant Pere, Santa Caterina i la Ribera",2016,14553
4,"Sant Pere, Santa Caterina i la Ribera",2016,11833
4,"Sant Pere, Santa Caterina i la Ribera",2016,11835
4,"Sant Pere, Santa Caterina i la Ribera",2016,10639
4,"Sant Pere, Santa Caterina i la Ribera",2016,8733
4,"Sant Pere, Santa Caterina i la Ribera",2016,11912
4,"Sant Pere, Santa Caterina i la Ribera",2016,12165
4,"Sant Pere, Santa Caterina i la Ribera",2016,9605
4,"Sant Pere, Santa Caterina i la Ribera",2016,14961
4,"Sant Pere, Santa Caterina i la Ribera",2016,10590
4,"Sant Pere, Santa Caterina i la Ribera",2016,11448
4,"Sant Pere, Santa Caterina i la Ribera",2016,14680
5,el Fort Pienc,2016,14772
5,el Fort Pienc,2016,14502
5,el Fort Pienc,2016,17093
5,el Fort Pienc,2016,12819
5,el Fort Pienc,2016,17634
5,el Fort Pienc,2016,17978
5,el Fort Pienc,2016,18286
5,el Fort Pienc,2016,17109
5,el Fort Pienc,2016,16410
5,el Fort Pienc,2016,15326
5,el Fort Pienc,2016,16854
5,el Fort Pienc,2016,13611
5,el Fort Pienc,2016,14396
5,el Fort Pienc,2016,12283
5,el Fort Pienc,2016,13951
5,el Fort Pienc,2016,17847
5,el Fort Pienc,2016,16810
5,el Fort Pienc,2016,17613
5,el Fort Pienc,2016,15757
5,el Fort Pienc,2016,14164
6,la Sagrada Família,2016,15009
6,la Sagrada Família,2016,15642
6,la Sagrada Família,2016,16042
