Codi_Barri,Nom_Barri,Any,Tipus_Equipament,Indicador,Valor
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Espectadors,2943
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Funcions,75
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Aforament,10548
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Entrades_Venudes,3247
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Espectacles,10
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Espectadors,4006
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Funcions,96
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Aforament,130521
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Entrades_Venudes,70169
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Espectacles,15
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Espectadors,77101
08,l'Antiga Esquerra de l'Eixample,2011,Arts escèniques,Funcions,379
11,el Poble-sec,2011,Arts escèniques,Aforament,1038
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,531
11,el Poble-sec,2011,Arts escèniques,Espectacles,2
11,el Poble-sec,2011,Arts escèniques,Espectadors,718
11,el Poble-sec,2011,Arts escèniques,Funcions,9
11,el Poble-sec,2011,Arts escèniques,Aforament,2801
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,1529
11,el Poble-sec,2011,Arts escèniques,Espectacles,11
11,el Poble-sec,2011,Arts escèniques,Espectadors,2052
11,el Poble-sec,2011,Arts escèniques,Funcions,27
11,el Poble-sec,2011,Arts escèniques,Aforament,50282
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,25023
11,el Poble-sec,2011,Arts escèniques,Espectacles,32
11,el Poble-sec,2011,Arts escèniques,Espectadors,32085
11,el Poble-sec,2011,Arts escèniques,Funcions,123
11,el Poble-sec,2011,Arts escèniques,Aforament,8350
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,4662
11,el Poble-sec,2011,Arts escèniques,Espectacles,11
11,el Poble-sec,2011,Arts escèniques,Espectadors,6049
11,el Poble-sec,2011,Arts escèniques,Funcions,28
61,la Sagrera,2011,Arts escèniques,Aforament,10850
61,la Sagrera,2011,Arts escèniques,Entrades_Venudes,4598
61,la Sagrera,2011,Arts escèniques,Espectacles,35
61,la Sagrera,2011,Arts escèniques,Espectadors,5634
61,la Sagrera,2011,Arts escèniques,Funcions,163
07,la Dreta de Eixample,2011,Arts escèniques,Aforament,5590
07,la Dreta de Eixample,2011,Arts escèniques,Entrades_Venudes,2091
07,la Dreta de Eixample,2011,Arts escèniques,Espectacles,9
07,la Dreta de Eixample,2011,Arts escèniques,Espectadors,2787
07,la Dreta de Eixample,2011,Arts escèniques,Funcions,99
68,el Poblenou,2011,Arts escèniques,Aforament,14569
68,el Poblenou,2011,Arts escèniques,Entrades_Venudes,8873
68,el Poblenou,2011,Arts escèniques,Espectacles,16
68,el Poblenou,2011,Arts escèniques,Espectadors,10897
68,el Poblenou,2011,Arts escèniques,Funcions,210
10,Sant Antoni,2011,Arts escèniques,Aforament,62850
10,Sant Antoni,2011,Arts escèniques,Entrades_Venudes,20336
10,Sant Antoni,2011,Arts escèniques,Espectacles,19
10,Sant Antoni,2011,Arts escèniques,Espectadors,23432
10,Sant Antoni,2011,Arts escèniques,Funcions,419
05,el Fort Pienc,2011,Arts escèniques,Aforament,23424
05,el Fort Pienc,2011,Arts escèniques,Entrades_Venudes,11187
05,el Fort Pienc,2011,Arts escèniques,Espectacles,19
05,el Fort Pienc,2011,Arts escèniques,Espectadors,13031
05,el Fort Pienc,2011,Arts escèniques,Funcions,326
60,Sant Andreu,2011,Arts escèniques,Aforament,82452
60,Sant Andreu,2011,Arts escèniques,Entrades_Venudes,35974
60,Sant Andreu,2011,Arts escèniques,Espectacles,48
60,Sant Andreu,2011,Arts escèniques,Espectadors,41088
60,Sant Andreu,2011,Arts escèniques,Funcions,240
11,el Poble-sec,2011,Arts escèniques,Aforament,273540
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,89296
11,el Poble-sec,2011,Arts escèniques,Espectacles,6
11,el Poble-sec,2011,Arts escèniques,Espectadors,102479
11,el Poble-sec,2011,Arts escèniques,Funcions,291
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Aforament,212048
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Entrades_Venudes,107608
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Espectacles,7
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Espectadors,114106
04,"Sant Pere, Santa Caterina i la Ribera",2011,Arts escèniques,Funcions,294
11,el Poble-sec,2011,Arts escèniques,Aforament,236552
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,103012
11,el Poble-sec,2011,Arts escèniques,Espectacles,9
11,el Poble-sec,2011,Arts escèniques,Espectadors,107379
11,el Poble-sec,2011,Arts escèniques,Funcions,361
01,el Raval,2011,Arts escèniques,Aforament,34186
01,el Raval,2011,Arts escèniques,Entrades_Venudes,12118
01,el Raval,2011,Arts escèniques,Espectacles,59
01,el Raval,2011,Arts escèniques,Espectadors,13665
01,el Raval,2011,Arts escèniques,Funcions,244
06,la Sagrada Família,2011,Arts escèniques,Aforament,36781
06,la Sagrada Família,2011,Arts escèniques,Entrades_Venudes,14713
06,la Sagrada Família,2011,Arts escèniques,Espectacles,13
06,la Sagrada Família,2011,Arts escèniques,Espectadors,16180
06,la Sagrada Família,2011,Arts escèniques,Funcions,271
06,la Sagrada Família,2011,Arts escèniques,Aforament,198
06,la Sagrada Família,2011,Arts escèniques,Entrades_Venudes,177
06,la Sagrada Família,2011,Arts escèniques,Espectacles,1
06,la Sagrada Família,2011,Arts escèniques,Espectadors,198
06,la Sagrada Família,2011,Arts escèniques,Funcions,6
01,el Raval,2011,Arts escèniques,Aforament,147497
01,el Raval,2011,Arts escèniques,Entrades_Venudes,88493
01,el Raval,2011,Arts escèniques,Espectacles,8
01,el Raval,2011,Arts escèniques,Espectadors,94250
01,el Raval,2011,Arts escèniques,Funcions,296
11,el Poble-sec,2011,Arts escèniques,Aforament,50210
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,31469
11,el Poble-sec,2011,Arts escèniques,Espectacles,21
11,el Poble-sec,2011,Arts escèniques,Espectadors,36439
11,el Poble-sec,2011,Arts escèniques,Funcions,25
11,el Poble-sec,2011,Arts escèniques,Aforament,940
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,225
11,el Poble-sec,2011,Arts escèniques,Espectacles,4
11,el Poble-sec,2011,Arts escèniques,Espectadors,684
11,el Poble-sec,2011,Arts escèniques,Funcions,16
31,la Vila de Gràcia,2011,Arts escèniques,Aforament,41004
31,la Vila de Gràcia,2011,Arts escèniques,Entrades_Venudes,29140
31,la Vila de Gràcia,2011,Arts escèniques,Espectacles,18
31,la Vila de Gràcia,2011,Arts escèniques,Espectadors,34545
31,la Vila de Gràcia,2011,Arts escèniques,Funcions,199
11,el Poble-sec,2011,Arts escèniques,Aforament,71102
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,34439
11,el Poble-sec,2011,Arts escèniques,Espectacles,22
11,el Poble-sec,2011,Arts escèniques,Espectadors,43545
11,el Poble-sec,2011,Arts escèniques,Funcions,157
05,el Fort Pienc,2011,Arts escèniques,Aforament,118520
05,el Fort Pienc,2011,Arts escèniques,Entrades_Venudes,75146
05,el Fort Pienc,2011,Arts escèniques,Espectacles,8
05,el Fort Pienc,2011,Arts escèniques,Espectadors,85800
05,el Fort Pienc,2011,Arts escèniques,Funcions,161
05,el Fort Pienc,2011,Arts escèniques,Aforament,51314
05,el Fort Pienc,2011,Arts escèniques,Entrades_Venudes,38701
05,el Fort Pienc,2011,Arts escèniques,Espectacles,7
05,el Fort Pienc,2011,Arts escèniques,Espectadors,44048
05,el Fort Pienc,2011,Arts escèniques,Funcions,176
05,el Fort Pienc,2011,Arts escèniques,Aforament,11184
05,el Fort Pienc,2011,Arts escèniques,Entrades_Venudes,7373
05,el Fort Pienc,2011,Arts escèniques,Espectacles,4
05,el Fort Pienc,2011,Arts escèniques,Espectadors,9651
05,el Fort Pienc,2011,Arts escèniques,Funcions,66
01,el Raval,2011,Arts escèniques,Aforament,296996
01,el Raval,2011,Arts escèniques,Entrades_Venudes,171199
01,el Raval,2011,Arts escèniques,Espectacles,27
01,el Raval,2011,Arts escèniques,Espectadors,183957
01,el Raval,2011,Arts escèniques,Funcions,481
01,el Raval,2011,Arts escèniques,Aforament,152966
01,el Raval,2011,Arts escèniques,Entrades_Venudes,77231
01,el Raval,2011,Arts escèniques,Espectacles,16
01,el Raval,2011,Arts escèniques,Espectadors,87339
01,el Raval,2011,Arts escèniques,Funcions,284
01,el Raval,2011,Arts escèniques,Aforament,41125
01,el Raval,2011,Arts escèniques,Entrades_Venudes,16536
01,el Raval,2011,Arts escèniques,Espectacles,44
01,el Raval,2011,Arts escèniques,Espectadors,19722
01,el Raval,2011,Arts escèniques,Funcions,329
07,la Dreta de Eixample,2011,Arts escèniques,Aforament,348120
07,la Dreta de Eixample,2011,Arts escèniques,Entrades_Venudes,169747
07,la Dreta de Eixample,2011,Arts escèniques,Espectacles,14
07,la Dreta de Eixample,2011,Arts escèniques,Espectadors,185524
07,la Dreta de Eixample,2011,Arts escèniques,Funcions,270
11,el Poble-sec,2011,Arts escèniques,Aforament,332834
11,el Poble-sec,2011,Arts escèniques,Entrades_Venudes,146827
11,el Poble-sec,2011,Arts escèniques,Espectacles,8
11,el Poble-sec,2011,Arts escèniques,Espectadors,156839
11,el Poble-sec,2011,Arts escèniques,Funcions,294
31,la Vila de Gràcia,2011,Arts escèniques,Aforament,65422
31,la Vila de Gràcia,2011,Arts escèniques,Entrades_Venudes,26557
31,la Vila de Gràcia,2011,Arts escèniques,Espectacles,42
31,la Vila de Gràcia,2011,Arts escèniques,Espectadors,27668
31,la Vila de Gràcia,2011,Arts escèniques,Funcions,584
31,la Vila de Gràcia,2011,Arts escèniques,Aforament,400
31,la Vila de Gràcia,2011,Arts escèniques,Entrades_Venudes,124
31,la Vila de Gràcia,2011,Arts escèniques,Espectacles,2
31,la Vila de Gràcia,2011,Arts escèniques,Espectadors,132
31,la Vila de Gràcia,2011,Arts escèniques,Funcions,5
31,la Vila de Gràcia,2011,Arts escèniques,Aforament,221040
31,la Vila de Gràcia,2011,Arts escèniques,Entrades_Venudes,98120
31,la Vila de Gràcia,2011,Arts escèniques,Espectacles,36
31,la Vila de Gràcia,2011,Arts escèniques,Espectadors,100825
31,la Vila de Gràcia,2011,Arts escèniques,Funcions,614
31,la Vila de Gràcia,2010,Arts escèniques,Aforament,37936
31,la Vila de Gràcia,2010,Arts escèniques,Entrades_Venudes,9909
31,la Vila de Gràcia,2010,Arts escèniques,Espectacles,21
31,la Vila de Gràcia,2010,Arts escèniques,Espectadors,11355
31,la Vila de Gràcia,2010,Arts escèniques,Funcions,305
DB,Diversos barris,2010,Arts escèniques,Aforament,34892
DB,Diversos barris,2010,Arts escèniques,Entrades_Venudes,28433
DB,Diversos barris,2010,Arts escèniques,Espectacles,6
DB,Diversos barris,2010,Arts escèniques,Espectadors,32337
DB,Diversos barris,2010,Arts escèniques,Funcions,50
01,el Raval,2010,Arts escèniques,Aforament,19592
01,el Raval,2010,Arts escèniques,Entrades_Venudes,16064
01,el Raval,2010,Arts escèniques,Espectacles,4
01,el Raval,2010,Arts escèniques,Espectadors,18195
01,el Raval,2010,Arts escèniques,Funcions,96
02,el Barri Gòtic,2010,Arts escèniques,Aforament,88851
02,el Barri Gòtic,2010,Arts escèniques,Entrades_Venudes,40010
02,el Barri Gòtic,2010,Arts escèniques,Espectacles,9
02,el Barri Gòtic,2010,Arts escèniques,Espectadors,46753
02,el Barri Gòtic,2010,Arts escèniques,Funcions,342
02,el Barri Gòtic,2010,Arts escèniques,Aforament,234827
02,el Barri Gòtic,2010,Arts escèniques,Entrades_Venudes,81958
02,el Barri Gòtic,2010,Arts escèniques,Espectacles,13
02,el Barri Gòtic,2010,Arts escèniques,Espectadors,90060
02,el Barri Gòtic,2010,Arts escèniques,Funcions,449
07,la Dreta de Eixample,2010,Arts escèniques,Aforament,296084
07,la Dreta de Eixample,2010,Arts escèniques,Entrades_Venudes,140458
07,la Dreta de Eixample,2010,Arts escèniques,Espectacles,17
07,la Dreta de Eixample,2010,Arts escèniques,Espectadors,155600
07,la Dreta de Eixample,2010,Arts escèniques,Funcions,240
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Aforament,105600
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Entrades_Venudes,40588
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Espectacles,21
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Espectadors,41951
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Funcions,353
02,el Barri Gòtic,2010,Arts escèniques,Aforament,11700
02,el Barri Gòtic,2010,Arts escèniques,Entrades_Venudes,4220
02,el Barri Gòtic,2010,Arts escèniques,Espectacles,26
02,el Barri Gòtic,2010,Arts escèniques,Espectadors,4962
02,el Barri Gòtic,2010,Arts escèniques,Funcions,195
11,el Poble-sec,2010,Arts escèniques,Aforament,13819
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,10620
11,el Poble-sec,2010,Arts escèniques,Espectacles,1
11,el Poble-sec,2010,Arts escèniques,Espectadors,12124
11,el Poble-sec,2010,Arts escèniques,Funcions,55
11,el Poble-sec,2010,Arts escèniques,Aforament,24450
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,16546
11,el Poble-sec,2010,Arts escèniques,Espectacles,8
11,el Poble-sec,2010,Arts escèniques,Espectadors,17935
11,el Poble-sec,2010,Arts escèniques,Funcions,101
01,el Raval,2010,Arts escèniques,Aforament,323755
01,el Raval,2010,Arts escèniques,Entrades_Venudes,256522
01,el Raval,2010,Arts escèniques,Espectacles,41
01,el Raval,2010,Arts escèniques,Espectadors,271632
01,el Raval,2010,Arts escèniques,Funcions,160
11,el Poble-sec,2010,Arts escèniques,Aforament,20796
11,el Poble-sec,2010,Arts escèniques,Espectacles,48
11,el Poble-sec,2010,Arts escèniques,Espectadors,14792
11,el Poble-sec,2010,Arts escèniques,Funcions,155
31,la Vila de Gràcia,2010,Arts escèniques,Aforament,80361
31,la Vila de Gràcia,2010,Arts escèniques,Entrades_Venudes,50100
31,la Vila de Gràcia,2010,Arts escèniques,Espectacles,13
31,la Vila de Gràcia,2010,Arts escèniques,Espectadors,54488
31,la Vila de Gràcia,2010,Arts escèniques,Funcions,238
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Aforament,95755
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Entrades_Venudes,47014
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Espectacles,12
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Espectadors,52177
08,l'Antiga Esquerra de l'Eixample,2010,Arts escèniques,Funcions,289
11,el Poble-sec,2010,Arts escèniques,Aforament,4625
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,3112
11,el Poble-sec,2010,Arts escèniques,Espectacles,27
11,el Poble-sec,2010,Arts escèniques,Espectacles,8
11,el Poble-sec,2010,Arts escèniques,Espectadors,3989
11,el Poble-sec,2010,Arts escèniques,Funcions,51
11,el Poble-sec,2010,Arts escèniques,Aforament,18735
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,10316
11,el Poble-sec,2010,Arts escèniques,Espectacles,15
11,el Poble-sec,2010,Arts escèniques,Espectadors,13461
11,el Poble-sec,2010,Arts escèniques,Funcions,86
11,el Poble-sec,2010,Arts escèniques,Aforament,28613
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,15632
11,el Poble-sec,2010,Arts escèniques,Espectadors,19401
11,el Poble-sec,2010,Arts escèniques,Funcions,94
61,la Sagrera,2010,Arts escèniques,Aforament,6246
61,la Sagrera,2010,Arts escèniques,Entrades_Venudes,1983
61,la Sagrera,2010,Arts escèniques,Espectacles,15
61,la Sagrera,2010,Arts escèniques,Espectadors,2590
61,la Sagrera,2010,Arts escèniques,Funcions,88
68,el Poblenou,2010,Arts escèniques,Aforament,16122
68,el Poblenou,2010,Arts escèniques,Entrades_Venudes,7791
68,el Poblenou,2010,Arts escèniques,Espectacles,24
68,el Poblenou,2010,Arts escèniques,Espectadors,10382
68,el Poblenou,2010,Arts escèniques,Funcions,219
10,Sant Antoni,2010,Arts escèniques,Aforament,61450
10,Sant Antoni,2010,Arts escèniques,Entrades_Venudes,19315
10,Sant Antoni,2010,Arts escèniques,Espectacles,21
10,Sant Antoni,2010,Arts escèniques,Espectadors,22522
10,Sant Antoni,2010,Arts escèniques,Funcions,410
05,el Fort Pienc,2010,Arts escèniques,Aforament,23964
05,el Fort Pienc,2010,Arts escèniques,Entrades_Venudes,11099
05,el Fort Pienc,2010,Arts escèniques,Espectacles,23
05,el Fort Pienc,2010,Arts escèniques,Espectadors,13312
05,el Fort Pienc,2010,Arts escèniques,Funcions,306
60,Sant Andreu,2010,Arts escèniques,Aforament,92921
60,Sant Andreu,2010,Arts escèniques,Entrades_Venudes,37917
60,Sant Andreu,2010,Arts escèniques,Espectacles,45
60,Sant Andreu,2010,Arts escèniques,Espectadors,43770
60,Sant Andreu,2010,Arts escèniques,Funcions,259
11,el Poble-sec,2010,Arts escèniques,Aforament,223768
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,85913
11,el Poble-sec,2010,Arts escèniques,Espectacles,8
11,el Poble-sec,2010,Arts escèniques,Espectadors,103085
11,el Poble-sec,2010,Arts escèniques,Funcions,263
04,"Sant Pere, Santa Caterina i la Ribera",2010,Arts escèniques,Aforament,209663
04,"Sant Pere, Santa Caterina i la Ribera",2010,Arts escèniques,Entrades_Venudes,114648
04,"Sant Pere, Santa Caterina i la Ribera",2010,Arts escèniques,Espectacles,9
04,"Sant Pere, Santa Caterina i la Ribera",2010,Arts escèniques,Espectadors,124068
04,"Sant Pere, Santa Caterina i la Ribera",2010,Arts escèniques,Funcions,289
11,el Poble-sec,2010,Arts escèniques,Aforament,221665
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,98537
11,el Poble-sec,2010,Arts escèniques,Espectacles,9
11,el Poble-sec,2010,Arts escèniques,Espectadors,103808
11,el Poble-sec,2010,Arts escèniques,Funcions,334
01,el Raval,2010,Arts escèniques,Aforament,36745
01,el Raval,2010,Arts escèniques,Entrades_Venudes,9888
01,el Raval,2010,Arts escèniques,Espectacles,21
01,el Raval,2010,Arts escèniques,Espectadors,11107
01,el Raval,2010,Arts escèniques,Funcions,265
06,la Sagrada Família,2010,Arts escèniques,Aforament,36489
06,la Sagrada Família,2010,Arts escèniques,Entrades_Venudes,13721
06,la Sagrada Família,2010,Arts escèniques,Espectacles,15
06,la Sagrada Família,2010,Arts escèniques,Espectadors,15382
06,la Sagrada Família,2010,Arts escèniques,Funcions,269
01,el Raval,2010,Arts escèniques,Aforament,158350
01,el Raval,2010,Arts escèniques,Entrades_Venudes,99367
01,el Raval,2010,Arts escèniques,Espectacles,6
01,el Raval,2010,Arts escèniques,Espectadors,105436
01,el Raval,2010,Arts escèniques,Funcions,316
11,el Poble-sec,2010,Arts escèniques,Aforament,56255
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,35340
11,el Poble-sec,2010,Arts escèniques,Espectacles,17
11,el Poble-sec,2010,Arts escèniques,Espectadors,42106
11,el Poble-sec,2010,Arts escèniques,Funcions,27
11,el Poble-sec,2010,Arts escèniques,Aforament,17050
11,el Poble-sec,2010,Arts escèniques,Entrades_Venudes,12600
