CODI_BARRI,NOM_BARRI,DATA_EXPLO,TAULES
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,10
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,8
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,7
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,8
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,8
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,8
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,5
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,5
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,5
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,5
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,5
10.0,Sant Antoni,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,9
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,5
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,10
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,7
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,13
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,10
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,14
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,8
15.0,Hostafrancs,2022-01-01T00:00:00,16
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,5
15.0,Hostafrancs,2022-01-01T00:00:00,5
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,5
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,7
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,12
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,1
15.0,Hostafrancs,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,4
15.0,Hostafrancs,2022-01-01T00:00:00,5
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,5
15.0,Hostafrancs,2022-01-01T00:00:00,6
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,2
15.0,Hostafrancs,2022-01-01T00:00:00,3
15.0,Hostafrancs,2022-01-01T00:00:00,12
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,9
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,17
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,8
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,1
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,16
10.0,Sant Antoni,2022-01-01T00:00:00,5
10.0,Sant Antoni,2022-01-01T00:00:00,10
11.0,el Poble Sec,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,6
10.0,Sant Antoni,2022-01-01T00:00:00,8
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,10
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,4
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,3
10.0,Sant Antoni,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,6
11.0,el Poble Sec,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,12
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,10
11.0,el Poble Sec,2022-01-01T00:00:00,9
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,16
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
19.0,les Corts,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,12
11.0,el Poble Sec,2022-01-01T00:00:00,1
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,8
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,4
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,2
11.0,el Poble Sec,2022-01-01T00:00:00,3
11.0,el Poble Sec,2022-01-01T00:00:00,5
11.0,el Poble Sec,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,8
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,8
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,5
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
33.0,el Baix Guinardó,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,10
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,9
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
34.0,Can Baró,2022-01-01T00:00:00,9
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,4
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,2
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,1
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,2
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,4
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,3
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,4
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,2
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,3
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,6
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,2
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,5
34.0,Can Baró,2022-01-01T00:00:00,1
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,3
34.0,Can Baró,2022-01-01T00:00:00,2
34.0,Can Baró,2022-01-01T00:00:00,4
34.0,Can Baró,2022-01-01T00:00:00,3
33.0,el Baix Guinardó,2022-01-01T00:00:00,6
33.0,el Baix Guinardó,2022-01-01T00:00:00,4
33.0,el Baix Guinardó,2022-01-01T00:00:00,3
33.0,el Baix Guinardó,2022-01-01T00:00:00,3
33.0,el Baix Guinardó,2022-01-01T00:00:00,2
33.0,el Baix Guinardó,2022-01-01T00:00:00,4
33.0,el Baix Guinardó,2022-01-01T00:00:00,4
33.0,el Baix Guinardó,2022-01-01T00:00:00,4
33.0,el Baix Guinardó,2022-01-01T00:00:00,2
23.0,Sarrià,2022-01-01T00:00:00,3
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,8
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,7
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,12
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,12
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,6
31.0,la Vila de Gràcia,2022-01-01T00:00:00,8
31.0,la Vila de Gràcia,2022-01-01T00:00:00,1
31.0,la Vila de Gràcia,2022-01-01T00:00:00,5
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,2
31.0,la Vila de Gràcia,2022-01-01T00:00:00,4
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,4
28.0,Vallcarca i els Penitents,2022-01-01T00:00:00,4
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
31.0,la Vila de Gràcia,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,2
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,9
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,5
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,1
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,2
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,2
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,4
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,2
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,2
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,4
32.0,el Camp d'en Grassot i Gràcia Nova,2022-01-01T00:00:00,3
