Latitud,Titularitat,Codi_Districte,Tipus_Us,Notes_Equipament,Nom_Districte,Notes_Dades,Nom_Barri,Indicador,Tipus_Equipament,Nom_Equipament,Valor,Codi_Barri,Ambit,_id,Any,Longitud,TipusGeneral,TipusEquipament,Equipament
41.398366625,Consorci o fundació amb presència administracions públiques,2,Centres patrimonials,,Eixample,,el Fort Pienc,Visites_Exposicions_Temporals,Museus i col·leccions,Museu de la Música,79680,5,Història i memòria,106,2023,2.184867722,,,
41.387387733,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,Museus i col·leccions,Museu de la Xocolata,2981,4,Història i memòria,107,2023,2.181708405,,,
41.387387733,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,Museus i col·leccions,Museu de la Xocolata,1,4,Història i memòria,108,2023,2.181708405,,,
41.387387733,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,Museus i col·leccions,Museu de la Xocolata,108368,4,Història i memòria,109,2023,2.181708405,,,
41.387387733,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,Museus i col·leccions,Museu de la Xocolata,16336,4,Història i memòria,110,2023,2.181708405,,,
41.379059282,Titularitat privada,4,Centres patrimonials,,Les Corts,,la Maternitat i Sant Ramon,Visitants,Museus i col·leccions,Museu del Futbol Club Barcelona,1186120,20,Història i memòria,111,2023,2.120267204,,,
41.42174827,Ajuntament de Barcelona,5,Centres patrimonials,,Sarrià-Sant Gervasi,,"Vallvidrera, el Tibidabo i les Planes",Visitants,Museus i col·leccions,Museu dels Autòmats del Tibidabo,106678,22,Història i memòria,112,2023,2.11979347,,,
41.393626242,Titularitat privada,2,Centres patrimonials,,Eixample,,la Dreta de l'Eixample,Fons_Colleccio,Museus i col·leccions,Museu Egipci de Barcelona,1254,7,Història i memòria,113,2023,2.164736478,,,
41.393626242,Titularitat privada,2,Centres patrimonials,,Eixample,,la Dreta de l'Eixample,Visitants,Museus i col·leccions,Museu Egipci de Barcelona,257273,7,Història i memòria,114,2023,2.164736478,,,
41.369062110,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Fons_Colleccio,Museus i col·leccions,Museu Etnològic i de Cultures del Món. MUEC,74000,11,Història i memòria,115,2023,2.155983304,,,
41.369062110,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,Museus i col·leccions,Museu Etnològic i de Cultures del Món. MUEC,2,11,Història i memòria,116,2023,2.155983304,,,
41.369062110,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visitants,Museus i col·leccions,Museu Etnològic i de Cultures del Món. MUEC,65307,11,Història i memòria,117,2023,2.155983304,,,
41.369062110,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,Museus i col·leccions,Museu Etnològic i de Cultures del Món. MUEC,38613,11,Història i memòria,118,2023,2.155983304,,,
41.384912046,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM,1563,4,Arts visuals,119,2023,2.180305787,,,
41.384912046,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM,4,4,Arts visuals,120,2023,2.180305787,,,
41.384912046,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM,27510,4,Arts visuals,121,2023,2.180305787,,,
41.384912046,Titularitat privada,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,Museus i col·leccions,Museu Europeu d'Art Modern. MEAM,32549,4,Arts visuals,122,2023,2.180305787,,,
41.384173998,Ajuntament de Barcelona,1,Centres patrimonials,,Ciutat Vella,,el Barri Gòtic,Fons_Colleccio,Museus i col·leccions,Museu Frederic Marès,55000,2,Arts visuals,123,2023,2.176939205,,,
41.384173998,Ajuntament de Barcelona,1,Centres patrimonials,,Ciutat Vella,,el Barri Gòtic,Num_Exposicions_Temporals,Museus i col·leccions,Museu Frederic Marès,2,2,Arts visuals,124,2023,2.176939205,,,
41.384173998,Ajuntament de Barcelona,1,Centres patrimonials,,Ciutat Vella,,el Barri Gòtic,Visitants,Museus i col·leccions,Museu Frederic Marès,59176,2,Arts visuals,125,2023,2.176939205,,,
41.384173998,Ajuntament de Barcelona,1,Centres patrimonials,,Ciutat Vella,,el Barri Gòtic,Visites_Exposicions_Temporals,Museus i col·leccions,Museu Frederic Marès,30502,2,Arts visuals,126,2023,2.176939205,,,
41.375949813,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Fons_Colleccio,Museus i col·leccions,Museu Marítim de Barcelona. MMB,394229,1,Història i memòria,127,2023,2.176041471,,,
41.375949813,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,Museus i col·leccions,Museu Marítim de Barcelona. MMB,8,1,Història i memòria,128,2023,2.176041471,,,
41.375949813,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Visitants,Museus i col·leccions,Museu Marítim de Barcelona. MMB,256838,1,Història i memòria,129,2023,2.176041471,,,
41.375949813,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,Museus i col·leccions,Museu Marítim de Barcelona. MMB,34724,1,Història i memòria,130,2023,2.176041471,,,
41.368853566,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Fons_Colleccio,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC,353238,11,Arts visuals,131,2023,2.153363173,,,
41.368853566,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC,7,11,Arts visuals,132,2023,2.153363173,,,
41.368853566,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visitants,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC,570993,11,Arts visuals,133,2023,2.153363173,,,
41.368853566,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,Museus i col·leccions,Museu Nacional d'Art de Catalunya. MNAC,483937,11,Arts visuals,134,2023,2.153363173,,,
41.366249336,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch,3,11,Història i memòria,135,2023,2.157076095,,,
41.366249336,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visitants,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch,51799,11,Història i memòria,136,2023,2.157076095,,,
41.366249336,Ajuntament de Barcelona,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,Museus i col·leccions,Museu Olímpic i de l'Esport Joan Antoni Samaranch,49349,11,Història i memòria,137,2023,2.157076095,,,
41.385152312,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Fons_Colleccio,Museus i col·leccions,Museu Picasso,5307,4,Arts visuals,138,2023,2.180834795,,,
41.385152312,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,Museus i col·leccions,Museu Picasso,3,4,Arts visuals,139,2023,2.180834795,,,
41.385152312,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,Museus i col·leccions,Museu Picasso,1047073,4,Arts visuals,140,2023,2.180834795,,,
41.385152312,Consorci o fundació amb presència administracions públiques,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,Museus i col·leccions,Museu Picasso,626689,4,Arts visuals,141,2023,2.180834795,,,
41.3791747,Altres administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,Espais d'interès patrimonial,Palau Güell,2,1,Història i memòria,142,2023,2.1744127,,,
41.3791747,Altres administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Visitants,Espais d'interès patrimonial,Palau Güell,227401,1,Història i memòria,143,2023,2.1744127,,,
41.3791747,Altres administracions públiques,1,Centres patrimonials,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,Espais d'interès patrimonial,Palau Güell,169269,1,Història i memòria,144,2023,2.1744127,,,
41.396100952,Altres administracions públiques,2,Centres d'exposicions,,Eixample,,la Dreta de l'Eixample,Num_Exposicions_Temporals,Centres d'exposicions,Palau Robert,17,7,Arts visuals,145,2023,2.159514266,,,
41.396100952,Altres administracions públiques,2,Centres d'exposicions,,Eixample,,la Dreta de l'Eixample,Visitants,Centres d'exposicions,Palau Robert,406298,7,Arts visuals,146,2023,2.159514266,,,
41.396100952,Altres administracions públiques,2,Centres d'exposicions,,Eixample,,la Dreta de l'Eixample,Visites_Exposicions_Temporals,Centres d'exposicions,Palau Robert,406298,7,Arts visuals,147,2023,2.159514266,,,
41.4134251,Ajuntament de Barcelona,6,Centres patrimonials,,Gràcia,,la Salut,Visitants,Espais d'interès patrimonial,Park Güell,4623959,30,Història i memòria,148,2023,2.1531849,,,
41.370666,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Fons_Colleccio,Espais d'interès patrimonial,Pavelló Mies van der Rohe,5880,11,Història i memòria,149,2023,2.149491,,,
41.370666,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,Espais d'interès patrimonial,Pavelló Mies van der Rohe,8,11,Història i memòria,150,2023,2.149491,,,
41.370666,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visitants,Espais d'interès patrimonial,Pavelló Mies van der Rohe,96986,11,Història i memòria,151,2023,2.149491,,,
41.370666,Consorci o fundació amb presència administracions públiques,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,Espais d'interès patrimonial,Pavelló Mies van der Rohe,42623,11,Història i memòria,152,2023,2.149491,,,
41.4118413,Consorci o fundació amb presència administracions públiques,7,Centres patrimonials,,Horta-Guinardó,,el Guinardó,Visitants,Espais d'interès patrimonial,Recinte Modernista de Sant Pau,320134,35,Història i memòria,153,2023,2.1744033,,,
41.395574166,Ajuntament de Barcelona,4,Centres patrimonials,,Les Corts,,Pedralbes,Fons_Colleccio,Museus i col·leccions,Reial Monestir de Santa Maria de Pedralbes,8378,21,Història i memòria,154,2023,2.112056853,,,
41.395574166,Ajuntament de Barcelona,4,Centres patrimonials,,Les Corts,,Pedralbes,Visitants,Museus i col·leccions,Reial Monestir de Santa Maria de Pedralbes,87629,21,Història i memòria,155,2023,2.112056853,,,
41.377227254,Altres administracions públiques,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,Centres d'exposicions,Santa Mònica,6,1,Arts visuals,156,2023,2.175597264,,,
41.377227254,Altres administracions públiques,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Visitants,Centres d'exposicions,Santa Mònica,36910,1,Arts visuals,157,2023,2.175597264,,,
41.377227254,Altres administracions públiques,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,Centres d'exposicions,Santa Mònica,29602,1,Arts visuals,158,2023,2.175597264,,,
41.386823,Ajuntament de Barcelona,1,Centres patrimonials,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,Museus i col·leccions,Zoo de Barcelona,818288,4,Ciència,159,2023,2.190346,,,
41.386872640,Municipal,1,Centres d'exposicions,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Num_Exposicions_Temporals,Arxius i biblioteques patrimonials,Arxiu Fotogràfic de Barcelona,3,4,Història i memòria,1,2022,2.181806284,,,
41.386872640,Municipal,1,Centres d'exposicions,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visitants,Arxius i biblioteques patrimonials,Arxiu Fotogràfic de Barcelona,16426,4,Història i memòria,2,2022,2.181806284,,,
41.386872640,Municipal,1,Centres d'exposicions,,Ciutat Vella,,"Sant Pere, Santa Caterina i la Ribera",Visites_Exposicions_Temporals,Arxius i biblioteques patrimonials,Arxiu Fotogràfic de Barcelona,16426,4,Història i memòria,3,2022,2.181806284,,,
41.403188985,Privada,2,Centres patrimonials,,Eixample,,la Sagrada Família,Visitants,Espais d'interès patrimonial,Basílica de la Sagrada Família,3781845,6,Història i memòria,4,2022,2.174826626,,,
41.371294526,Privada,3,Centres d'exposicions,,Sants-Montjuïc,,la Font de la Guatlla,Num_Exposicions_Temporals,Centres d'exposicions,CaixaForum,11,14,Arts visuals,5,2022,2.149575441,,,
41.371294526,Privada,3,Centres d'exposicions,,Sants-Montjuïc,,la Font de la Guatlla,Visitants,Centres d'exposicions,CaixaForum,518809,14,Arts visuals,6,2022,2.149575441,,,
41.371294526,Privada,3,Centres d'exposicions,,Sants-Montjuïc,,la Font de la Guatlla,Visites_Exposicions_Temporals,Centres d'exposicions,CaixaForum,478035,14,Arts visuals,7,2022,2.149575441,,,
41.402912812,Privada,10,Centres patrimonials,,Sant Martí,,el Parc i la Llacuna del Poblenou,Num_Exposicions_Temporals,Museus i col·leccions,Can Framis. Fundació Vila Casas,6,66,Arts visuals,8,2022,2.194947848,,,
41.402912812,Privada,10,Centres patrimonials,,Sant Martí,,el Parc i la Llacuna del Poblenou,Visitants,Museus i col·leccions,Can Framis. Fundació Vila Casas,13087,66,Arts visuals,9,2022,2.194947848,,,
41.402912812,Privada,10,Centres patrimonials,,Sant Martí,,el Parc i la Llacuna del Poblenou,Visites_Exposicions_Temporals,Museus i col·leccions,Can Framis. Fundació Vila Casas,19053,66,Arts visuals,10,2022,2.194947848,,,
41.3913381,Privada,2,Centres patrimonials,,Eixample,,la Dreta de l'Eixample,Visitants,Espais d'interès patrimonial,Casa Amatller,14753,7,Història i memòria,11,2022,2.16468108,,,
41.3916967,Privada,2,Centres patrimonials,,Eixample,,la Dreta de l'Eixample,Visitants,Espais d'interès patrimonial,Casa Batlló,932851,7,Història i memòria,12,2022,2.1649608,,,
41.414781293,Privada,6,Centres patrimonials,,Gràcia,,la Salut,Visitants,Espais d'interès patrimonial,Casa Museu Gaudí,95086,30,Història i memòria,13,2022,2.155046761,,,
41.4036093,Privada,6,Centres patrimonials,,Gràcia,,la Vila de Gràcia,Num_Exposicions_Temporals,Espais d'interès patrimonial,Casa Vicens,2,31,Història i memòria,14,2022,2.1512308,,,
41.4036093,Privada,6,Centres patrimonials,,Gràcia,,la Vila de Gràcia,Visitants,Espais d'interès patrimonial,Casa Vicens,126632,31,Història i memòria,15,2022,2.1512308,,,
41.4036093,Privada,6,Centres patrimonials,,Gràcia,,la Vila de Gràcia,Visites_Exposicions_Temporals,Espais d'interès patrimonial,Casa Vicens,124391,31,Història i memòria,16,2022,2.1512308,,,
41.3675648,Municipal,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Num_Exposicions_Temporals,Museus i col·leccions,Castell de Montjuïc,5,11,Història i memòria,17,2022,2.1685315,,,
41.3675648,Municipal,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visitants,Museus i col·leccions,Castell de Montjuïc,684031,11,Història i memòria,18,2022,2.1685315,,,
41.3675648,Municipal,3,Centres patrimonials,,Sants-Montjuïc,,el Poble Sec,Visites_Exposicions_Temporals,Museus i col·leccions,Castell de Montjuïc,322868,11,Història i memòria,19,2022,2.1685315,,,
41.383883057,Consorci o fundació amb presència municipal,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Num_Exposicions_Temporals,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB,5,1,Arts visuals,20,2022,2.166795152,,,
41.383883057,Consorci o fundació amb presència municipal,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Visitants,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB,315664,1,Arts visuals,21,2022,2.166795152,,,
41.383883057,Consorci o fundació amb presència municipal,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Visites_Exposicions_Temporals,Centres d'exposicions,Centre de Cultura Contemporània de Barcelona. CCCB,227142,1,Arts visuals,22,2022,2.166795152,,,
41.413267367,Privada,5,Centres patrimonials,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Fons_Colleccio,Museus i col·leccions,CosmoCaixa,8232,25,Ciència,23,2022,2.130658424,,,
41.413267367,Privada,5,Centres patrimonials,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Num_Exposicions_Temporals,Museus i col·leccions,CosmoCaixa,2,25,Ciència,24,2022,2.130658424,,,
41.413267367,Privada,5,Centres patrimonials,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Visitants,Museus i col·leccions,CosmoCaixa,818940,25,Ciència,25,2022,2.130658424,,,
41.413267367,Privada,5,Centres patrimonials,,Sarrià-Sant Gervasi,,Sant Gervasi - la Bonanova,Visites_Exposicions_Temporals,Museus i col·leccions,CosmoCaixa,516008,25,Ciència,26,2022,2.130658424,,,
41.377227254,Pública no municipal,1,Centres d'exposicions,,Ciutat Vella,,el Raval,Visitants,Centres d'exposicions,Santa Mònica,25593,1,Arts visuals,152,2022,2.175597264,,,
41.402807184501505,Municipal,10,Centres d'exposicions,,Sant Martí,,el Parc i la Llacuna del Poblenou,Num_Exposicions_Temporals,Centres d'exposicions,Disseny Hub Barcelona. DHUB,3,66,Multidisciplinaris i altres,27,2022,2.187759434220152,,,
