Latitud,Codi_Districte,Data_Instalacio,Font,Id_Instal,Nom_Districte,Codi_Carrer,Nom_Barri,ETRS89_Y,Data_DesInstalacio,Nom_Carrer,Num_Carrer,Codi_Barri,ETRS89_X,_id,Longitud,Tipus_Via
41.400471,6,2022-11-24T00:00:00,OCI,7506,Gràcia,284305,la Vila de Gràcia,4583557.156,,Vila de Gràcia,11,31,429569.794,583,2.157441,Pl
41.417434,7,2022-11-24T00:00:00,PATIS D'ESCOLA,7526,Horta-Guinardó,332805,el Guinardó,4585428.000,2023-09-05T00:00:00,Telègraf,54,35,430874.000,584,2.172828,C
41.412182,10,2022-01-09T00:00:00,OBRES,7546,Sant Martí,249304,Provençals del Poblenou,4584819.847,,Pere IV,416,71,433547.907,585,2.204888,C
41.408956,10,2022-02-12T00:00:00,OBRES,7566,Sant Martí,169409,Provençals del Poblenou,4584469.613,,Corts Catalanes,938,71,432692.361,586,2.194691,G.V.
41.402124,2,2022-02-12T00:00:00,TRÀNSIT,7567,L'Eixample,169409,el Fort Pienc,4583718.788,,Corts Catalanes,769,5,431858.456,587,2.184799,G.V.
41.402708,6,2022-02-12T00:00:00,TRÀNSIT,7568,Gràcia,208001,la Vila de Gràcia,4583806.357,,Torrent de l'Olla,121,31,429494.607,588,2.156512,C
41.401284,2,2022-02-12T00:00:00,OBRES,7571,L'Eixample,169409,el Fort Pienc,4583626.412,,Corts Catalanes,755,5,431766.261,589,2.183707,G.V.
41.400282,6,2022-02-12T00:00:00,TRÀNSIT,7573,Gràcia,208001,la Vila de Gràcia,4583534.581,,Torrent de l'Olla,51,31,429734.779,590,2.159417,C
41.376948,2,2022-02-12T00:00:00,OCI,7575,L'Eixample,87009,Sant Antoni,4580940.865,2023-09-20T00:00:00,Comte Borrell,34,10,430045.873,591,2.163438,C
41.431907,7,2022-02-12T00:00:00,TRÀNSIT,7576,Horta-Guinardó,96203,Horta,4587045.206,,Chapí,66,43,429811.652,592,2.159929,C
41.374055,3,2022-12-22T00:00:00,OCI,7586,Sants-Montjuïc,43400,el Poble Sec,4580619.516,2023-03-16T00:00:00,Blai,41,11,430054.558,593,2.163579,C
41.395450,5,2022-12-22T00:00:00,OCI,7587,Sarrià-Sant Gervasi,348408,Galvany,4583003.592,2023-02-14T00:00:00,Tuset,8,26,429172.441,594,2.152753,C
41.373812,3,2022-12-22T00:00:00,OCI,7588,Sants-Montjuïc,86902,el Poble Sec,4580588.461,,Nou de la Rambla,126,11,430487.503,595,2.168759,C
41.411269,10,2022-12-22T00:00:00,TRÀNSIT,7606,Sant Martí,191204,el Camp de l'Arpa del Clot,4584733.408,2023-12-01T00:00:00,Mallorca,593,64,431942.746,596,2.185694,C
41.384863,1,2023-11-01T00:00:00,OCI,7626,Ciutat Vella,276908,"Sant Pere, Santa Caterina i la Ribera",4581803.909,2023-07-19T00:00:00,Rec,38,4,431694.534,597,2.183054,C
41.411269,10,2023-12-01T00:00:00,TRÀNSIT,7646,Sant Martí,191204,el Camp de l'Arpa del Clot,4584733.408,,Mallorca,593,64,431942.746,598,2.185694,C
41.402534,5,2023-01-19T00:00:00,TRÀNSIT,7686,Sarrià-Sant Gervasi,44709,la Bonanova,4583812.312,,Bonanova,70,25,426942.834,599,2.125987,Pg
41.395167,2,2023-01-19T00:00:00,TRÀNSIT,7687,L'Eixample,145003,la Dreta de l'Eixample,4582957.532,2023-05-18T00:00:00,Girona,72,7,430689.741,600,2.170906,C
41.414415,10,2023-08-02T00:00:00,XARXA DE TRANSPORT PÚBLIC,7706,Sant Martí,346402,el Camp de l'Arpa del Clot,4585082.696,2023-05-16T00:00:00,Trinxant,39,64,431946.751,601,2.185702,C
41.395232,5,2023-02-14T00:00:00,OCI,7726,Sarrià-Sant Gervasi,23403,Galvany,4582981.540,2023-02-10T00:00:00,Aribau,191,26,428953.720,602,2.150139,C
41.395973,5,2023-02-14T00:00:00,OCI,7727,Sarrià-Sant Gervasi,344101,Galvany,4583064.297,2023-02-10T00:00:00,Gràcia,54,26,428905.850,603,2.149557,Trav
41.395167,5,2023-02-14T00:00:00,OCI,7728,Sarrià-Sant Gervasi,222501,Galvany,4582973.085,2023-02-10T00:00:00,Moià,8,26,429084.170,604,2.151700,C
41.396326,5,2023-02-14T00:00:00,OCI,7729,Sarrià-Sant Gervasi,348408,Galvany,4583101.874,2023-10-11T00:00:00,Tuset,30,26,429070.751,605,2.151525,C
41.422315,9,2023-01-03T00:00:00,TRÀNSIT,7746,Sant Andreu,292507,la Sagrera,4585955.434,,Gran de la Sagrera,58,61,432416.114,606,2.191220,C
41.445480,9,2023-09-03T00:00:00,ANIMALS,7766,Sant Andreu,209900,Sant Andreu,4588530.018,2023-12-07T00:00:00,Meridiana,630,60,432136.106,607,2.187581,Av
41.430238,7,2023-09-03T00:00:00,OCI,7767,Horta-Guinardó,319206,Horta,4586858.000,,Santes Creus,8,43,430001.000,608,2.162217,C
41.394284,2,2023-09-03T00:00:00,OCI,7768,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582873.354,,Enric Granados,143,8,429251.600,609,2.153715,C
41.375863,1,2023-03-15T00:00:00,OCI,7786,Ciutat Vella,224904,la Barceloneta,4580800.000,,Joan Borbó Comte Barcelona,69,3,432193.000,610,2.189128,Pg
41.376425,2,2023-03-15T00:00:00,OCI,7806,L'Eixample,246000,Sant Antoni,4580883.642,,Parlament,25,10,429960.622,611,2.162425,C
41.374104,3,2023-03-16T00:00:00,OCI,7826,Sants-Montjuïc,43400,el Poble Sec,4580625.072,2023-10-05T00:00:00,Blai,42,11,430043.944,612,2.163451,C
41.376153,3,2023-03-16T00:00:00,OCI,7846,Sants-Montjuïc,158901,Sants,4580873.000,2023-07-13T00:00:00,Osca,10,18,427957.000,613,2.138468,Pl
41.396810,2,2023-12-04T00:00:00,PATIS D'ESCOLA,7886,L'Eixample,176801,la Dreta de l'Eixample,4583146.000,2024-12-01T00:00:00,Roger de Llúria,125,7,430054.000,614,2.163280,C
41.391245,4,2023-12-04T00:00:00,OCI,7926,Les Corts,225306,les Corts,4582554.008,2023-09-05T00:00:00,Nau Santa Maria,3,19,427429.327,615,2.131957,C
41.409180,10,2023-04-19T00:00:00,ZONES PEATONALS,7968,Sant Martí,128106,Provençals del Poblenou,4584486.489,,Fluvià,92,71,433558.351,616,2.205050,C
41.405174,6,2023-04-26T00:00:00,OCI,7986,Gràcia,167505,la Vila de Gràcia,4584075.309,,Joanic,2,31,429993.208,617,2.162446,Pl
41.405302,6,2023-04-26T00:00:00,OCI,7987,Gràcia,167505,la Vila de Gràcia,4584089.597,2023-03-05T00:00:00,Joanic,4,31,429981.651,618,2.162306,Pl
41.405302,6,2023-03-05T00:00:00,OCI,8006,Gràcia,167505,la Vila de Gràcia,4584089.597,,Joanic,4,31,429981.651,619,2.162306,Pl
41.391245,4,2023-09-05T00:00:00,OCI,8026,Les Corts,225306,les Corts,4582554.008,2023-11-10T00:00:00,Nau Santa Maria,3,19,427429.327,620,2.131957,C
41.414354,6,2023-09-05T00:00:00,PATIS D'ESCOLA,8027,Gràcia,336806,la Salut,4585099.000,2023-04-07T00:00:00,Can Toda,35,30,429526.000,621,2.156737,Rier
41.374104,3,2023-10-05T00:00:00,OCI,8047,Sants-Montjuïc,43400,el Poble Sec,4580625.072,2023-05-16T00:00:00,Blai,42,11,430043.944,622,2.163451,C
41.382724,1,2023-10-05T00:00:00,OCI,8048,Ciutat Vella,193403,el Barri Gòtic,4581572.349,,Manuel Ribé,1,2,431065.838,623,2.175562,Plta
41.391122,2,2023-10-05T00:00:00,OCI,8049,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582518.882,,Enric Granados,65,8,429598.374,624,2.157903,C
41.380671,1,2023-12-05T00:00:00,OCI,8066,Ciutat Vella,18800,el Barri Gòtic,4581343.177,2023-10-11T00:00:00,Arai,5,2,431194.047,625,2.177121,C
41.408257,10,2023-12-05T00:00:00,OBRES,8067,Sant Martí,169409,el Clot,4584393.262,2023-06-14T00:00:00,Corts Catalanes,891,65,432549.552,626,2.192991,G.V.
41.414908,6,2023-05-17T00:00:00,ACTIVITATS / INFRASTRUCTURES ESPORTIVES,8086,Gràcia,274200,la Salut,4585160.000,2023-10-10T00:00:00,Ana María Matute Ausejo,25,30,429580.000,627,2.157376,C
41.374104,3,2023-05-16T00:00:00,OCI,8106,Sants-Montjuïc,43400,el Poble Sec,4580625.072,2023-12-22T00:00:00,Blai,42,11,430043.944,628,2.163451,C
41.384667,4,2023-05-22T00:00:00,OCI,8126,Les Corts,227800,les Corts,4581817.316,2023-06-21T00:00:00,Nicaragua,84,19,428061.299,629,2.139603,C
41.408257,10,2023-06-14T00:00:00,OBRES,8146,Sant Martí,169409,el Clot,4584393.262,,Corts Catalanes,891,65,432549.552,630,2.192991,G.V.
41.384667,4,2023-06-21T00:00:00,OCI,8166,Les Corts,227800,les Corts,4581817.316,2023-10-10T00:00:00,Nicaragua,84,19,428061.299,631,2.139603,C
41.380815,1,2023-06-21T00:00:00,OCI,8186,Ciutat Vella,275803,el Barri Gòtic,4581360.479,2024-09-05T00:00:00,Rauric,18,2,431061.582,632,2.175535,C
41.381220,1,2023-06-21T00:00:00,OCI,8187,Ciutat Vella,29400,el Barri Gòtic,4581404.633,,Avinyó,11,2,431150.258,633,2.176591,C
41.385465,2,2023-06-21T00:00:00,ZONES PEATONALS,8206,L'Eixample,89004,l'Antiga Esquerra de l'Eixample,4581890.396,,Consell de Cent,214,8,429638.981,634,2.158462,C
41.397050,2,2023-06-21T00:00:00,ZONES PEATONALS,8207,L'Eixample,145003,la Dreta de l'Eixample,4583168.599,,Girona,118,7,430473.265,635,2.168293,C
41.386681,2,2023-06-21T00:00:00,ZONES PEATONALS,8208,L'Eixample,89004,l'Antiga Esquerra de l'Eixample,4582024.201,,Consell de Cent,238,8,429762.804,636,2.159927,C
41.382778,1,2023-04-07T00:00:00,TRÀNSIT,8226,Ciutat Vella,700813,"Sant Pere, Santa Caterina i la Ribera",4581569.481,2023-10-10T00:00:00,Doctor Aiguader,15,4,432011.304,637,2.186869,C
41.382284,1,2023-04-07T00:00:00,OCI,8246,Ciutat Vella,34308,el Barri Gòtic,4581526.105,2023-10-27T00:00:00,Rambla,100,2,430800.314,638,2.172392,C
41.380707,2,2023-04-07T00:00:00,ZONES PEATONALS,8247,L'Eixample,285807,la Nova Esquerra de l'Eixample,4581367.796,,Rocafort,114,9,429065.651,639,2.151667,C
41.391591,2,2023-07-13T00:00:00,OCI,8266,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582571.296,,Enric Granados,56,8,429567.753,640,2.157531,C
41.376153,3,2023-07-13T00:00:00,OCI,8267,Sants-Montjuïc,158901,Sants,4580873.000,2023-12-27T00:00:00,Osca,10,18,427957.000,641,2.138468,Pl
41.378331,1,2023-07-13T00:00:00,OCI,8286,Ciutat Vella,701367,el Raval,4581089.628,2023-09-15T00:00:00,Raval,14,1,430545.319,642,2.169393,Rbla
41.379147,1,2023-07-13T00:00:00,OCI,8287,Ciutat Vella,701367,el Raval,4581180.335,2023-09-15T00:00:00,Raval,15,1,430528.292,643,2.169179,Rbla
41.384863,1,2023-07-19T00:00:00,OCI,8306,Ciutat Vella,276908,"Sant Pere, Santa Caterina i la Ribera",4581803.909,2024-02-21T00:00:00,Rec,38,4,431694.534,644,2.183054,C
41.401519,6,2023-04-08T00:00:00,OCI,8326,Gràcia,326904,la Vila de Gràcia,4583674.030,2023-03-11T00:00:00,Sol,2,31,429521.701,645,2.156852,Pl
41.382956,2,2023-08-18T00:00:00,ZONES PEATONALS,8346,L'Eixample,87009,la Nova Esquerra de l'Eixample,4581614.449,,Comte Borrell,154,9,429371.160,646,2.155291,C
41.388076,2,2023-08-18T00:00:00,OCI,8347,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582177.439,,Enric Granados,17,8,429931.825,647,2.161931,C
41.395167,2,2023-08-18T00:00:00,ZONES PEATONALS,8348,L'Eixample,145003,la Dreta de l'Eixample,4582957.532,,Girona,72,7,430689.741,648,2.170906,C
41.373264,3,2023-05-09T00:00:00,PATIS D'ESCOLA,8366,Sants-Montjuïc,204204,el Poble Sec,4580526.000,2023-10-10T00:00:00,Mata,8,11,430652.000,649,2.170733,C
41.376948,2,2023-09-20T00:00:00,OCI,8386,L'Eixample,87009,Sant Antoni,4580940.865,2023-09-27T00:00:00,Comte Borrell,34,10,430045.873,650,2.163438,C
41.443026,8,2023-09-20T00:00:00,XARXA DE TRANSPORT PÚBLIC,8406,Nou Barris,26605,Verdun,4588269.877,2023-10-10T00:00:00,Artesania,102,51,430836.203,651,2.172050,C
41.376948,2,2023-09-27T00:00:00,OCI,8426,L'Eixample,87009,Sant Antoni,4580940.865,2023-03-11T00:00:00,Comte Borrell,34,10,430045.873,652,2.163438,C
41.380128,1,2023-09-29T00:00:00,OCI,8427,Ciutat Vella,112208,el Barri Gòtic,4581283.046,2023-05-10T00:00:00,Escudellers,34,2,431177.722,653,2.176933,C
41.396549,10,2023-09-29T00:00:00,OCI,8428,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583094.469,2024-03-19T00:00:00,Pamplona,84,66,432436.075,654,2.191779,C
41.390262,2,2023-02-10T00:00:00,OCI,8446,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582422.348,,Enric Granados,30,8,429704.312,655,2.159182,C
41.380128,1,2023-06-10T00:00:00,OCI,8466,Ciutat Vella,112208,el Barri Gòtic,4581283.046,2023-11-15T00:00:00,Escudellers,34,2,431177.722,656,2.176933,C
41.380128,1,2023-05-10T00:00:00,OCI,8467,Ciutat Vella,112208,el Barri Gòtic,4581283.046,2023-10-27T00:00:00,Escudellers,34,2,431177.722,657,2.176933,C
41.380390,1,2023-05-10T00:00:00,OCI,8468,Ciutat Vella,112208,el Barri Gòtic,4581311.696,,Escudellers,48,2,431228.473,658,2.177537,C
41.379655,1,2023-05-10T00:00:00,OCI,8469,Ciutat Vella,112208,el Barri Gòtic,4581230.997,,Escudellers,12,2,431130.363,659,2.176373,C
41.395232,5,2023-06-10T00:00:00,OCI,8486,Sarrià-Sant Gervasi,23403,Galvany,4582981.540,2024-07-03T00:00:00,Aribau,191,26,428953.720,660,2.150139,C
41.395973,5,2023-06-10T00:00:00,OCI,8487,Sarrià-Sant Gervasi,344101,Galvany,4583064.297,,Gràcia,54,26,428905.850,661,2.149557,Trav
41.395450,5,2023-06-10T00:00:00,OCI,8488,Sarrià-Sant Gervasi,348408,Galvany,4583003.592,,Tuset,8,26,429172.441,662,2.152753,C
41.395167,5,2023-06-10T00:00:00,OCI,8489,Sarrià-Sant Gervasi,222501,Galvany,4582973.085,,Moià,8,26,429084.170,663,2.151700,C
41.395167,5,2023-11-10T00:00:00,OCI,8506,Sarrià-Sant Gervasi,222501,Galvany,4582973.085,2024-11-01T00:00:00,Moià,8,26,429084.170,664,2.151700,C
41.395450,5,2023-11-10T00:00:00,OCI,8526,Sarrià-Sant Gervasi,348408,Galvany,4583003.592,2023-12-27T00:00:00,Tuset,8,26,429172.441,665,2.152753,C
41.395232,5,2023-11-10T00:00:00,OCI,8546,Sarrià-Sant Gervasi,23403,Galvany,4582981.540,2023-11-15T00:00:00,Aribau,191,26,428953.720,666,2.150139,C
41.395973,5,2023-11-10T00:00:00,OCI,8547,Sarrià-Sant Gervasi,344101,Galvany,4583064.297,2024-08-01T00:00:00,Gràcia,54,26,428905.850,667,2.149557,Trav
41.391264,2,2023-10-20T00:00:00,NETEJA,8566,L'Eixample,31300,la Dreta de l'Eixample,4582518.432,2023-10-11T00:00:00,Bailèn,2,7,431294.563,668,2.178190,C
41.373915,3,2023-10-27T00:00:00,OBRES,8586,Sants-Montjuïc,241404,el Poble Sec,4580596.661,2024-05-03T00:00:00,Palaudàries,11,11,430826.879,669,2.172816,C
41.380128,1,2023-10-27T00:00:00,OCI,8587,Ciutat Vella,112208,el Barri Gòtic,4581283.046,,Escudellers,34,2,431177.722,670,2.176933,C
41.376948,2,2023-03-11T00:00:00,OCI,8606,L'Eixample,87009,Sant Antoni,4580940.865,,Comte Borrell,34,10,430045.873,671,2.163438,C
41.396326,5,2023-10-11T00:00:00,OCI,8626,Sarrià-Sant Gervasi,348408,Galvany,4583101.874,2023-12-27T00:00:00,Tuset,30,26,429070.751,672,2.151525,C
41.380671,1,2023-10-11T00:00:00,OCI,8627,Ciutat Vella,18800,el Barri Gòtic,4581343.177,,Arai,5,2,431194.047,673,2.177121,C
41.395232,5,2023-11-15T00:00:00,OCI,8646,Sarrià-Sant Gervasi,23403,Galvany,4582981.540,2024-11-01T00:00:00,Aribau,191,26,428953.720,674,2.150139,C
41.398682,5,2023-11-28T00:00:00,NETEJA,8666,Sarrià-Sant Gervasi,23403,Galvany,4583367.769,2023-12-22T00:00:00,Aribau,255,26,428629.139,675,2.146211,C
41.417434,7,2023-11-28T00:00:00,PATIS D'ESCOLA,8667,Horta-Guinardó,332805,el Guinardó,4585428.000,2024-05-03T00:00:00,Telègraf,54,35,430874.000,676,2.172828,C
41.397730,10,2023-11-30T00:00:00,OCI,8686,Sant Martí,311703,el Parc i la Llacuna del Poblenou,4583228.068,2024-09-05T00:00:00,Sancho de Ávila,25,66,432170.266,677,2.188584,C
41.394624,10,2023-12-14T00:00:00,OCI,8706,Sant Martí,242906,el Parc i la Llacuna del Poblenou,4582883.039,,Pallars,73,66,432183.451,678,2.188781,C
41.398789,10,2023-12-14T00:00:00,OCI,8726,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583345.756,2023-12-21T00:00:00,Pamplona,125,66,432158.307,679,2.188428,C
41.397383,10,2023-12-14T00:00:00,OCI,8727,Sant Martí,11200,el Parc i la Llacuna del Poblenou,4583188.274,,Pamplona,103,66,432306.225,680,2.190215,C
41.374104,3,2023-12-21T00:00:00,OCI,8746,Sants-Montjuïc,43400,el Poble Sec,4580625.072,,Blai,42,11,430043.944,681,2.163451,C
41.398789,10,2023-12-21T00:00:00,OCI,8747,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583345.756,2024-05-03T00:00:00,Pamplona,125,66,432158.307,682,2.188428,C
41.396326,5,2023-12-27T00:00:00,OCI,8766,Sarrià-Sant Gervasi,348408,Galvany,4583101.874,2024-07-03T00:00:00,Tuset,30,26,429070.751,683,2.151525,C
41.402754,6,2023-12-27T00:00:00,OCI,8768,Gràcia,348805,la Vila de Gràcia,4583810.119,2024-07-02T00:00:00,Revolució de Setembre 1868,3,31,429632.212,684,2.158158,Pl
41.413591,7,2024-08-01T00:00:00,TRÀNSIT,8786,Horta-Guinardó,152905,el Baix Guinardó,4585003.241,2024-02-29T00:00:00,Guinardó,88,33,430675.162,685,2.170497,Rda
41.413627,7,2024-08-01T00:00:00,TRÀNSIT,8787,Horta-Guinardó,68900,el Baix Guinardó,4585006.875,2024-01-15T00:00:00,Cartagena,375,33,430718.340,686,2.171014,C
41.414354,6,2024-12-01T00:00:00,PATIS D'ESCOLA,8826,Gràcia,336806,la Salut,4585099.000,2024-02-16T00:00:00,Can Toda,35,30,429526.000,687,2.156737,Rier
41.414220,6,2024-12-01T00:00:00,PATIS D'ESCOLA,8846,Gràcia,336806,la Salut,4585084.000,2024-02-16T00:00:00,Can Toda,33,30,429543.000,688,2.156943,Rier
41.376153,3,2024-12-01T00:00:00,OCI,8866,Sants-Montjuïc,158901,Sants,4580873.000,2024-03-14T00:00:00,Osca,10,18,427957.000,689,2.138468,Pl
41.413627,7,2024-01-15T00:00:00,TRÀNSIT,8886,Horta-Guinardó,68900,el Baix Guinardó,4585006.875,2024-05-03T00:00:00,Cartagena,375,33,430718.340,690,2.171014,C
41.382284,1,2024-01-18T00:00:00,OCI,8908,Ciutat Vella,34308,el Barri Gòtic,4581526.105,,Rambla,100,2,430800.314,693,2.172392,C
41.380616,1,2024-01-18T00:00:00,OCI,8909,Ciutat Vella,34308,el Raval,4581339.918,,Rambla,61,1,430903.623,694,2.173649,C
41.377627,1,2024-01-18T00:00:00,OCI,8910,Ciutat Vella,34308,el Raval,4581006.346,,Rambla,11,1,431079.542,695,2.175790,C
41.380663,1,2024-01-18T00:00:00,OCI,8911,Ciutat Vella,122904,el Barri Gòtic,4581344.364,,Ferran,7,2,430976.985,696,2.174526,C
41.379354,1,2024-01-18T00:00:00,OCI,8926,Ciutat Vella,231207,el Barri Gòtic,4581197.190,,Nou de Sant Francesc,5,2,431171.819,697,2.176872,C
41.379894,1,2024-01-18T00:00:00,OCI,8927,Ciutat Vella,360200,el Barri Gòtic,4581257.883,,Vidre,3,2,431100.425,698,2.176012,C
41.380176,1,2024-01-18T00:00:00,OCI,8928,Ciutat Vella,2902,el Barri Gòtic,4581288.859,,Aglà,3,2,431131.587,699,2.176381,C
41.385614,2,2024-01-19T00:00:00,PATIS D'ESCOLA,8946,L'Eixample,191204,la Nova Esquerra de l'Eixample,4581912.000,2024-11-04T00:00:00,Mallorca,106,9,429120.000,700,2.152253,C
41.385209,1,2024-02-21T00:00:00,OCI,8986,Ciutat Vella,46409,"Sant Pere, Santa Caterina i la Ribera",4581842.346,,Born,25,4,431690.171,701,2.182998,Pg
41.384923,1,2024-02-21T00:00:00,OCI,8987,Ciutat Vella,46409,"Sant Pere, Santa Caterina i la Ribera",4581810.780,2024-04-06T00:00:00,Born,19,4,431671.050,702,2.182773,Pg
41.384407,1,2024-02-21T00:00:00,OCI,8988,Ciutat Vella,217603,"Sant Pere, Santa Caterina i la Ribera",4581754.130,,Montcada,6,4,431603.366,703,2.181970,Plta
41.384688,1,2024-02-21T00:00:00,OCI,8989,Ciutat Vella,276908,"Sant Pere, Santa Caterina i la Ribera",4581784.370,,Rec,44,4,431710.226,704,2.183244,C
41.384688,1,2024-02-21T00:00:00,OCI,8990,Ciutat Vella,276908,"Sant Pere, Santa Caterina i la Ribera",4581784.370,2024-04-06T00:00:00,Rec,44,4,431710.226,705,2.183244,C
41.398789,10,2024-05-03T00:00:00,OCI,9006,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583345.756,,Pamplona,125,66,432158.307,706,2.188428,C
41.377418,2,2024-05-03T00:00:00,TRÀNSIT,9007,L'Eixample,285807,Sant Antoni,4580999.344,,Rocafort,47,10,429398.561,707,2.155691,C
41.380629,3,2024-07-03T00:00:00,TRÀNSIT,9026,Sants-Montjuïc,187207,Sants,4581375.233,2024-05-31T00:00:00,Madrid,182,18,427432.406,708,2.132135,Av
41.379860,1,2024-07-03T00:00:00,OCI,9028,Ciutat Vella,82107,el Barri Gòtic,4581252.635,,Còdols,11,2,431253.349,709,2.177841,C
41.396326,5,2024-07-03T00:00:00,OCI,9046,Sarrià-Sant Gervasi,348408,Galvany,4583101.874,2024-04-19T00:00:00,Tuset,30,26,429070.751,710,2.151525,C
41.395072,5,2024-07-03T00:00:00,OCI,9066,Sarrià-Sant Gervasi,23403,Galvany,4582963.618,,Aribau,187,26,428971.195,711,2.150350,C
41.376153,3,2024-03-14T00:00:00,OCI,9086,Sants-Montjuïc,158901,Sants,4580873.000,,Osca,10,18,427957.000,712,2.138468,Pl
41.396549,10,2024-03-19T00:00:00,OCI,9106,Sant Martí,243206,el Parc i la Llacuna del Poblenou,4583094.469,,Pamplona,84,66,432436.075,713,2.191779,C
41.390992,2,2024-04-18T00:00:00,XARXA DE TRANSPORT PÚBLIC,9146,L'Eixample,87009,l'Antiga Esquerra de l'Eixample,4582515.504,2024-05-31T00:00:00,Comte Borrell,313,8,428472.945,714,2.144444,C
41.396326,5,2024-04-19T00:00:00,OCI,9166,Sarrià-Sant Gervasi,348408,Galvany,4583101.874,,Tuset,30,26,429070.751,715,2.151525,C
41.396326,5,2024-04-19T00:00:00,OCI,9167,Sarrià-Sant Gervasi,348408,Galvany,4583101.874,,Tuset,30,26,429070.751,716,2.151525,C
41.384378,1,2024-04-19T00:00:00,OCI,9186,Ciutat Vella,326303,el Raval,4581760.703,,Sitges,5,1,430574.900,717,2.169670,C
41.373264,3,2024-04-29T00:00:00,PATIS D'ESCOLA,9206,Sants-Montjuïc,204204,el Poble Sec,4580526.000,,Mata,8,11,430652.000,718,2.170733,C
41.397502,10,2024-09-05T00:00:00,OCI,9226,Sant Martí,311703,el Parc i la Llacuna del Poblenou,4583202.939,,Sancho de Ávila,19,66,432144.848,719,2.188283,C
41.407725,6,2024-05-15T00:00:00,OCI,9246,Gràcia,290206,la Vila de Gràcia,4584361.861,,Rovira i Trias,9,31,429645.760,720,2.158256,Pl
41.380741,1,2024-05-16T00:00:00,OCI,9266,Ciutat Vella,275803,el Barri Gòtic,4581352.091,2024-06-19T00:00:00,Rauric,23,2,431073.855,721,2.175683,C
41.411656,10,2024-05-31T00:00:00,OCI,9286,Sant Martí,266405,el Besòs i el Maresme,4584751.178,,Prim,19,70,434678.029,722,2.218416,Rbla
41.384407,1,2024-04-06T00:00:00,OCI,9306,Ciutat Vella,217603,"Sant Pere, Santa Caterina i la Ribera",4581754.130,,Montcada,6,4,431603.366,723,2.181970,Plta
41.379567,1,2024-05-06T00:00:00,OCI,9326,Ciutat Vella,112208,el Barri Gòtic,4581221.299,,Escudellers,12,2,431127.379,724,2.176338,C
41.380128,1,2024-05-06T00:00:00,OCI,9327,Ciutat Vella,112208,el Barri Gòtic,4581283.046,,Escudellers,34,2,431177.722,725,2.176933,C
41.380390,1,2024-05-06T00:00:00,OCI,9328,Ciutat Vella,112208,el Barri Gòtic,4581311.696,,Escudellers,48,2,431228.473,726,2.177537,C
41.380741,1,2024-06-19T00:00:00,OCI,9346,Ciutat Vella,275803,el Barri Gòtic,4581352.091,,Rauric,23,2,431073.855,727,2.175683,C
41.380222,1,2024-06-19T00:00:00,OCI,9366,Ciutat Vella,276001,el Barri Gòtic,4581294.576,,Reial,10,2,431066.353,728,2.175600,Pl
41.380663,1,2024-06-21T00:00:00,OCI,9386,Ciutat Vella,122904,el Barri Gòtic,4581344.364,,Ferran,7,2,430976.985,729,2.174526,C
41.405521,6,2024-02-07T00:00:00,OCI,9426,Gràcia,167505,la Vila de Gràcia,4584113.950,,Joanic,7,31,429973.940,730,2.162211,Pl
41.405302,6,2024-02-07T00:00:00,OCI,9427,Gràcia,167505,la Vila de Gràcia,4584089.597,,Joanic,4,31,429981.651,731,2.162306,Pl
41.427095,9,2024-02-07T00:00:00,TRÀNSIT,9428,Sant Andreu,245201,el Congrés i els Indians,4586492.912,,Pardo,11,62,431696.820,732,2.182553,C
41.405337,6,2024-03-07T00:00:00,OCI,9429,Gràcia,50009,la Vila de Gràcia,4584093.934,,Bruniquer,45,31,429930.018,733,2.161688,C
41.419327,9,2024-10-07T00:00:00,ACTIVITATS / INFRASTRUCTURES ESPORTIVES,9446,Sant Andreu,156509,la Sagrera,4585624.200,,Hondures,23,61,432351.400,734,2.190483,C
41.464863,8,2024-10-07T00:00:00,NETEJA,9447,Nou Barris,236506,Vallbona,4590683.309,,Oristà,39,56,432001.682,735,2.185729,C
41.380031,1,2024-12-07T00:00:00,OCI,9466,Ciutat Vella,276001,el Barri Gòtic,4581274.000,,Reial,1,2,431007.000,736,2.174893,Pl
41.390262,2,2024-12-07T00:00:00,OCI,9486,L'Eixample,110304,l'Antiga Esquerra de l'Eixample,4582422.348,,Enric Granados,30,8,429704.312,737,2.159182,C
